,timestamp,app,n_b_written,r_sectors,w_r_d,disk_id,cum_sum,AFR_SSDs,mttf_SDDs,MTTFMes_SSDs,MTTFDia_SSDs
865,2018-04-07,WSM,462636376073.7361,13.416921038990958,225.2319875597535,1.0,8.0,0.001699389753859916,5154791.583333333,7061.358333333334,214782.98263888888
874,2018-04-08,WSM,463212898561.5353,13.412374100719424,225.53225899280577,0.0,8.0,0.001681594712318849,5209340.833333333,7136.083333333333,217055.86805555556
883,2018-04-09,WSM,463806559405.51337,13.298360655737705,225.8467644521139,0.0,8.0,0.0016640781007321943,5264176.0,7211.2,219340.66666666666
892,2018-04-10,WSM,465047103928.736,13.436631894415308,226.29704339807503,0.0,8.0,0.0016469226563947492,5319011.166666666,7286.316666666666,221625.46527777775
901,2018-04-11,WSM,465792633274.8095,13.427971223021583,226.8584748201439,0.0,8.0,0.0016301173231662313,5373846.333333333,7361.4333333333325,223910.26388888888
910,2018-04-12,WSM,466658080362.76843,13.431506849315069,227.30718314723148,0.0,8.0,0.0016136514916190977,5428681.5,7436.549999999999,226195.0625
919,2018-04-13,WSM,467444969879.0384,13.431522614800322,227.70692830014963,0.0,8.0,0.0015975149767029065,5483516.666666667,7511.666666666667,228479.86111111112
928,2018-04-14,WSM,467756182470.3164,13.356722446624351,228.06976341604155,0.0,8.0,0.0015816979967355513,5538351.833333333,7586.783333333333,230764.6597222222
937,2018-04-15,WSM,467584639677.4322,13.457273094455022,227.44671398072816,0.0,8.0,0.0015661911536303005,5593187.0,7661.900000000001,233049.45833333334
946,2018-04-16,WSM,469618084633.9424,13.430534790109258,228.8274295572168,0.0,8.0,0.0015509854142746668,5648022.166666666,7737.0166666666655,235334.2569444444
955,2018-04-17,WSM,470212937797.267,13.341588435178252,229.22173587513677,0.0,8.0,0.0015360720929835639,5702857.333333334,7812.133333333334,237619.0555555556
964,2018-04-18,WSM,471327830445.3363,13.407730529235035,229.74231569216548,0.0,8.0,0.001521442834955149,5757692.5,7887.25,239903.8541666667
971,2018-04-19,WSM,0.0,0.410958904109589,0.0,1.0,9.0,0.0016954758007460095,5166691.259259258,7077.659259259259,215278.8024691358
980,2018-04-20,WSM,472646430676.40564,13.59739511295528,230.76290917473492,0.0,9.0,0.001679723405545887,5215144.333333333,7144.033333333333,217297.68055555553
989,2018-04-21,WSM,473817078354.07764,13.583458040750546,231.2781167261425,0.0,9.0,0.0016641704110500915,5263884.0,7210.8,219328.5
998,2018-04-22,WSM,474806953042.7604,13.575569358178054,231.74453646192777,0.0,9.0,0.0016489027926000909,5312623.666666666,7277.566666666666,221359.3194444444
1007,2018-04-23,WSM,475452466315.35956,13.638033620241465,231.80204482439927,0.0,9.0,0.0016339127672128173,5361363.333333333,7344.333333333332,223390.13888888888
1016,2018-04-24,WSM,476681902939.02905,13.692732290708372,232.7188200793514,0.0,9.0,0.001619192832373062,5410103.0,7411.1,225420.95833333334
1025,2018-04-25,WSM,477570147123.6038,13.360306840466029,233.22985522293362,0.0,9.0,0.0016047357535125884,5458842.666666666,7477.866666666666,227451.77777777775
1034,2018-04-26,WSM,479156258779.83716,13.498605785988149,234.70670926517573,0.0,9.0,0.0015905345521540699,5507582.333333333,7544.633333333333,229482.59722222222
1043,2018-04-27,WSM,478952797867.01685,13.789000991427072,234.85110229791204,0.0,9.0,0.0015765824946790343,5556321.999999999,7611.399999999999,231513.41666666663
1052,2018-04-28,WSM,480332158406.84985,13.383374618353592,234.36517080476986,0.0,9.0,0.0015628730816818251,5605061.666666666,7678.166666666666,233544.2361111111
1061,2018-04-29,WSM,480723188091.4973,13.730751498386352,234.76884508990318,1.0,10.0,0.0017215555976380257,5088421.2,6970.4400000000005,212017.55
1070,2018-04-30,WSM,482589092496.9942,13.80288211123329,236.05851033045894,0.0,10.0,0.0017069361349845097,5132002.199999999,7030.139999999999,213833.425
1079,2018-05-01,WSM,480795763567.8009,13.599907224863736,233.46370593692023,0.0,10.0,0.0016924705745185395,5175865.466666666,7090.226666666666,215661.06111111108
1088,2018-05-02,WSM,482569015116.8855,13.607483618806759,235.5017243361306,0.0,10.0,0.0016782481327158624,5219728.733333333,7150.313333333333,217488.69722222222
1097,2018-05-03,WSM,482599702580.6457,13.674853052435546,234.99365652098004,0.0,10.0,0.001664262731609897,5263592.0,7210.4,219316.3333333333
1106,2018-05-04,WSM,485249001607.2289,13.680653353341798,236.65358420870368,0.0,10.0,0.0016505084941585756,5307455.266666666,7270.486666666666,221143.9694444444
1115,2018-05-05,WSM,485501088609.23224,13.65474545035706,237.0267795438839,0.0,10.0,0.0016369797360097347,5351318.533333333,7330.573333333333,222971.60555555555
1124,2018-05-06,WSM,486739027323.57056,13.668056762235738,238.1003764842166,0.0,10.0,0.0016236709576681924,5395181.799999999,7390.659999999998,224799.2416666666
1133,2018-05-07,WSM,488472652803.7531,13.425966052726617,237.76405441194174,0.0,10.0,0.0016105768370418354,5439045.066666667,7450.746666666668,226626.87777777782
1142,2018-05-08,WSM,487706418481.603,13.637157967348816,238.12905265578294,0.0,10.0,0.001597692222345501,5482908.333333333,7510.833333333334,228454.5138888889
1151,2018-05-09,WSM,489101574338.28894,13.675311203319502,238.75437989857076,0.0,10.0,0.001585012125342759,5526771.6,7570.919999999999,230282.15
1160,2018-05-10,WSM,489623174433.4786,13.682618198550557,238.9871735879443,0.0,10.0,0.0015725317149069891,5570634.866666666,7631.006666666666,232109.7861111111
1169,2018-05-11,WSM,490647803287.4582,13.581222657149436,239.52898175329534,0.0,10.0,0.0015602463108842783,5614498.133333333,7691.093333333333,233937.4222222222
1178,2018-05-12,WSM,491685720220.044,13.546129069366156,240.14373633958357,0.0,10.0,0.0015481513782417645,5658361.399999999,7751.179999999999,235765.05833333332
1187,2018-05-13,WSM,492417361730.45245,13.68498505403541,240.5042538514601,0.0,10.0,0.001536242521486059,5702224.666666665,7811.266666666665,237592.69444444438
1196,2018-05-14,WSM,492819203032.47876,13.811524400858817,240.85434921371785,0.0,10.0,0.0015245154793373102,5746087.933333333,7871.353333333333,239420.33055555553
1205,2018-05-15,WSM,494274292132.0477,13.588813520349506,241.42578753736493,0.0,10.0,0.0015129661196453608,5789951.2,7931.44,241247.96666666665
1214,2018-05-16,WSM,494813580654.7934,13.624093055395601,241.45773350224576,1.0,11.0,0.0016517494779887695,5303467.696969697,7265.024242424243,220977.82070707073
1223,2018-05-17,WSM,496141607009.6044,13.705845127143022,242.408295938327,0.0,11.0,0.0016395139420787876,5343046.969696971,7319.242424242425,222626.95707070708
1232,2018-05-18,WSM,496971004286.1807,13.61469689104228,242.73945896060448,0.0,11.0,0.0016273693943596856,5382920.454545455,7373.863636363637,224288.3522727273
1241,2018-05-19,WSM,498290516841.79456,13.475044614587532,243.49375395774567,0.0,11.0,0.00161540344293057,5422793.93939394,7428.484848484849,225949.7474747475
1250,2018-05-20,WSM,498797002515.265,13.602879355024475,243.64843075151165,0.0,11.0,0.001603612176923778,5462667.424242423,7483.106060606059,227611.14267676763
1259,2018-05-21,WSM,499973097565.66486,13.45568083261058,244.47233304423244,1.0,12.0,0.0017367183259965023,5043995.833333334,6909.583333333334,210166.49305555556
1268,2018-05-22,WSM,500886403477.9605,13.562099798096337,244.9904234452521,1.0,13.0,0.0018680129132379846,4689475.076923077,6423.938461538462,195394.7948717949
1277,2018-05-23,WSM,501919327157.5441,13.610807074140215,245.4169595022755,1.0,14.0,0.001997447705709371,4385596.666666668,6007.666666666668,182733.19444444447
1286,2018-05-24,WSM,503077463119.42615,13.669093009820912,246.20925530071062,12.0,26.0,0.003683441278626359,2378210.8461538465,3257.8230769230777,99092.11858974361
1295,2018-05-25,WSM,503288007758.4837,13.691053632121665,246.26810300132496,0.0,26.0,0.0036599385318015817,2393482.82051282,3278.7435897435894,99728.45085470084
1304,2018-05-26,WSM,504250022073.8479,13.700582233239176,246.64610595492016,0.0,26.0,0.0036343445560547173,2410338.333333333,3301.833333333333,100430.76388888888
1313,2018-05-27,WSM,506599714875.4736,13.46082815494512,247.4465416110111,0.0,26.0,0.0036091060521932262,2427193.846153846,3324.9230769230767,101133.07692307692
1322,2018-05-28,WSM,506044939669.94244,13.561370178468625,247.70149683362118,0.0,26.0,0.0035842156656263765,2444049.3589743585,3348.0128205128203,101835.38995726495
1331,2018-05-29,WSM,506684009838.5389,13.57638728989178,248.06711950264793,0.0,26.0,0.0035596662432590726,2460904.8717948715,3371.102564102564,102537.70299145298
1340,2018-05-30,WSM,507919199625.0961,13.589666877624992,248.60698463839825,0.0,26.0,0.0035354508266382616,2477760.384615385,3394.192307692308,103240.01602564105
1349,2018-05-31,WSM,509191129153.9651,13.638807175405203,249.41714252754224,1.0,27.0,0.0036466227471224698,2402222.7160493825,3290.716049382716,100092.61316872427
1358,2018-06-01,WSM,509848383528.29956,13.625582867998387,249.6528121581947,0.0,27.0,0.003622349898876065,2418319.666666667,3312.766666666667,100763.31944444445
1367,2018-06-02,WSM,509479538648.332,13.553529174121314,249.38702602874127,1.0,28.0,0.0037314675995335665,2347601.785714286,3215.8928571428573,97816.74107142858
1376,2018-06-03,WSM,510375580710.02014,13.675742717046438,249.82993942890107,0.0,28.0,0.00370696173297519,2363121.238095238,3237.152380952381,98463.38492063491
1385,2018-06-04,WSM,511540016536.7158,13.549032035031113,250.47689559806406,0.0,28.0,0.0036825738268371957,2378771.047619047,3258.590476190476,99115.46031746031
1394,2018-06-05,WSM,512491893089.2948,13.566373728029602,251.54833487511564,0.0,28.0,0.0036585047168578673,2394420.857142857,3280.0285714285715,99767.53571428571
1403,2018-06-06,WSM,514453458652.66724,13.665765402979924,251.97031582580684,0.0,28.0,0.0036347481927224263,2410070.666666667,3301.4666666666667,100419.61111111111
1412,2018-06-07,WSM,515450818671.6275,13.675622806512859,252.47879868822278,0.0,28.0,0.0036112982043822813,2425720.4761904767,3322.9047619047624,101071.68650793652
1421,2018-06-08,WSM,515854558069.216,13.710769053384066,252.17254698489566,0.0,28.0,0.0035881488569182926,2441370.285714286,3344.342857142857,101723.76190476191
1430,2018-06-09,WSM,516941696120.35,13.7154138805626,253.41526400737837,0.0,28.0,0.0035652944056003416,2457020.095238095,3365.7809523809524,102375.83730158731
1439,2018-06-10,WSM,518155438426.6254,13.69171029166427,253.86780187539551,0.0,28.0,0.003542729251134517,2472669.904761905,3387.2190476190476,103027.91269841269
1448,2018-06-11,WSM,518110863183.1349,13.605784217514287,252.98083472839576,0.0,28.0,0.003520447935089646,2488319.714285714,3408.657142857143,103679.98809523809
1457,2018-06-12,WSM,520027454105.09814,13.58083074444828,254.83362098722816,0.0,28.0,0.0034984451354953356,2503969.523809524,3430.095238095238,104332.06349206349
1466,2018-06-13,WSM,520823002601.51654,13.71746141442064,255.32440681870537,0.0,28.0,0.0034767156626040606,2519619.333333333,3451.533333333333,104984.13888888888
1475,2018-06-14,WSM,521780751845.67914,13.705631939250992,255.73220963009837,0.0,28.0,0.0034552544548102073,2535269.142857143,3472.971428571429,105636.2142857143
1484,2018-06-15,WSM,522385163820.83435,13.74607752653438,256.11196354407014,0.0,28.0,0.003434056574719347,2550918.952380953,3494.409523809524,106288.28968253969
1493,2018-06-16,WSM,522884292647.1196,13.629939428901068,256.5993077588693,0.0,28.0,0.0034131172053613033,2566568.7619047617,3515.8476190476185,106940.36507936506
1502,2018-06-17,WSM,524086448499.60986,13.725430364442397,256.76832287408604,1.0,29.0,0.0035135899196316787,2493176.551724138,3415.3103448275865,103882.35632183909
1511,2018-06-18,WSM,525307638359.67896,13.638743153646583,257.35208993946384,0.0,29.0,0.0034926176634120197,2508147.4252873566,3435.818390804598,104506.14272030651
1520,2018-06-19,WSM,525437975145.495,13.718730158730159,257.5082828282828,0.0,29.0,0.0034717037851879962,2523256.7471264363,3456.5160919540226,105135.69779693485
1529,2018-06-20,WSM,527017861984.29785,13.602635667836795,258.43833803303215,0.0,29.0,0.003451038881704734,2538366.068965517,3477.213793103448,105765.25287356321
1538,2018-06-21,WSM,528151837416.46814,13.763633215996308,259.2329620866755,0.0,29.0,0.0034306185332922796,2553475.390804598,3497.911494252874,106394.80795019158
1547,2018-06-22,WSM,529084412976.2942,13.74337404932012,259.583026042867,0.0,29.0,0.0034104384242729137,2568584.712643678,3518.6091954022986,107024.36302681992
1556,2018-06-23,WSM,529722684513.318,13.728104499942456,259.8358269075843,0.0,29.0,0.0033904943399204403,2583694.0344827585,3539.306896551724,107653.91810344828
1565,2018-06-24,WSM,531012609615.4547,13.760251456254686,260.5805986504412,0.0,29.0,0.0033707821635255543,2598803.3563218387,3560.004597701149,108283.47318007662
1574,2018-06-25,WSM,531353305620.6048,13.564366691603844,260.70603130755063,0.0,29.0,0.0033512978735629785,2613912.67816092,3580.7022988505746,108913.02825670499
1583,2018-06-26,WSM,532434138985.8442,13.584015212631094,261.28886711997234,0.0,29.0,0.0033320375409562953,2629021.9999999995,3601.3999999999996,109542.58333333331
1592,2018-06-27,WSM,534739290682.77783,13.576415202663911,262.53990125157884,0.0,29.0,0.003312997326436545,2644131.3218390797,3622.0977011494247,110172.13840996167
1601,2018-06-28,WSM,535685714115.50885,13.468654829627075,263.07998620927424,1.0,30.0,0.00340776566688712,2570599.288888889,3521.3688888888887,107108.3037037037
1610,2018-06-29,WSM,536310565552.03357,13.730744931365228,263.417264947447,1.0,31.0,0.0035016576395438806,2501672.3225806453,3426.9483870967747,104236.34677419356
1619,2018-06-30,WSM,537142342046.2657,13.7454482798231,263.8493481132617,0.0,31.0,0.0034821787955280838,2515666.344086021,3446.1182795698924,104819.43100358422
1628,2018-07-01,WSM,538025031415.4815,13.769358915441176,264.30129825367646,0.0,31.0,0.003462725282703905,2529799.3010752685,3465.4784946236555,105408.30421146953
1637,2018-07-02,WSM,539247334913.5926,13.843137254901961,265.2688581314879,1.0,32.0,0.0035545681755068037,2464434.375,3375.9375,102684.765625
1646,2018-07-03,WSM,538446646333.9255,13.677287533313592,260.0665087355641,0.0,32.0,0.003535126018650245,2477988.0416666665,3394.5041666666666,103249.50173611111
1655,2018-07-04,WSM,540643086611.85754,13.834731158088236,265.6565946691176,1.0,33.0,0.003625567944608158,2416173.1717171716,3309.8262626262626,100673.88215488216
1664,2018-07-05,WSM,541711985367.3984,13.858793767607658,266.23808428678205,1.0,34.0,0.003715227789903869,2357863.4999999995,3229.9499999999994,98244.31249999999
1673,2018-07-06,WSM,542509529674.45026,13.735578028039532,266.6131923695702,0.0,34.0,0.003695241591513986,2370616.3137254906,3247.419607843138,98775.6797385621
1682,2018-07-07,WSM,543413226703.1484,13.870085077029202,267.0996780869165,0.0,34.0,0.0036752673126409377,2383500.098039216,3265.0686274509803,99312.50408496732
1691,2018-07-08,WSM,544345220823.7005,13.875718555989883,267.56162336169234,0.0,34.0,0.003655507810960072,2396383.882352941,3282.717647058824,99849.32843137256
1700,2018-07-09,WSM,544974658930.6326,13.87215582624684,267.8933003907148,0.0,34.0,0.0036359596408479865,2409267.666666667,3300.366666666667,100386.15277777778
1709,2018-07-10,WSM,545858418198.6277,13.877441967363824,268.34991955872215,0.0,34.0,0.0036166194299924125,2422151.450980392,3318.0156862745093,100922.977124183
1718,2018-07-11,WSM,546132394091.82544,13.91956934768841,268.26173066958376,0.0,34.0,0.00359748387745277,2435035.2352941176,3335.664705882353,101459.80147058822
1727,2018-07-12,WSM,547615248152.9639,13.906228453229144,269.2550563088945,0.0,34.0,0.003578549751781966,2447919.019607843,3353.313725490196,101996.62581699346
1736,2018-07-13,WSM,547934992469.6984,13.942063172429664,269.37656061216273,0.0,34.0,0.0035598138892071916,2460802.803921568,3370.962745098039,102533.45016339868
1745,2018-07-14,WSM,549788946745.3787,13.825864350227233,270.38974860495887,0.0,34.0,0.0035412731918675706,2473686.588235294,3388.6117647058823,103070.27450980392
1754,2018-07-15,WSM,545537594478.2031,14.102842857973373,267.4557293180629,0.0,34.0,0.0035229246261065986,2486570.3725490193,3406.2607843137253,103607.09885620914
1763,2018-07-16,WSM,553397534309.5988,14.105447948973024,273.53139446427525,1.0,35.0,0.0036078465508414303,2428041.180952381,3326.083809523809,101168.38253968253
1772,2018-07-17,WSM,550032595650.4752,13.995056702529805,272.1943006687991,0.0,35.0,0.0035895441706229997,2440421.2857142854,3343.042857142857,101684.22023809524
1781,2018-07-18,WSM,553245618015.1377,14.062113972730451,273.1479431301713,0.0,35.0,0.003571230169752474,2452936.2666666666,3360.1866666666665,102205.67777777778
1790,2018-07-19,WSM,551800197475.422,14.196058940474797,271.77213191439597,0.0,35.0,0.0035531020978247967,2465451.2476190473,3377.330476190476,102727.13531746031
1799,2018-07-20,WSM,553983841742.8341,14.06215477644049,271.00273271701843,1.0,36.0,0.0036361616273843374,2409133.833333333,3300.1833333333334,100380.57638888889
1808,2018-07-21,WSM,553193739335.695,14.101089015151516,273.9337713068182,0.0,36.0,0.003618090452261306,2421166.666666667,3316.666666666667,100881.94444444445
1817,2018-07-22,WSM,556302935167.6392,14.05397465437788,273.6885944700461,0.0,36.0,0.0036,2433333.3333333335,3333.3333333333335,101388.88888888889
1826,2018-07-23,WSM,547282310307.78015,13.389982590062944,271.00341479745566,0.0,36.0,0.003582089552238806,2445500.0,3350.0,101895.83333333333
1835,2018-07-24,WSM,556936092872.5015,14.209917735718806,274.14019444284645,0.0,36.0,0.0035643564356435645,2457666.6666666665,3366.6666666666665,102402.77777777778
1844,2018-07-25,WSM,557995461195.3105,14.173217471370203,274.6255395062439,0.0,36.0,0.0035467980295566504,2469833.333333333,3383.333333333333,102909.72222222222
1853,2018-07-26,WSM,558749474568.3362,13.915174962466798,275.52067213304076,0.0,36.0,0.0035294117647058825,2482000.0,3400.0,103416.66666666666
1862,2018-07-27,WSM,556658611561.2295,14.14284748969525,274.7383607000473,0.0,36.0,0.0035121951219512196,2494166.6666666665,3416.6666666666665,103923.61111111111
1871,2018-07-28,WSM,562470078860.4379,13.973712590994877,274.9309112968455,0.0,36.0,0.0034951456310679616,2506333.333333333,3433.333333333333,104430.55555555555
1880,2018-07-29,WSM,566392342703.0493,13.562542720437458,280.2598769651401,0.0,36.0,0.0034782608695652175,2518500.0,3450.0,104937.5
1889,2018-07-30,WSM,563919464252.7972,14.12456868822738,279.0083045792152,0.0,36.0,0.003461538461538461,2530666.666666667,3466.666666666667,105444.44444444445
1898,2018-07-31,WSM,563085322907.9589,14.227377256525239,277.261871909854,1.0,37.0,0.0035406698564593303,2474108.108108108,3389.189189189189,103087.83783783784
1907,2018-08-01,WSM,564082271969.3577,14.239275445658425,277.79223691776883,0.0,37.0,0.0035240053018818504,2485807.837837838,3405.2162162162163,103575.32657657658
1916,2018-08-02,WSM,564874575225.7086,14.238314264359225,278.21778876559534,0.0,37.0,0.003507303854953501,2497645.0180180175,3421.431531531531,104068.5424174174
1925,2018-08-03,WSM,565682734375.8534,14.319188298548882,278.17135919523616,0.0,37.0,0.0034907599688452297,2509482.198198198,3437.6468468468465,104561.75825825825
1934,2018-08-04,WSM,566558080142.6888,14.251380897583429,279.01191024165706,0.0,37.0,0.0034743714243905574,2521319.378378378,3453.862162162162,105054.97409909908
1943,2018-08-05,WSM,567356405994.9141,14.248547598504459,279.5858498705781,1.0,38.0,0.0035515991802244464,2466494.5438596494,3378.7596491228073,102770.60599415205
1952,2018-08-06,WSM,568156674442.0266,14.243431265451619,279.99919507847983,1.0,39.0,0.0036283101223133314,2414347.0940170945,3307.324786324787,100597.7955840456
1961,2018-08-07,WSM,560493951329.6223,14.172822437290144,269.78523931792745,0.0,39.0,0.0036117130632883254,2425441.8461538465,3322.5230769230775,101060.07692307694
