,timestamp,app,n_b_written,r_sectors,w_r_d,disk_id,cum_sum,AFR_SSDs,mttf_SDDs,MTTFMes_SSDs,MTTFDia_SSDs,MTTFTest_SSDs
2106,2018-08-23,none,482191034093.04694,8.59499263622975,287.38338611090654,1.0,69.0,0.007132497628961385,1228181.270531401,1682.4400966183575,51174.219605475046,3.3768115942028984
2115,2018-08-24,none,482446204308.8106,8.582751268289096,287.75090066906847,0.0,69.0,0.0071024920482969465,1233369.9130434783,1689.5478260869563,51390.41304347826,3.391304347826087
2124,2018-08-25,none,483215005437.41095,8.597024817733265,288.4752190882981,0.0,69.0,0.007072268677878661,1238640.7246376812,1696.768115942029,51610.030193236715,3.4057971014492754
2133,2018-08-26,none,483776400550.7184,8.587378640776699,289.07744924977936,0.0,69.0,0.007042301437718159,1243911.5362318838,1703.9884057971012,51829.64734299516,3.420289855072464
2142,2018-08-27,none,485562420898.3244,8.613574326816673,290.38480265584656,0.0,69.0,0.0070125870856602756,1249182.347826087,1711.208695652174,52049.264492753624,3.4347826086956523
2151,2018-08-28,none,486600175985.52686,8.623042836041359,291.0613737075332,1.0,70.0,0.007084327106996953,1236532.4000000001,1693.8800000000003,51522.18333333334,3.4
2160,2018-08-29,none,488021403169.0214,8.615197344153449,292.0746587974917,0.0,70.0,0.007055157614180866,1241644.8333333335,1700.8833333333334,51735.20138888889,3.414285714285714
2169,2018-08-30,none,489028810499.8685,8.626800620521534,292.7157420403339,1.0,71.0,0.007126129140180662,1229278.8732394367,1683.943661971831,51219.95305164319,3.380281690140845
2178,2018-08-31,none,488945043817.78064,8.571684053651266,294.107906699456,1.0,72.0,0.007196993256150763,1217174.962962963,1667.3629629629631,50715.62345679013,3.3472222222222223
2187,2018-09-01,none,490495657153.6922,8.616201859229747,294.06108897742365,0.0,72.0,0.007167733254134306,1222143.6944444443,1674.1694444444443,50922.653935185175,3.361111111111111
2196,2018-09-02,none,492005784190.36456,8.629008423230383,295.10854145116,0.0,72.0,0.007138236409467087,1227193.8749999998,1681.0874999999999,51133.07812499999,3.375
2205,2018-09-03,none,492568198027.472,8.626144756277697,295.70450516986705,0.0,72.0,0.007108981342215172,1232244.0555555555,1688.0055555555555,51343.50231481481,3.388888888888889
2214,2018-09-04,none,491745943842.7908,8.629405245659402,295.9403029183598,2.0,74.0,0.007276630788834305,1203853.8513513512,1649.1148648648648,50160.57713963964,3.310810810810811
2223,2018-09-05,none,493504854029.46765,8.613495575221238,296.63001474926256,0.0,74.0,0.007248021078028867,1208605.7567567565,1655.6243243243239,50358.57319819819,3.324324324324324
2232,2018-09-06,none,475148835291.1405,9.037691909608418,296.0558909780921,0.0,74.0,0.007218676863138061,1213518.788288288,1662.3545045045041,50563.28284534533,3.3378378378378377
2241,2018-09-07,none,496569136532.6439,8.783364140480591,298.82587800369686,0.0,74.0,0.007189569295141535,1218431.8198198199,1669.0846846846846,50767.99249249249,3.3513513513513513
2250,2018-09-08,none,497442482340.93744,8.657007337137776,299.5359075075965,0.0,74.0,0.00716069552287189,1223344.8513513515,1675.814864864865,50972.702139639645,3.364864864864865
2259,2018-09-09,none,498470457341.6142,8.704057279236277,301.3640092475203,0.0,74.0,0.007132052740780403,1228257.8828828828,1682.545045045045,51177.41178678678,3.3783783783783785
2268,2018-09-10,none,537418293695.1437,8.834727294145365,315.0401648998822,0.0,74.0,0.00710363818802829,1233170.9144144144,1689.2752252252253,51382.121433933935,3.391891891891892
2277,2018-09-11,none,500047911006.80286,8.51286423963817,301.5695113813302,2.0,76.0,0.007266677502940136,1205502.7894736843,1651.3736842105263,50229.28289473685,3.3157894736842106
2286,2018-09-12,none,501904943363.05865,8.537279073221447,302.71914451210455,1.0,77.0,0.007334173464843989,1194408.619047619,1636.1761904761904,49767.02579365079,3.2857142857142856
2295,2018-09-13,none,504114271504.6327,8.628264785349744,305.25360252176523,0.0,77.0,0.007305787807451903,1199049.3333333335,1642.5333333333333,49960.38888888889,3.2987012987012987
2304,2018-09-14,none,505924098274.2157,8.592011944755505,305.6538518960884,1.0,78.0,0.007371645940475535,1188337.0512820513,1627.8589743589741,49514.0438034188,3.269230769230769
2313,2018-09-15,none,497189953457.63525,8.279798053706006,301.0590473403088,0.0,78.0,0.007343342036553525,1192917.3333333333,1634.1333333333332,49704.88888888889,3.282051282051282
2322,2018-09-16,none,500274516956.3528,8.37900355871886,303.34282325029653,0.0,78.0,0.007314768721236197,1197577.1666666665,1640.5166666666664,49899.0486111111,3.2948717948717947
2331,2018-09-17,none,502669276472.6714,8.336579607495942,304.31771909117737,0.0,78.0,0.007286416904487219,1202237.0,1646.8999999999999,50093.20833333333,3.3076923076923075
2340,2018-09-18,none,501482029997.94586,8.502291204730229,303.9159831522944,0.0,78.0,0.00725828402068611,1206896.8333333333,1653.283333333333,50287.36805555555,3.3205128205128207
2349,2018-09-19,none,509633436217.70605,8.444159178433889,309.1906667673488,0.0,78.0,0.007230367543683472,1211556.6666666665,1659.6666666666663,50481.52777777777,3.3333333333333335
2358,2018-09-20,none,501350022050.4618,8.347902481880078,304.20177172560216,1.0,79.0,0.007295006844840283,1200821.3544303798,1644.9607594936708,50034.22310126582,3.3037974683544302
2367,2018-09-21,none,500809579161.36707,8.541557113643004,304.2720035059528,0.0,79.0,0.007267649860780041,1205341.5021097045,1651.1527426160337,50222.56258790436,3.3164556962025316
2376,2018-09-22,none,506044135900.56146,8.533743240240018,306.93517558156765,0.0,79.0,0.00724001621111928,1209942.0421940929,1657.4548523206752,50414.2517580872,3.329113924050633
2385,2018-09-23,none,503398339567.8552,8.640228331080067,307.5237093259187,0.0,79.0,0.007212591907289283,1214542.582278481,1663.7569620253164,50605.94092827004,3.3417721518987342
2394,2018-09-24,none,508428982064.1344,8.335964006490633,308.9723410532527,0.0,79.0,0.007185374579337247,1219143.1223628693,1670.059071729958,50797.630098452886,3.3544303797468356
2403,2018-09-25,none,513495795016.5817,8.308730336240961,312.76066209364745,0.0,79.0,0.007158361892948761,1223743.6624472574,1676.3611814345993,50989.31926863573,3.367088607594937
2412,2018-09-26,none,507993615690.0737,8.626303421941548,309.00829784109266,0.0,79.0,0.007131551548780414,1228344.2025316455,1682.6632911392405,51181.008438818564,3.3797468354430378
2421,2018-09-27,none,510534583250.43555,8.590666666666667,311.26377777777776,0.0,79.0,0.007104941281807353,1232944.7426160339,1688.965400843882,51372.69760900141,3.392405063291139
2430,2018-09-28,none,509994987714.85547,8.776753179147764,311.8186212538113,0.0,79.0,0.007078528860685393,1237545.2827004218,1695.267510548523,51564.38677918424,3.4050632911392404
2439,2018-09-29,none,509324087266.86896,8.43042095139454,310.7586742620404,0.0,79.0,0.007052312087127298,1242145.82278481,1701.5696202531647,51756.07594936709,3.4177215189873418
2448,2018-09-30,none,511921101801.4242,8.004287901990812,312.07764759935674,0.0,79.0,0.0070262887952928805,1246746.3628691984,1707.8717299578059,51947.76511954993,3.430379746835443
2457,2018-10-01,none,514997354172.84375,8.240756663800516,315.1349175330259,1.0,80.0,0.007089070229055736,1235705.0666666667,1692.7466666666667,51487.711111111115,3.4
2466,2018-10-02,none,519175580812.174,8.652442403610165,318.2105887939221,0.0,80.0,0.0070635758617010715,1240165.0625,1698.8562499999998,51673.54427083333,3.4125
2475,2018-10-03,none,521716993362.94745,8.31415349016583,317.38873891245663,0.0,80.0,0.007037796387753258,1244707.7916666665,1705.0791666666664,51862.82465277777,3.425
2484,2018-10-04,none,561178230478.5585,10.143140413929855,344.7330524228529,0.0,80.0,0.0070122044008887,1249250.5208333333,1711.3020833333333,52052.10503472222,3.4375
2493,2018-10-05,none,524833214768.3415,8.447038545910372,322.81447821999376,0.0,80.0,0.006986797863204321,1253793.2499999998,1717.5249999999999,52241.385416666664,3.45
2502,2018-10-06,none,525071523531.96094,8.564814814814815,313.5622157244964,0.0,80.0,0.006961574766225244,1258335.9791666665,1723.7479166666665,52430.66579861111,3.4625
2511,2018-10-07,none,516616981656.88995,8.433737769080235,317.7667136370753,1.0,81.0,0.007023239794505206,1247287.6131687243,1708.6131687242798,51970.31721536351,3.432098765432099
2520,2018-10-08,none,530033836672.3668,8.589319578244709,324.4885855138415,1.0,82.0,0.007084937164383503,1236425.9268292682,1693.7341463414634,51517.74695121951,3.402439024390244
2529,2018-10-09,none,531229477044.1902,8.65258535846771,325.23203876145055,1.0,83.0,0.007146205431881451,1225825.3815261044,1679.2128514056226,51076.05756358769,3.3734939759036147
2538,2018-10-10,none,526680950052.2746,8.451547323243732,323.42409638554216,0.0,83.0,0.007121250975954576,1230120.9477911647,1685.0971887550202,51255.039491298536,3.3855421686746987
2547,2018-10-11,none,534625668954.39215,8.95171411080502,328.75533787403384,0.0,83.0,0.007095998312919276,1234498.6024096387,1691.0939759036146,51437.44176706828,3.397590361445783
2556,2018-10-12,none,531697787786.762,8.48607862370784,326.72092672251154,1.0,84.0,0.007156115970728078,1224127.7301587302,1676.8873015873016,51005.32208994709,3.369047619047619
2565,2018-10-13,none,526698912384.1397,8.624870848708488,323.38602317172166,0.0,84.0,0.007131395970761277,1228370.9999999998,1682.6999999999998,51182.12499999999,3.380952380952381
2574,2018-10-14,none,532817492424.1895,8.676621032044531,327.8439545557144,0.0,84.0,0.0071063735287586055,1232696.25,1688.625,51362.34375,3.392857142857143
2583,2018-10-15,none,533953494096.1807,8.963939393939395,328.7567424242424,1.0,85.0,0.007165829950640077,1222468.3058823529,1674.6141176470587,50936.17941176471,3.364705882352941
2592,2018-10-16,none,532925779724.9511,8.944621543479872,327.33101045296166,0.0,85.0,0.007141340191509273,1226660.5098039217,1680.356862745098,51110.8545751634,3.376470588235294
2601,2018-10-17,none,526019989939.0135,8.763624425476035,323.05449770190415,0.0,85.0,0.007116543871399866,1230934.5882352942,1686.2117647058824,51288.94117647059,3.388235294117647
2610,2018-10-18,none,543491154450.39703,9.070542227570128,333.8619989471309,0.0,85.0,0.0070919191521216654,1235208.6666666667,1692.0666666666668,51467.02777777778,3.4
2619,2018-10-19,none,529461150430.08356,8.964169861397817,324.72004718720046,0.0,85.0,0.0070674642584936595,1239482.7450980393,1697.921568627451,51645.114379084975,3.411764705882353
2628,2018-10-20,none,543515916491.06555,8.852839021443673,334.38838544026584,0.0,85.0,0.007043177439735949,1243756.8235294118,1703.7764705882355,51823.20098039216,3.4235294117647057
2637,2018-10-21,none,536068854848.4676,8.956880529328675,330.2163407925061,0.0,85.0,0.007019056969051922,1248030.9019607843,1709.6313725490197,52001.28758169935,3.4352941176470586
2646,2018-10-22,none,544841892127.04083,9.262220566318927,334.60849478390463,1.0,86.0,0.007077396450786262,1237743.2945736435,1695.5387596899227,51572.63727390182,3.4069767441860463
2655,2018-10-23,none,532262566059.8704,8.960369400814427,327.24367364746945,1.0,87.0,0.007135817016873062,1227609.9540229887,1681.657471264368,51150.41475095786,3.3793103448275863
2664,2018-10-24,none,532854440221.114,8.966428258648373,327.78335766423356,1.0,88.0,0.007193852526023216,1217706.3636363638,1668.0909090909092,50737.76515151515,3.352272727272727
2673,2018-10-25,none,534099140017.3894,9.104024407961644,328.3684439924452,0.0,88.0,0.00717002927761955,1221752.3333333333,1673.6333333333334,50906.34722222222,3.3636363636363638
2682,2018-10-26,none,549556472344.0603,9.438356164383562,337.80302240750393,0.0,88.0,0.0071458877649002925,1225879.875,1679.2875,51078.328125,3.375
2691,2018-10-27,none,543015831183.5867,9.152954978735885,333.61519284352545,0.0,88.0,0.007121908275756332,1230007.4166666665,1684.9416666666666,51250.309027777774,3.3863636363636362
2700,2018-10-28,none,534704693892.97644,9.204985949996397,328.63282657251966,0.0,88.0,0.007098089184533067,1234134.9583333333,1690.5958333333333,51422.289930555555,3.397727272727273
2709,2018-10-29,none,551094409956.6194,9.43784345759691,338.6611465914154,0.0,88.0,0.00707442888725129,1238262.5,1696.25,51594.270833333336,3.409090909090909
2718,2018-10-30,none,551110752487.6902,9.458764036588086,338.55908381051535,1.0,89.0,0.007131049958079487,1228430.6029962546,1682.781647940075,51184.608458177274,3.3820224719101124
2727,2018-10-31,none,554101378377.3116,9.436518175609015,342.0242088487516,1.0,90.0,0.007187777583540167,1218735.5407407407,1669.5007407407406,50780.6475308642,3.3555555555555556
2736,2018-11-01,none,547008814661.0412,9.240876986462625,335.7319011183049,0.0,90.0,0.00716453554903229,1222689.1666666667,1674.9166666666667,50945.381944444445,3.3666666666666667
2745,2018-11-02,none,549983826194.4349,9.400543757807334,338.231317510471,0.0,90.0,0.007140967997884158,1226724.4444444445,1680.4444444444443,51113.51851851852,3.3777777777777778
2754,2018-11-03,none,550945142673.812,9.456529727346219,338.8234732123172,0.0,90.0,0.007117554988055029,1230759.7222222222,1685.9722222222222,51281.65509259259,3.388888888888889
2763,2018-11-04,none,554133319055.336,9.19609576427256,340.7258931860037,1.0,91.0,0.007173120504483201,1221225.8241758242,1672.9120879120878,50884.40934065934,3.3626373626373627
2772,2018-11-05,none,549348972673.7913,9.280216564237636,337.97505121451564,0.0,91.0,0.0071502343687932,1225134.6666666665,1678.2666666666664,51047.277777777774,3.3736263736263736
2781,2018-11-06,none,564097767790.4669,9.606666666666667,347.0916104868914,0.0,91.0,0.007127019322141273,1229125.3333333335,1683.7333333333333,51213.55555555556,3.3846153846153846
2790,2018-11-07,none,564129881021.6934,9.476435880200164,347.15438046157294,0.0,91.0,0.007103954534690978,1233116.0,1689.2,51379.833333333336,3.3956043956043955
2799,2018-11-08,none,549651918081.57263,9.40513977868375,338.34835468841004,0.0,91.0,0.007081038552321006,1237106.6666666667,1694.666666666667,51546.11111111112,3.4065934065934065
2808,2018-11-13,none,563753097407.6198,9.632752871433864,347.56736327256556,1.0,92.0,0.007045219588773595,1243396.3043478262,1703.2826086956522,51808.179347826095,3.4239130434782608
2817,2018-11-14,none,561124559059.9153,9.462157809983896,345.3083735909823,0.0,92.0,0.007023395200849593,1247260.0144927537,1708.5753623188407,51969.167270531405,3.4347826086956523
2826,2018-11-15,none,561657504076.3069,9.664313033245072,346.2257281553398,0.0,92.0,0.007001239380026724,1251207.0398550725,1713.9822463768116,52133.62666062802,3.4456521739130435
2835,2018-11-16,none,562268274626.8265,9.421245153266515,346.43119467408,0.0,92.0,0.006979222903988904,1255154.0652173914,1719.3891304347826,52298.08605072464,3.4565217391304346
2844,2018-11-17,none,561559872385.3289,9.407537248028046,346.15600350569673,1.0,93.0,0.007032967771656258,1245562.3691756271,1706.2498207885303,51898.43204898446,3.4301075268817205
2853,2018-11-18,none,568015854272.0833,9.383049592894153,350.97772020725387,1.0,94.0,0.0070868516284680345,1236091.914893617,1693.2765957446807,51503.82978723404,3.404255319148936
2862,2018-11-19,none,564510764592.4711,9.103219213081246,347.97758960508065,1.0,95.0,0.007140409897109199,1226820.3263157895,1680.5757894736842,51117.513596491226,3.3789473684210525
2871,2018-11-20,none,560656257709.9492,9.081626745784789,345.61632534915697,0.0,95.0,0.007118711804572628,1230559.7192982456,1685.698245614035,51273.321637426896,3.389473684210526
2880,2018-11-21,none,570004066232.7,9.321352443954428,351.4795295847115,1.0,96.0,0.007171374264394625,1221523.1944444445,1673.3194444444446,50896.79976851852,3.3645833333333335
2889,2018-11-22,none,572410303549.9337,9.361258473327439,353.00869437076335,2.0,98.0,0.00729867208853736,1200218.3265306125,1644.1346938775514,50009.09693877552,3.306122448979592
2898,2018-11-23,none,566470340101.8212,9.516886820774543,347.39867907535273,0.0,98.0,0.007277190196007651,1203761.3095238097,1648.9880952380956,50156.72123015874,3.316326530612245
2907,2018-11-24,none,574552778951.1168,9.228398702447656,354.38336773813035,0.0,98.0,0.007254867526694745,1207465.1904761905,1654.061904761905,50311.04960317461,3.326530612244898
2916,2018-11-25,none,571955939860.3247,9.323376528296361,352.61120058565155,0.0,98.0,0.00723268138746938,1211169.0714285714,1659.1357142857141,50465.37797619047,3.336734693877551
2925,2018-11-26,none,582477186866.8859,9.318893528183716,359.4102296450939,0.0,98.0,0.007210630529580754,1214872.9523809522,1664.2095238095235,50619.706349206346,3.3469387755102042
2934,2018-11-27,none,580255831233.189,9.375563909774437,356.45105263157893,0.0,98.0,0.007188713719460446,1218576.8333333335,1669.2833333333335,50774.034722222226,3.357142857142857
2943,2018-11-28,none,567620474325.7809,9.286673404562517,350.3063817499278,1.0,99.0,0.00724006167459945,1209934.4444444445,1657.4444444444446,50413.93518518519,3.3333333333333335
2952,2018-11-29,none,581722516282.7885,9.577338661930137,359.0344878626406,0.0,99.0,0.007218672299013448,1213519.5555555555,1662.3555555555556,50563.31481481481,3.3434343434343434
2961,2018-11-30,none,582800295355.1576,9.578846153846154,359.6993343195266,0.0,99.0,0.007196929310160997,1217185.777777778,1667.377777777778,50716.07407407408,3.3535353535353534
2970,2018-12-01,none,584758538888.4701,9.4445842896276,361.1643592211446,0.0,99.0,0.0071753169098301844,1220852.0,1672.3999999999999,50868.83333333333,3.3636363636363638
2979,2018-12-02,none,582158279808.5161,9.514424492199,359.6622755372387,0.0,99.0,0.007153833925070214,1224518.2222222222,1677.422222222222,51021.59259259259,3.3737373737373737
2988,2018-12-03,none,577345796492.1531,9.42315529035075,356.4993450734973,1.0,100.0,0.007204524441349168,1215902.5999999999,1665.62,50662.60833333333,3.35
2997,2018-12-04,none,579400144798.3901,9.42024985473562,357.82168797210926,0.0,100.0,0.007183564005555289,1219450.4000000001,1670.4800000000002,50810.43333333334,3.36
3006,2018-12-05,none,585092141516.2003,9.53067507146522,361.57465366854797,1.0,101.0,0.0072338702698078435,1210970.01650165,1658.8630363036302,50457.08402090208,3.3366336633663365
3015,2018-12-06,none,590892628601.6637,9.442778684874574,365.41910345851267,0.0,101.0,0.007212951890642444,1214481.9669966998,1663.6739273927394,50603.415291529156,3.3465346534653464
3024,2018-12-07,none,588197712165.5476,9.458489871086556,364.0998158379374,0.0,101.0,0.007191674746422259,1218075.1089108912,1668.5960396039607,50753.129537953806,3.3564356435643563
3033,2018-12-08,none,590370773186.3745,9.617844744811286,365.5467168919418,0.0,101.0,0.007170522761873959,1221668.2508250827,1673.5181518151817,50902.84378437844,3.366336633663366
3042,2018-12-09,none,588197117792.2291,9.54619065145381,364.2937062937063,0.0,101.0,0.007149494835886059,1225261.392739274,1678.4402640264027,51052.558030803084,3.376237623762376
3051,2018-12-10,none,599838919063.8234,9.518360949395433,371.243618450515,0.0,101.0,0.007128589880225573,1228854.5346534655,1683.362376237624,51202.27227722773,3.386138613861386
3060,2018-12-11,none,590442099517.0082,9.394035346097201,364.93734354292445,0.0,101.0,0.00710780681935028,1232447.676567657,1688.2844884488452,51351.98652365237,3.396039603960396
3069,2018-12-12,none,600811476043.4877,9.661826035150431,371.95144474232944,2.0,103.0,0.007227484087060387,1212040.0258899676,1660.3288025889967,50501.66774541532,3.3398058252427183
3078,2018-12-13,none,583087933680.1326,9.465421014316913,358.23020302515573,0.0,103.0,0.007207501399514834,1215400.3883495147,1664.9320388349515,50641.682847896445,3.349514563106796
3087,2018-12-14,none,571618624084.7279,9.593423144506735,348.8646975148523,0.0,103.0,0.007186670470614502,1218923.28802589,1669.757928802589,50788.470334412086,3.3592233009708736
3096,2018-12-15,none,589967028597.9923,9.642857142857142,363.71347124938916,0.0,103.0,0.007165959604704951,1222446.1877022656,1674.5838187702266,50935.25782092773,3.3689320388349513
3105,2018-12-16,none,592302326836.89,9.487160674981657,365.4093910491563,0.0,103.0,0.007145367766760397,1225969.0873786407,1679.4097087378639,51082.04530744336,3.378640776699029
3114,2018-12-17,none,589556785644.2109,9.55664188752424,363.96064964447316,0.0,103.0,0.007124893933617816,1229491.9870550162,1684.2355987055018,51228.83279395901,3.3883495145631066
3123,2018-12-18,none,578750860310.8379,9.33243628304575,357.0842963432009,0.0,103.0,0.007104537093807481,1233014.8867313913,1689.061488673139,51375.62028047464,3.3980582524271843
3132,2018-12-19,none,588488251223.2903,9.509720005802988,364.82627303061076,0.0,103.0,0.007084296247386377,1236537.7864077669,1693.8873786407764,51522.40776699028,3.407766990291262
3141,2018-12-20,none,599414106640.0286,9.697474635266238,371.27097681996594,0.0,103.0,0.007064170405774482,1240060.6860841424,1698.7132686084144,51669.19525350594,3.4174757281553396
3150,2018-12-21,none,605661571922.2529,9.69584944956858,375.6825857323514,1.0,104.0,0.007112548480832594,1231626.0512820513,1687.1589743589743,51317.75213675213,3.394230769230769
3159,2018-12-22,none,586112570351.2134,9.664926086636758,355.8836508053247,2.0,106.0,0.007229334730701598,1211729.7547169812,1659.9037735849056,50488.73977987422,3.339622641509434
3168,2018-12-23,none,597215523579.0555,9.612187958883995,370.7943314487114,0.0,106.0,0.007209937470419135,1214989.7327044024,1664.369496855346,50624.57219601677,3.349056603773585
3177,2018-12-24,none,604175148128.1997,9.55860941910563,374.7606774121667,0.0,106.0,0.007189684837075261,1218412.2389937106,1669.05786163522,50767.17662473794,3.358490566037736
3186,2018-12-25,none,610681909187.6494,9.636180829671558,379.5579057123706,0.0,106.0,0.007169545663862164,1221834.7452830188,1673.7462264150943,50909.78105345912,3.3679245283018866
3195,2018-12-26,none,597105909026.9906,9.619246861924687,370.570914696814,1.0,107.0,0.007216967292449426,1213806.2492211838,1662.7482866043613,50575.26038421599,3.3457943925233646
3204,2018-12-27,none,603336657120.4575,9.831770909623554,374.9209022996924,1.0,108.0,0.007264611997222705,1205845.5432098766,1651.8432098765434,50243.564300411526,3.324074074074074
3213,2018-12-28,none,601060159494.6476,9.55915162189931,374.26420079260237,0.0,108.0,0.007244918494666935,1209123.3333333333,1656.3333333333333,50380.13888888888,3.3333333333333335
3222,2018-12-29,none,611856777970.1625,9.81271900395139,381.15634086334154,1.0,109.0,0.00729174622270264,1201358.3211009174,1645.6963302752292,50056.59671253822,3.311926605504587
3231,2018-12-30,none,610822841494.5774,9.767791093357005,380.30633229767716,1.0,110.0,0.007338807540142907,1193654.412121212,1635.1430303030302,49735.600505050505,3.290909090909091
3240,2018-12-31,none,618541271567.659,9.737141148325358,384.2973235645933,1.0,111.0,0.007385618559416248,1186088.8738738738,1624.7792792792793,49420.36974474475,3.27027027027027
3249,2019-01-01,none,618049155348.0203,9.65836378551719,384.7025132373779,2.0,113.0,0.00749854010723576,1168227.3982300884,1600.3115044247786,48676.14159292035,3.2212389380530975
3258,2019-01-02,none,601009273542.1802,9.871551468407,377.15952239691484,1.0,114.0,0.007545185623700414,1161005.2339181285,1590.4181286549708,48375.21807992203,3.2017543859649122
3267,2019-01-03,none,605333110536.7073,9.7926683589667,380.14745408391815,1.0,115.0,0.007591084766013064,1153985.2695652172,1580.8017391304345,48082.71956521738,3.1826086956521737
3276,2019-01-04,none,594387398550.3228,9.630209481808159,374.24799705990443,0.0,115.0,0.007570908691915221,1157060.5797101448,1585.014492753623,48210.8574879227,3.1913043478260867
3285,2019-01-05,none,601024171824.73,9.915049081112997,377.7373975939184,0.0,115.0,0.007550335570469798,1160213.3333333335,1589.3333333333335,48342.222222222226,3.2
3294,2019-01-06,none,596796484119.8135,9.705011723329426,375.29557444314185,0.0,115.0,0.007529873956457685,1163366.0869565217,1593.6521739130435,48473.58695652174,3.208695652173913
3303,2019-01-07,none,612203074114.495,9.692227048075482,384.77220308521794,0.0,115.0,0.007509522945764556,1166518.8405797102,1597.9710144927537,48604.95169082125,3.217391304347826
3312,2019-01-08,none,608893391462.8478,9.895139714625445,382.8508472057075,0.0,115.0,0.007489281644023951,1169671.5942028987,1602.2898550724638,48736.31642512078,3.226086956521739
3321,2019-01-09,none,601064542739.8679,9.652425195698296,378.04747969858806,0.0,115.0,0.0074691491664862514,1172824.3478260871,1606.6086956521742,48867.681159420295,3.234782608695652
3330,2019-01-10,none,618021802816.8412,9.588350391330524,388.9137567730283,0.0,115.0,0.0074491246378897745,1175977.1014492754,1610.927536231884,48999.045893719805,3.243478260869565
3339,2019-01-11,none,610068275153.5793,9.446215434798725,383.90273556231006,1.0,116.0,0.007493808994006388,1168964.9425287356,1601.32183908046,48706.87260536399,3.2241379310344827
3348,2019-01-12,none,620603080645.5566,9.782881317519076,390.5074412631261,1.0,117.0,0.007538760990670514,1161994.6581196582,1591.7735042735044,48416.4440883191,3.2051282051282053
3357,2019-01-13,none,620664000014.6073,9.735678845286422,390.7363554352729,0.0,117.0,0.007519215773643756,1165015.1111111112,1595.9111111111113,48542.2962962963,3.213675213675214
3366,2019-01-14,none,612730660542.4397,9.479742717728818,385.66028389767854,0.0,117.0,0.007499270904217646,1168113.5555555555,1600.1555555555556,48671.398148148146,3.2222222222222223
3375,2019-01-15,none,613726569440.7103,9.65193740685544,387.40081967213115,25.0,142.0,0.00907760070063735,965012.704225352,1321.9352112676056,40208.862676056335,2.6619718309859155
3384,2019-01-16,none,617861847129.3634,8.441251800864414,388.158139162463,0.0,142.0,0.009068867510977286,965941.9976525821,1323.2082159624413,40247.58323552425,2.6690140845070425
3393,2019-01-17,none,620348562458.9158,9.515488542210942,390.91117414346496,1.0,143.0,0.0091086992678361,961717.9953379954,1317.4219114219113,40071.58313908314,2.6573426573426575
3402,2019-01-18,none,621056041931.1825,9.602989536621823,391.38923766816146,0.0,143.0,0.009085402786190189,964183.9999999999,1320.8,40174.33333333333,2.664335664335664
3411,2019-01-19,none,607916968081.4335,9.502734232592053,383.4164357590783,0.0,143.0,0.00906161900926299,966714.6666666665,1324.2666666666664,40279.777777777774,2.6713286713286712
3420,2019-01-20,none,627529882102.025,9.594521372667067,395.80869957856714,1.0,144.0,0.009101161943098074,962514.4629629632,1318.5129629629632,40104.76929012346,2.6597222222222223
3429,2019-01-21,none,620256915760.3441,9.486891942072038,391.26847382101744,1.0,145.0,0.009141113576760137,958307.7517241379,1312.750344827586,39929.489655172416,2.6482758620689655
3438,2019-01-22,none,625907038896.8474,9.597350101055468,395.3948648850962,1.0,146.0,0.0091808662084385,954158.3333333335,1307.0662100456623,39756.597222222226,2.636986301369863
3447,2019-01-23,none,619073911646.6243,9.555506249537757,391.1853413209082,2.0,148.0,0.009283145341509286,943645.6801801801,1292.6653153153152,39318.5700075075,2.608108108108108
3456,2019-01-24,none,625623157269.8362,9.74998133074453,395.4500037338511,0.0,148.0,0.009260403484539664,945963.1013513512,1295.8398648648647,39415.129222972966,2.614864864864865
3465,2019-01-25,none,629348291001.5199,9.969324233105828,397.8489462236556,0.0,148.0,0.009236536465249613,948407.4504504503,1299.188288288288,39516.97710210209,2.6216216216216215
3474,2019-01-26,none,614320323717.8538,9.874570572326585,388.59067319640377,0.0,148.0,0.009212792155570308,950851.7995495495,1302.5367117117116,39618.82498123123,2.6283783783783785
3483,2019-01-27,none,616558374011.9506,9.699287864327141,390.39850231260556,0.0,148.0,0.009189169611581666,953296.1486486485,1305.885135135135,39720.672860360355,2.635135135135135
3492,2019-01-28,none,620964930074.7953,9.652784969302463,393.549448923737,1.0,149.0,0.009227598087526967,949326.1319910516,1300.4467561521253,39555.25549962715,2.6241610738255035
3501,2019-01-29,none,630093055019.0608,9.752488586183668,399.06339345857344,0.0,149.0,0.009204677431311552,951690.0581655483,1303.6850111856825,39653.75242356451,2.6308724832214767
3510,2019-01-30,none,622843592339.2567,9.834890965732088,395.1981754802344,1.0,150.0,0.009242875027086758,947757.0533333335,1298.2973333333334,39489.877222222225,2.62
3519,2019-01-31,none,631829378575.5215,9.848722545943524,400.427909756462,0.0,150.0,0.009220036163030729,950104.7333333333,1301.5133333333333,39587.69722222222,2.6266666666666665
3528,2019-02-01,none,627583939444.1848,9.417344577953578,397.91715799686546,0.0,150.0,0.009196694299326855,952516.1666666665,1304.8166666666664,39688.1736111111,2.6333333333333333
3537,2019-02-02,none,621833377289.509,9.622862617924529,394.514445754717,1.0,151.0,0.009234626792648994,948603.5761589402,1299.456953642384,39525.14900662251,2.622516556291391
