,timestamp,app,n_b_written,r_sectors,w_r_d,disk_id,cum_sum,AFR_SSDs,mttf_SDDs,MTTFMes_SSDs,MTTFDia_SSDs
2308,2018-09-15,RM,649011868499.668,12.001049134464067,400.22350472193074,0.0,43.0,0.00758514174611139,1154889.4263565892,1582.0403100775195,48120.39276485788
2317,2018-09-16,RM,666775425275.007,12.876153300212916,413.53956706884316,0.0,43.0,0.007555627575893059,1159400.7131782945,1588.2201550387595,48308.3630490956
2326,2018-09-17,RM,654536113389.3401,12.143641810918774,409.83022636484685,1.0,44.0,0.007701373411591734,1137459.4545454546,1558.1636363636364,47394.143939393936
2335,2018-09-18,RM,661071029174.9207,12.059515688949523,414.03393587994543,0.0,44.0,0.007672600822770187,1141724.9772727273,1564.006818181818,47571.874053030304
2344,2018-09-19,RM,665231523979.4022,12.175205778599025,417.70720645052916,0.0,44.0,0.007643090819605687,1146133.1818181816,1570.0454545454543,47755.54924242423
2353,2018-09-20,RM,648825490357.5248,12.076181292189007,408.6007714561234,1.0,45.0,0.007786848013704852,1124973.8,1541.06,46873.90833333333
2362,2018-09-21,RM,654481738607.077,11.538223460229032,414.908077994429,0.0,45.0,0.0077581005105021705,1129142.37037037,1546.77037037037,47047.59876543209
2371,2018-09-22,RM,674723755652.1969,11.77618135376756,429.0432630906769,0.0,45.0,0.007728602029473644,1133452.0740740742,1552.674074074074,47227.16975308642
2380,2018-09-23,RM,651200390116.2139,9.87015568068897,425.82579897333994,0.0,45.0,0.0076993270217862435,1137761.7777777778,1558.5777777777778,47406.740740740745
2389,2018-09-24,RM,659999241712.4188,11.636684033098376,420.0435182347533,0.0,45.0,0.007670272957553089,1142071.4814814813,1564.4814814814813,47586.311728395056
2398,2018-09-25,RM,676038461953.6771,11.335792778649921,431.11899529042387,0.0,45.0,0.007641437344930708,1146381.1851851852,1570.3851851851853,47765.88271604938
2407,2018-09-26,RM,667009540236.777,10.978361669242659,425.0241150100479,0.0,45.0,0.007612817729406624,1150690.8888888888,1576.2888888888888,47945.4537037037
2416,2018-09-27,RM,661653013224.5308,10.974362887227224,421.5783610560049,1.0,46.0,0.007752954175171819,1129891.8840579712,1547.7971014492755,47078.82850241546
2425,2018-09-28,RM,670198284629.577,10.736012861736334,427.53311897106107,0.0,46.0,0.007725102056715124,1133965.6014492754,1553.377536231884,47248.56672705314
2434,2018-09-29,RM,673031797899.8854,10.967695506157044,430.00991524068445,0.0,46.0,0.007696490567616178,1138181.086956522,1559.1521739130437,47424.21195652174
2443,2018-09-30,RM,677707233907.6731,11.250955625727107,436.26778590425533,0.0,46.0,0.007668090233418333,1142396.5724637683,1564.926811594203,47599.85718599034
2452,2018-10-01,RM,688737028505.7703,11.276272075537682,437.4888111888112,1.0,47.0,0.007805983480103046,1122216.0567375887,1537.2822695035463,46759.0023640662
2461,2018-10-02,RM,684801521837.5366,11.179978315865558,432.99187138728325,0.0,47.0,0.007778366212101151,1126200.510638298,1542.740425531915,46925.02127659575
2470,2018-10-03,RM,676625148406.8077,10.973530880639254,431.4442224442224,0.0,47.0,0.007749978014246769,1130325.7872340425,1548.391489361702,47096.907801418434
2479,2018-10-04,RM,749060646904.1097,10.272457752742365,527.024607174622,0.0,47.0,0.007721796276013143,1134451.0638297873,1554.0425531914893,47268.794326241135
2488,2018-10-05,RM,690075627855.9312,11.399858457183297,438.6553432413305,0.0,47.0,0.007693818753273965,1138576.340425532,1559.6936170212766,47440.68085106384
2497,2018-10-06,RM,697768716744.5317,11.803711634546753,449.28887698625243,0.0,47.0,0.007666043234309077,1142701.6170212766,1565.344680851064,47612.56737588652
2506,2018-10-07,RM,685069888875.9559,10.871293916023992,439.37497857754926,0.0,47.0,0.007638467539221634,1146826.8936170214,1570.9957446808512,47784.453900709224
2515,2018-10-08,RM,676141772416.3049,10.539909638554217,432.15421686746987,0.0,47.0,0.007611089519367793,1150952.170212766,1576.6468085106385,47956.34042553192
2524,2018-10-09,RM,680238650230.7168,10.776980568011957,434.62974588938715,0.0,47.0,0.007583907056798622,1155077.4468085107,1582.2978723404258,48128.22695035461
2533,2018-10-10,RM,697240557390.3577,11.335248447204968,450.22139419344825,0.0,47.0,0.007556918063713929,1159202.7234042555,1587.948936170213,48300.11347517731
2542,2018-10-11,RM,690624854237.7483,11.065031817476331,448.1872380065207,0.0,47.0,0.007530120481927709,1163328.0000000002,1593.6000000000004,48472.000000000015
2551,2018-10-12,RM,700893327755.1627,11.484590860786398,449.8012752391073,1.0,48.0,0.007663161479841628,1143131.3333333333,1565.9333333333334,47630.47222222222
2560,2018-10-13,RM,686273049797.3489,11.025416171224732,439.7488109393579,1.0,49.0,0.007796244013598347,1123617.9863945576,1539.2027210884353,46817.41609977324
2569,2018-10-14,RM,682048100350.2433,10.992939099735215,436.9664607237423,0.0,49.0,0.00776986402737952,1127432.8571428573,1544.4285714285716,46976.36904761905
2578,2018-10-15,RM,685619669027.3077,10.935223880597015,440.65069413345276,0.0,49.0,0.0077426966706404315,1131388.761904762,1549.847619047619,47141.19841269841
2587,2018-10-16,RM,683457185025.7057,11.089735983387719,438.77098783743696,0.0,49.0,0.0077157186334605,1135344.6666666665,1555.2666666666667,47306.027777777774
2596,2018-10-17,RM,687975224163.964,11.09429535122452,441.41589675905556,0.0,49.0,0.007688927943760984,1139300.5714285714,1560.6857142857143,47470.857142857145
2605,2018-10-18,RM,707211500469.2317,11.412068703450373,456.8721690226478,0.0,49.0,0.007662322656758351,1143256.4761904762,1566.104761904762,47635.68650793651
2614,2018-10-19,RM,714738593402.8217,10.973047053449063,459.25871783158215,0.0,49.0,0.007635900854493667,1147212.380952381,1571.5238095238096,47800.51587301587
2623,2018-10-20,RM,696115578929.3147,10.87034564604658,447.2880878207981,0.0,49.0,0.007609660645371696,1151168.2857142857,1576.942857142857,47965.34523809524
2632,2018-10-21,RM,697947218297.5558,11.089426071481537,448.3152899302981,1.0,50.0,0.007738367513989249,1132021.7066666665,1550.7146666666665,47167.57111111111
2641,2018-10-22,RM,694800152489.9835,10.907910099241098,445.9141856392294,0.0,50.0,0.007712924933958079,1135755.9000000001,1555.8300000000004,47323.162500000006
2650,2018-10-23,RM,695291099493.8668,10.904141665447096,446.4738767744768,0.0,50.0,0.007686690495407201,1139632.2000000002,1561.1400000000003,47484.67500000001
2659,2018-10-24,RM,693877020149.3779,11.104627473806753,445.68451688009316,0.0,50.0,0.007660633917456668,1143508.5000000002,1566.4500000000003,47646.18750000001
2668,2018-10-25,RM,711571784661.9506,11.16894018887723,457.7307749962524,0.0,50.0,0.007634753397465261,1147384.8,1571.76,47807.700000000004
2677,2018-10-26,RM,710663404231.1671,11.180996145864215,457.379928846724,0.0,50.0,0.0076090471570697555,1151261.1,1577.0700000000002,47969.2125
2686,2018-10-27,RM,718590592030.1664,11.162638018501939,463.34044457705505,2.0,52.0,0.00788685397944868,1110709.0384615383,1521.5192307692307,46279.543269230766
2695,2018-10-28,RM,719858959815.9303,11.229073577599047,463.86535597259456,0.0,52.0,0.007862450791432113,1114156.4166666667,1526.2416666666668,46423.18402777778
2704,2018-10-29,RM,720792109167.4121,11.303134328358208,464.40268656716415,0.0,52.0,0.00783624262212734,1117882.6923076923,1531.3461538461538,46578.44551282051
2713,2018-10-30,RM,701697203366.9478,10.968009306383598,450.89937472735204,0.0,52.0,0.0078102085934823985,1121608.9679487178,1536.4506410256408,46733.70699786324
2722,2018-10-31,RM,722735146794.3254,10.650366382533274,465.76177658142666,0.0,52.0,0.007784346975623185,1125335.2435897435,1541.555128205128,46888.96848290598
2731,2018-11-01,RM,719942101158.6183,10.523079213817748,463.99181060154854,0.0,52.0,0.007758656061512216,1129061.5192307692,1546.6596153846156,47044.22996794872
2740,2018-11-02,RM,723855317286.5304,10.461157768446311,466.8267846430714,0.0,52.0,0.007733134166573033,1132787.7948717948,1551.7641025641024,47199.491452991446
2749,2018-11-03,RM,720560411284.2037,10.67130177514793,464.75281065088757,0.0,52.0,0.007707779628321973,1136514.0705128205,1556.8685897435896,47354.75293803419
2758,2018-11-04,RM,705688073804.9113,10.105026799942054,454.4099666811531,0.0,52.0,0.0076825908060071954,1140240.346153846,1561.9730769230769,47510.01442307692
2767,2018-11-05,RM,726496976275.7904,10.683487608241267,468.71547992237646,0.0,52.0,0.007657566080254729,1143966.6217948718,1567.0775641025639,47665.27590811966
2776,2018-11-06,RM,724176518986.7134,10.56348264609908,467.12162563037674,0.0,52.0,0.007632703852721434,1147692.8974358975,1572.1820512820514,47820.5373931624
2785,2018-11-07,RM,707889223027.3724,10.196433748912728,455.9566541026384,0.0,52.0,0.0076080025457546975,1151419.1730769232,1577.2865384615386,47975.79887820513
2794,2018-11-08,RM,729816774995.173,10.389089269612263,470.89794077859614,0.0,52.0,0.007583460602058715,1155145.4487179487,1582.3910256410256,48131.06036324787
2803,2018-11-13,RM,710951166967.0455,10.289386281588447,458.2901083032491,0.0,52.0,0.007463088211549847,1173776.826923077,1607.9134615384614,48907.36778846154
2812,2018-11-14,RM,727148418930.1105,10.554584505999111,469.21374611168716,0.0,52.0,0.007439470843791778,1177503.1025641025,1613.0179487179487,49062.62927350427
2821,2018-11-15,RM,731934749905.571,10.579182156133829,472.61561338289965,0.0,52.0,0.007416002481508523,1181229.3782051282,1618.122435897436,49217.89075854701
2830,2018-11-16,RM,715742199302.777,10.35201045144433,461.38133255915227,0.0,52.0,0.007392681718988056,1184955.6538461538,1623.2269230769232,49373.15224358974
2839,2018-11-17,RM,719836180968.047,10.408039329091961,464.5218334297282,1.0,53.0,0.0075112284598399266,1166253.968553459,1597.6081761006287,48593.91535639412
2848,2018-11-18,RM,722243860675.0112,10.320614035087718,465.9422599035229,0.0,53.0,0.007488696307460437,1169763.0188679246,1602.4150943396228,48740.125786163524
2857,2018-11-19,RM,736464274294.8757,10.872321428571428,475.97276785714286,0.0,53.0,0.0074653670354745795,1173418.5283018867,1607.4226415094338,48892.43867924528
2866,2018-11-20,RM,738942074664.7487,10.865864527629233,477.71316102198455,0.0,53.0,0.007442182665799193,1177074.037735849,1612.430188679245,49044.75157232704
2875,2018-11-21,RM,725310003996.0587,10.483173774296489,468.3111401218451,0.0,53.0,0.007419141852592384,1180729.5471698113,1617.4377358490565,49197.0644654088
2884,2018-11-22,RM,740332631720.6091,10.58273596176822,478.56033452807645,0.0,53.0,0.007396243266627591,1184385.0566037737,1622.4452830188682,49349.37735849057
2893,2018-11-23,RM,717697830300.6133,10.100666976888474,457.9548627268497,0.0,53.0,0.007373485595037968,1188040.5660377361,1627.4528301886794,49501.690251572334
2902,2018-11-24,RM,740630226612.6818,9.77344336084021,478.79564891222805,0.0,53.0,0.007350867541065459,1191696.0754716983,1632.4603773584909,49654.003144654096
2911,2018-11-25,RM,748010008024.6045,9.756104868913857,484.0128838951311,0.0,53.0,0.007328387823814495,1195351.5849056602,1637.4679245283019,49806.31603773584
2920,2018-11-26,RM,731255641543.3951,9.433436078086013,472.6267429913401,2.0,55.0,0.007581744996048303,1155406.8363636362,1582.7490909090907,48141.95151515151
2929,2018-11-27,RM,748308777172.6996,9.273522316043426,483.9909529553679,0.0,55.0,0.007560599349330238,1158638.303030303,1587.1757575757576,48276.59595959596
2938,2018-11-28,RM,748649141216.2064,9.179624664879357,484.74724456359843,0.0,55.0,0.007537688442211055,1162160.0,1592.0,48423.333333333336
2947,2018-11-29,RM,711512883391.2965,8.816254416961131,459.9348409893993,0.0,55.0,0.007514915969575977,1165681.6969696968,1596.8242424242424,48570.0707070707
2956,2018-11-30,RM,724041906518.3109,9.103916750975575,468.58057522763403,0.0,55.0,0.007492280680510988,1169203.393939394,1601.648484848485,48716.808080808085
2965,2018-12-01,RM,725027240463.1344,8.914322992171645,469.35532038271964,0.0,55.0,0.007469781339128074,1172725.0909090908,1606.472727272727,48863.54545454545
2974,2018-12-02,RM,725593681900.7343,8.895125126573124,469.69145088962824,0.0,55.0,0.007447416724340265,1176246.7878787878,1611.2969696969694,49010.28282828283
2983,2018-12-03,RM,750203051860.917,8.993443600059603,485.93905528237224,0.0,55.0,0.007425185629640741,1179768.4848484849,1616.121212121212,49157.0202020202
2992,2018-12-04,RM,750704474845.4968,9.029772591262716,486.58318372232196,0.0,55.0,0.007403086862885858,1183290.1818181819,1620.9454545454546,49303.757575757576
3001,2018-12-05,RM,753319153424.1166,8.965801709914505,487.91810409479524,1.0,56.0,0.007515321414192626,1165618.8095238095,1596.738095238095,48567.45039682539
3010,2018-12-06,RM,758719410827.1063,8.866526062066887,492.25610123531186,0.0,56.0,0.007494028196281088,1168930.75,1601.275,48705.447916666664
3019,2018-12-07,RM,756138972723.3677,8.939088584749586,490.9998496014438,0.0,56.0,0.007471921918415952,1172389.125,1606.0125,48849.546875
3028,2018-12-08,RM,756724626800.5978,8.956397962241534,490.9643392268505,0.0,56.0,0.007449945677479436,1175847.5,1610.7499999999998,48993.64583333333
3037,2018-12-09,RM,755559682882.9363,9.046088538508187,494.3811040339703,0.0,56.0,0.007428098329451636,1179305.875,1615.4875,49137.744791666664
3046,2018-12-10,RM,762072070572.0087,9.07525433871933,494.75224416517057,1.0,57.0,0.007538635506973238,1162014.0,1591.8,48417.25
3055,2018-12-11,RM,743268274697.9489,8.992511013215859,481.30425844346547,0.0,57.0,0.007517601518760665,1165265.2748538011,1596.2538011695908,48552.71978557505
3064,2018-12-12,RM,766039830386.0045,8.971317014566752,497.56329779246136,0.0,57.0,0.007495748025973571,1168662.5497076022,1600.907602339181,48694.27290448343
3073,2018-12-13,RM,730121783664.3569,9.495616781465248,463.4704132748904,0.0,57.0,0.007474021220101183,1172059.8245614036,1605.561403508772,48835.82602339182
3082,2018-12-14,RM,728343073227.5352,9.380460310004697,464.4687646782527,0.0,57.0,0.0074524200027020465,1175457.0994152047,1610.2152046783626,48977.3791423002
3091,2018-12-15,RM,723398536035.6973,8.886875891583452,468.2062767475036,0.0,57.0,0.0074309432879968535,1178854.3742690058,1614.8690058479533,49118.93226120858
3100,2018-12-16,RM,739218604542.891,8.87789844437922,479.17728206633404,0.0,57.0,0.007409590002686518,1182251.649122807,1619.5228070175438,49260.48538011696
3109,2018-12-17,RM,725822371044.2826,8.624442205268462,470.2867424787678,1.0,58.0,0.007517979420611505,1165206.7011494255,1596.1735632183909,48550.27921455939
3118,2018-12-18,RM,725682507395.6858,8.712948293244995,470.9112775457295,0.0,58.0,0.0074974416057738925,1168398.5632183908,1600.5459770114942,48683.27346743295
3127,2018-12-19,RM,751341764149.571,9.401214454976303,491.6643957345972,1.0,59.0,0.0076049793279905145,1151876.8983050846,1577.9135593220335,47994.87076271186
3136,2018-12-20,RM,732923899362.4614,8.86711998866695,476.75733106672334,0.0,59.0,0.007584327437268613,1155013.4237288137,1582.2101694915257,48125.55932203391
3145,2018-12-21,RM,734650627769.4912,8.950507614213198,478.02340665538634,0.0,59.0,0.007562842090420827,1158294.7118644067,1586.7050847457626,48262.279661016946
3154,2018-12-22,RM,751398624771.508,8.898941568798028,489.5195012324199,0.0,59.0,0.007541478129713423,1161576.0000000002,1591.2000000000003,48399.00000000001
3163,2018-12-23,RM,740168057595.9775,8.809967062866962,481.90103122314525,0.0,59.0,0.007520234529348033,1164857.2881355933,1595.6949152542375,48535.720338983054
3172,2018-12-24,RM,748541897632.5779,8.529793510324485,486.1194866499484,0.0,59.0,0.007499110275052112,1168138.5762711866,1600.1898305084746,48672.44067796611
3181,2018-12-25,RM,741929696653.428,8.831932773109244,483.382851445663,0.0,59.0,0.007478104363917512,1171419.8644067799,1604.684745762712,48809.16101694916
3190,2018-12-26,RM,746575062625.9421,8.969192941857102,485.5940708604483,1.0,60.0,0.007583609292449254,1155122.7999999998,1582.36,48130.11666666666
3199,2018-12-27,RM,760711687655.4691,9.198308544765238,496.7236803732867,0.0,60.0,0.007563435690662483,1158203.8055555555,1586.5805555555555,48258.491898148146
3208,2018-12-28,RM,762309221672.2842,9.33129102844639,498.0215869311552,0.0,60.0,0.00754242614707731,1161430.0,1591.0,48392.916666666664
3217,2018-12-29,RM,746595184187.7661,8.785663082437276,487.5723297491039,0.0,60.0,0.007521532999855489,1164656.1944444445,1595.4194444444445,48527.34143518518
3226,2018-12-30,RM,749647107680.1566,9.122361665715916,489.79478037649744,0.0,60.0,0.007500755284386275,1167882.3888888888,1599.8388888888887,48661.7662037037
3235,2018-12-31,RM,759590820242.1389,8.901663262328567,496.49416399182957,0.0,60.0,0.007480092046688242,1171108.5833333333,1604.2583333333332,48796.19097222222
3244,2019-01-01,RM,765173591779.9716,9.205019699401722,500.40440747227086,0.0,60.0,0.007459542343263274,1174334.7777777778,1608.6777777777777,48930.61574074074
3253,2019-01-02,RM,749424147012.8176,8.978366068886992,489.6212638770282,0.0,60.0,0.007439105240952964,1177560.972222222,1613.0972222222222,49065.040509259255
3262,2019-01-03,RM,769618746626.4357,9.336739162166108,503.7785724711721,0.0,60.0,0.007418779816797355,1180787.1666666665,1617.5166666666664,49199.465277777774
3271,2019-01-04,RM,760762592175.4108,9.117213470154647,497.98164474635064,0.0,60.0,0.007398565157895999,1184013.361111111,1621.936111111111,49333.89004629629
3280,2019-01-05,RM,766203166239.041,9.172895157772285,501.86127671949976,0.0,60.0,0.007378460361271281,1187239.5555555555,1626.3555555555556,49468.31481481482
3289,2019-01-06,RM,762862677436.5305,9.215674974787495,499.60106612879986,0.0,60.0,0.007358464533733961,1190465.75,1630.7749999999999,49602.739583333336
3298,2019-01-07,RM,777033091649.8402,9.282474226804124,509.45463917525774,0.0,60.0,0.007338576791750896,1193691.9444444445,1635.1944444444443,49737.164351851854
3307,2019-01-08,RM,758553374746.4264,8.992438293622486,496.67070908831505,0.0,60.0,0.00731879626131491,1196918.138888889,1639.613888888889,49871.58912037037
3316,2019-01-09,RM,780698601525.8876,9.352407434509,512.2487926240304,0.0,60.0,0.007299122077816751,1200144.3333333335,1644.0333333333333,50006.01388888889
3325,2019-01-10,RM,775449530506.6364,8.886913436315943,508.6148353249781,0.0,60.0,0.00727955338591912,1203370.5277777778,1648.4527777777778,50140.4386574074
3334,2019-01-11,RM,773540966910.6295,9.322068168688618,507.23642403235124,1.0,61.0,0.007381090828423249,1186816.4480874317,1625.7759562841532,49450.68533697633
3343,2019-01-12,RM,772689508149.9712,9.34956772334294,506.84394812680114,0.0,61.0,0.007362333417148604,1189840.1639344261,1629.9180327868853,49576.67349726776
3352,2019-01-13,RM,769170128596.4307,9.284017742166261,505.0413506939476,0.0,61.0,0.007342752743166827,1193013.0710382513,1634.2644808743169,49708.87795992714
3361,2019-01-14,RM,764992014684.2914,9.181182181610508,502.0164191890348,0.0,61.0,0.007323275945439594,1196185.9781420764,1638.6109289617484,49841.082422586514
3370,2019-01-15,RM,782533616560.0219,9.432645897323388,514.1797572034518,0.0,61.0,0.007303902199552187,1199358.8852459015,1642.9573770491802,49973.2868852459
3379,2019-01-16,RM,787009386385.5775,9.334020618556702,517.8484179543782,0.0,61.0,0.007284630689790836,1202531.7923497267,1647.303825136612,50105.49134790528
3388,2019-01-17,RM,785732683805.586,9.50424597364568,516.8666178623719,0.0,61.0,0.0072654606090282285,1205704.6994535518,1651.6502732240435,50237.69581056466
3397,2019-01-18,RM,788066390688.4143,9.572719323812299,518.475371611775,0.0,61.0,0.007246391158610832,1208877.606557377,1655.996721311475,50369.90027322403
3406,2019-01-19,RM,772011116114.0007,9.451553149045312,507.5374750641208,0.0,61.0,0.007227421548247977,1212050.513661202,1660.3431693989069,50502.10473588342
3415,2019-01-20,RM,786837499444.49,9.675820982272596,518.2567940706293,0.0,61.0,0.00720855099590268,1215223.4207650274,1664.6896174863389,50634.30919854281
3424,2019-01-21,RM,788330264451.1677,9.180349537377001,518.2620061683067,0.0,61.0,0.007189778727684185,1218396.3278688523,1669.0360655737704,50766.51366120218
3433,2019-01-22,RM,771053251912.1859,9.261687571265679,507.22719498289626,0.0,61.0,0.0071711039777421475,1221569.2349726777,1673.3825136612022,50898.71812386157
3442,2019-01-23,RM,769141010084.9645,9.61271676300578,505.9254194276047,0.0,61.0,0.007152525988162504,1224742.1420765028,1677.728961748634,51030.92258652095
3451,2019-01-24,RM,771085799466.801,9.319218241042345,507.2394844922815,1.0,62.0,0.00725099554999386,1208109.9677419355,1654.9451612903226,50337.915322580644
3460,2019-01-25,RM,786208720425.263,9.80255600229753,517.2211055276382,0.0,62.0,0.007233216798173808,1211079.4193548386,1659.0129032258062,50461.64247311827
3469,2019-01-26,RM,783298745415.8337,9.692794477204085,515.8170573853013,0.0,62.0,0.007214622410517834,1214200.7580645161,1663.2887096774193,50591.69825268817
3478,2019-01-27,RM,767227377960.8295,9.463438596491228,504.6954385964912,1.0,63.0,0.007312189884803994,1197999.5238095236,1641.0952380952378,49916.64682539681
3487,2019-01-28,RM,794877422865.7642,9.663491132932727,525.2040457343887,0.0,63.0,0.007294405821115953,1200920.2962962964,1645.0962962962965,50038.34567901235
3496,2019-01-29,RM,791427300579.5278,9.672261611923021,521.9121690059326,0.0,63.0,0.007275797643000862,1203991.7037037038,1649.3037037037036,50166.32098765432
3505,2019-01-30,RM,775696662186.3141,9.409007741027445,511.10471498944406,0.0,63.0,0.007257284162993226,1207063.1111111112,1653.5111111111112,50294.2962962963
3514,2019-01-31,RM,789093456898.3777,9.654835464865641,521.3402787756862,0.0,63.0,0.007238864660041468,1210134.5185185184,1657.7185185185183,50422.271604938265
3523,2019-02-01,RM,788597799031.107,9.631073527303998,520.4198079403756,0.0,63.0,0.007220538420395793,1213205.9259259258,1661.9259259259259,50550.246913580246
3532,2019-02-02,RM,785591468868.6199,9.751312987934705,518.3849538679915,0.0,63.0,0.007202304737516005,1216277.3333333333,1666.1333333333332,50678.22222222222
3541,2019-02-03,RM,787454429498.001,9.700185953368617,519.6531254470033,0.0,63.0,0.007184162911980701,1219348.7407407407,1670.3407407407406,50806.19753086419
3550,2019-02-04,RM,788697529612.8597,9.786039886039886,520.7257834757835,0.0,63.0,0.007166112251397834,1222420.1481481483,1674.5481481481484,50934.17283950618
3559,2019-02-05,RM,793187193860.6138,9.53089968381719,524.0396665708537,0.0,63.0,0.007148152070316636,1225491.5555555557,1678.7555555555557,51062.14814814815
3568,2019-02-06,RM,770794842447.0789,9.533860671662504,508.27296697196783,0.0,63.0,0.007130281690140844,1228562.9629629632,1682.962962962963,51190.12345679013
3577,2019-02-07,RM,794108422588.5397,9.65421634822583,525.1157879614998,1.0,64.0,0.007225397271409003,1212390.0833333333,1660.8083333333334,50516.25347222222
3586,2019-02-08,RM,794067828652.1804,9.61003861003861,525.1086801086801,0.0,64.0,0.00720833012650244,1215260.6562499998,1664.740625,50635.86067708333
3595,2019-02-09,RM,792858142438.2108,9.731381833835558,523.5627780169322,0.0,64.0,0.007190443451250573,1218283.6927083333,1668.8817708333331,50761.82052951388
3604,2019-02-10,RM,776598945064.1951,9.485034965034965,512.6106293706293,0.0,64.0,0.0071726453238959926,1221306.7291666665,1673.0229166666666,50887.78038194444
3613,2019-02-11,RM,781765890975.8965,9.331504150837203,516.4336569579287,0.0,64.0,0.007154935088528347,1224329.765625,1677.1640625,51013.740234375
3622,2019-02-12,RM,797267683015.1448,9.635645555076835,527.1380152233232,0.0,64.0,0.00713731209569946,1227352.8020833333,1681.3052083333332,51139.70008680555
3631,2019-02-13,RM,780308222198.1411,9.72369153674833,515.458658129176,0.0,64.0,0.007119775702343933,1230375.8385416665,1685.4463541666667,51265.65993923611
3640,2019-02-14,RM,800870734024.2329,9.766538076868123,530.0930132876125,0.0,64.0,0.007102325271700933,1233398.875,1689.5874999999999,51391.619791666664
3649,2019-02-15,RM,796291750397.2148,9.87713017327796,528.1019619074896,0.0,64.0,0.007084960173237118,1236421.911458333,1693.728645833333,51517.57964409721
3658,2019-02-16,RM,801746621320.8026,9.743015963511972,530.9568129988597,0.0,64.0,0.007067679782570685,1239444.9479166665,1697.8697916666665,51643.539496527774
