app,node_id,failure_time
RM,70688.0,10733.246111111112
RM,70762.0,10690.504444444445
RM,70887.0,10448.702500000001
RM,71035.0,4515.0599999999995
RM,71057.0,3980.7675
RM,71201.0,7897.847777777777
RM,71235.0,4755.013333333333
RM,71544.0,4832.227777777778
RM,71824.0,6808.277222222223
RM,71967.0,10690.565833333332
RM,72151.0,14330.568055555555
RM,72259.0,10690.408055555554
RM,72266.0,15520.668611111112
RM,72319.0,10203.168611111112
RM,72647.0,4605.2382638888885
RM,72851.0,8247.259166666667
RM,72853.0,10371.471111111112
RM,72955.0,16183.601111111111
RM,72981.0,4831.879555555555
RM,72999.0,10690.426666666666
RM,73017.0,10835.816111111111
RM,73053.0,12118.160277777779
RM,73094.0,10539.134166666667
RM,73371.0,10690.520833333334
RM,73445.0,16402.636666666665
RM,73599.0,12795.018055555556
RM,73604.0,7791.155972222223
RM,73696.0,16790.00138888889
RM,73736.0,10690.503888888888
RM,73769.0,10266.421388888888
RM,74135.0,3451.5299999999997
RM,74301.0,14719.534722222223
RM,74358.0,4772.593333333333
RM,74464.0,5352.545679012346
RM,74541.0,10670.445277777779
RM,74555.0,10690.453055555556
RM,74679.0,7366.804444444444
RM,74715.0,11215.542500000001
RM,74736.0,13161.054166666667
RM,74774.0,3723.111666666666
RM,74781.0,3975.3083333333334
RM,74936.0,6843.216666666666
RM,74958.0,8942.955555555556
RM,74992.0,10690.5175
RM,75192.0,13537.921111111113
RM,75217.0,1059.0473148148149
RM,75218.0,10631.338333333335
RM,75367.0,13617.237777777778
RM,75607.0,2415.44625
RM,75616.0,5883.141666666666
RM,75704.0,12279.176666666666
RM,75797.0,10690.564166666667
RM,76139.0,5421.315555555556
RM,76290.0,8142.917222222222
RM,76473.0,9147.39972222222
RM,76545.0,10774.185
RM,76593.0,12991.262777777778
RM,76869.0,8883.420277777777
RM,77012.0,5363.259999999999
RM,77064.0,9147.39972222222
RM,77152.0,4923.315833333333
RM,77212.0,10690.121666666668
RM,77558.0,8439.32388888889
RM,77619.0,11329.654166666667
RM,77736.0,6819.13
RM,77950.0,5475.267685185184
RM,78127.0,10046.014722222222
RM,78145.0,10690.591388888888
RM,78276.0,17171.26777777778
RM,78408.0,10690.525
RM,78414.0,17005.367777777778
RM,78704.0,11139.201944444445
RM,78705.0,4347.3375
RM,78831.0,5810.100555555556
RM,78879.0,7810.077222222223
RM,78914.0,14325.50111111111
RM,78965.0,15321.106666666667
RM,79083.0,3285.2502777777777
RM,79426.0,4843.1712962962965
RM,79427.0,5307.4558333333325
RM,79581.0,12410.293611111112
RM,79757.0,3507.1744444444444
RM,79841.0,2967.2502777777777
RM,79853.0,12115.270833333334
RM,79916.0,14504.334444444445
RM,80317.0,10326.02638888889
RM,80535.0,2381.077222222222
RM,80667.0,10690.5025
RM,80690.0,7107.488055555556
RM,80740.0,8856.488518518518
RM,80811.0,6061.119166666667
RM,81051.0,7810.307222222223
RM,81109.0,12127.038333333334
RM,81151.0,16962.10583333333
RM,81330.0,8691.136527777777
RM,81575.0,16880.069444444445
RM,81671.0,11386.608611111113
RM,82008.0,6849.255833333333
RM,82425.0,12753.279722222222
RM,82603.0,3351.294166666667
RM,82609.0,2092.6847222222223
RM,82637.0,10690.519166666667
RM,82674.0,15225.029166666667
RM,82680.0,7254.476944444444
RM,82739.0,10690.502222222221
RM,82815.0,5101.943611111111
RM,82834.0,4287.251666666667
RM,82940.0,1683.1447222222223
RM,83028.0,10690.503888888888
RM,83044.0,11191.276944444446
RM,83056.0,8936.567222222222
RM,83163.0,12823.144166666667
RM,83515.0,15314.134444444444
RM,83544.0,4892.4141666666665
RM,83558.0,7611.322777777777
RM,83790.0,15988.534722222223
RM,83815.0,12807.567500000001
RM,84047.0,10743.13986111111
RM,84084.0,10690.503333333332
RM,84343.0,13810.602777777776
RM,84409.0,12787.085277777778
RM,85004.0,2163.3444444444444
RM,85053.0,1995.228888888889
RM,85220.0,2763.2990972222224
RM,85269.0,10690.572222222223
RM,85303.0,10868.795
RM,85406.0,8898.908611111112
RM,85534.0,15952.032222222222
RM,85784.0,3282.383611111111
RM,86058.0,13328.340833333332
RM,86063.0,10690.5025
RM,86128.0,7392.348888888889
RM,86200.0,11003.916944444445
RM,86226.0,11454.2325
RM,86389.0,4247.800277777777
RM,86518.0,4995.139814814815
RM,86672.0,7271.009722222222
RM,86673.0,5535.282777777778
RM,86780.0,13200.7125
RM,86831.0,3790.5172222222222
RM,86849.0,12282.69888888889
RM,86934.0,15999.568888888889
RM,86998.0,10690.49111111111
RM,87047.0,13425.644444444444
RM,87107.0,10690.505833333333
RM,87192.0,10690.525
RM,87320.0,2232.542222222222
RM,87431.0,14170.902222222221
RM,87661.0,10690.514166666666
RM,87725.0,10690.453333333333
RM,87852.0,16755.70111111111
RM,87963.0,10690.574722222222
RM,88241.0,10690.509166666667
RM,88347.0,6563.134351851852
RM,88357.0,9459.069444444443
RM,88521.0,16048.504166666668
RM,88526.0,9507.145277777778
RM,88534.0,5427.342314814815
RM,88606.0,6629.691111111111
RM,88763.0,10690.550833333335
RM,88829.0,3363.404722222222
RM,88997.0,16476.468055555557
RM,89019.0,7454.1194444444445
RM,89080.0,11569.299166666666
RM,89245.0,17036.367777777778
RM,89410.0,11286.8
RM,89451.0,16575.068333333333
RM,89470.0,16122.068333333333
RM,89478.0,9286.710277777778
RM,89606.0,8441.952777777778
RM,89697.0,16690.435833333333
RM,89775.0,14697.066527777777
RM,90006.0,9756.6275
RM,90068.0,16408.604722222222
RM,90230.0,9939.468888888889
RM,90258.0,10690.516944444445
RM,90277.0,7672.855833333333
RM,90315.0,15743.201111111111
RM,90389.0,9339.21361111111
RM,90400.0,5385.344930555555
RM,90431.0,10690.508611111112
RM,90636.0,5556.846666666666
RM,90666.0,2286.9341666666664
RM,90751.0,8396.20265873016
RM,91006.0,16152.068333333333
RM,91109.0,10690.569444444443
RM,91289.0,10690.497777777779
RM,91306.0,12115.268055555556
RM,91417.0,10245.17611111111
RM,91505.0,9099.489444444445
RM,91525.0,10690.489166666666
RM,91747.0,17441.30222222222
RM,91922.0,10690.554722222221
RM,91985.0,13945.968611111111
RM,92211.0,10690.499722222221
RM,92286.0,10690.503888888888
RM,92295.0,10690.46222222222
RM,92299.0,8635.38
RM,92910.0,5648.223333333333
RM,93046.0,8803.2775
RM,93408.0,12243.719166666668
RM,93554.0,10690.119999999999
RM,93637.0,9884.296388888888
RM,93680.0,6081.365347222222
RM,93715.0,12683.595833333333
RM,93796.0,10690.422499999999
RM,93985.0,15543.334444444445
RM,94073.0,10690.505833333333
RM,94161.0,11453.27861111111
RM,94324.0,1707.0919444444444
RM,94396.0,10690.503333333332
RM,94454.0,10035.131666666666
RM,94714.0,5948.759166666667
RM,94728.0,12729.320555555554
RM,94897.0,5524.416944444444
RM,94946.0,16660.30138888889
RM,94975.0,12782.943333333333
RM,94998.0,3988.858888888889
RM,95014.0,3219.394444444444
RM,95063.0,10690.52611111111
RM,95154.0,6469.152777777778
RM,95178.0,9601.551388888889
RM,95185.0,3195.263333333333
RM,95245.0,14020.50111111111
RM,95568.0,5417.515833333334
RM,95575.0,9867.300277777778
RM,95663.0,7659.816944444445
RM,95688.0,13550.708333333334
RM,95915.0,4761.341875
RM,96290.0,17466.434444444443
RM,96297.0,17414.667222222222
RM,96310.0,15237.137222222222
RM,96387.0,5648.478888888889
RM,96900.0,8842.948055555555
RM,96967.0,4635.175277777777
RM,96972.0,7717.834722222222
RM,97130.0,6982.020833333333
RM,97204.0,5397.286180555555
RM,97260.0,14537.601111111111
RM,97509.0,339.4902777777778
RM,97743.0,9219.18861111111
RM,97766.0,10690.097777777779
RM,98162.0,12729.245277777778
RM,98233.0,12279.180555555557
RM,98289.0,10690.494444444445
RM,98324.0,15917.835
RM,98344.0,5763.426388888888
RM,98521.0,3194.083611111111
RM,98966.0,12115.275555555556
RM,99022.0,13739.440555555555
RM,99061.0,6646.821111111111
RM,99435.0,8253.6925
RM,99509.0,13947.690833333334
RM,99585.0,11482.659444444444
RM,99903.0,12452.011111111111
RM,100041.0,3486.7703632478633
RM,100075.0,9161.542777777779
RM,100100.0,13521.094722222222
RM,100135.0,14683.434444444445
RM,100187.0,10690.52611111111
RM,100222.0,13727.581111111112
RM,100227.0,10995.122777777779
RM,100269.0,13088.172777777778
RM,100446.0,2979.157777777778
RM,100565.0,5593.712222222222
RM,100604.0,16634.40138888889
RM,100607.0,3593.3386111111113
RM,100659.0,15742.234444444444
RM,100734.0,10107.058888888889
RM,100808.0,7538.946111111111
RM,100862.0,11799.3375
RM,101212.0,9147.227222222222
RM,101497.0,14169.07388888889
RM,101530.0,15076.635277777777
RM,101532.0,5393.056666666667
RM,101541.0,10690.586944444445
RM,101617.0,12279.220833333333
RM,101683.0,10690.519999999999
RM,101778.0,11841.057222222222
RM,101822.0,3299.333611111111
RM,101869.0,10690.563055555556
RM,101917.0,10690.556111111111
RM,101995.0,17515.467777777776
RM,102144.0,3940.3700000000003
RM,102261.0,9627.468888888889
RM,102332.0,10690.449722222222
RM,102558.0,16721.684444444443
RM,102602.0,16595.50138888889
RM,102654.0,17152.168055555558
RM,102734.0,7143.2145833333325
RM,102769.0,11169.079305555557
RM,102859.0,10690.512777777778
RM,102878.0,2930.470277777778
RM,102880.0,10690.520277777778
RM,102890.0,17267.801666666666
RM,102982.0,5413.614444444444
RM,103237.0,2925.533611111111
RM,103259.0,7832.416944444444
RM,103285.0,9027.385277777777
RM,103374.0,7700.559166666667
RM,103395.0,15702.3625
RM,103426.0,5987.0654629629635
RM,103562.0,10690.440277777778
RM,103581.0,11392.581666666667
RM,103655.0,13129.831388888888
RM,103707.0,4779.350888888889
RM,103799.0,9244.92611111111
RM,104087.0,5433.356388888889
RM,104396.0,5646.658888888889
RM,104681.0,10690.143888888888
RM,104732.0,13821.270555555555
RM,104919.0,10690.500277777779
RM,104973.0,10011.216388888888
RM,105000.0,5141.833194444444
RM,105114.0,4303.871611111112
RM,105328.0,13883.635833333334
RM,105349.0,11377.710277777778
RM,105397.0,8329.822777777777
RM,105400.0,14216.135833333334
RM,105479.0,6290.543333333333
RM,105517.0,2355.208472222222
RM,105548.0,10690.531111111111
RM,105562.0,12225.063055555556
RM,105838.0,5331.340277777777
RM,105896.0,12279.211388888889
RM,105988.0,7700.09
RM,106011.0,8236.061666666666
RM,106162.0,5523.141666666666
RM,106203.0,17114.934722222224
RM,106303.0,13684.80361111111
RM,106337.0,123.47416666666666
RM,106350.0,10690.511944444444
RM,106357.0,6469.612777777777
RM,106817.0,8676.958333333334
RM,106872.0,14092.034722222223
RM,106922.0,8356.570833333333
RM,107049.0,7652.29361111111
RM,107151.0,11067.466944444446
RM,107190.0,11198.406388888889
RM,107207.0,4287.096666666666
RM,107265.0,573.2563888888889
RM,107380.0,9219.18861111111
RM,107543.0,14423.334722222224
RM,107574.0,699.3027777777777
RM,108182.0,11403.028055555556
RM,108232.0,16433.73638888889
RM,108390.0,9980.318888888889
RM,108425.0,9147.046666666667
RM,108439.0,10690.419722222223
RM,108671.0,11743.814444444444
RM,108832.0,7779.319444444444
RM,108897.0,410.21500000000003
RM,108906.0,5547.484583333333
RM,108962.0,5450.074722222223
RM,108966.0,10940.66277777778
RM,109124.0,15890.101111111111
RM,109379.0,10659.126666666667
RM,109663.0,14235.30111111111
RM,109773.0,16924.334444444445
RM,109803.0,5560.112777777777
RM,110004.0,10690.422499999999
RM,110059.0,10976.844166666668
RM,110213.0,13261.184166666668
RM,110255.0,9147.41
RM,110259.0,8505.33888888889
RM,110320.0,10271.413333333334
RM,110457.0,7347.488055555556
RM,110479.0,15777.148333333334
RM,110510.0,16556.367777777778
RM,110534.0,15024.434444444445
RM,110622.0,11841.064166666667
RM,110799.0,17044.501111111113
RM,110928.0,10690.453055555556
RM,111180.0,10690.41111111111
RM,111232.0,5624.135555555556
RM,111267.0,8922.189166666667
RM,111385.0,5425.131388888889
RM,111389.0,9217.704444444445
RM,111486.0,9233.133611111112
RM,111635.0,3634.2841666666673
RM,111737.0,11891.93
RM,111763.0,16402.64555555556
RM,111891.0,1779.0711111111111
RM,111943.0,10690.512222222222
RM,111968.0,17076.801666666666
RM,112334.0,13425.065
RM,112431.0,12936.284166666668
RM,112433.0,7848.747222222222
RM,112751.0,7073.157222222222
RM,112847.0,16839.568888888887
RM,112896.0,16714.070277777777
RM,112953.0,17401.134444444444
RM,112958.0,7810.296388888889
RM,113105.0,15851.601944444445
RM,113106.0,10690.584444444445
RM,113273.0,7077.134444444444
RM,113418.0,13337.451666666666
RM,113520.0,10690.426944444445
RM,113701.0,12141.493333333334
RM,113858.0,12279.192777777778
RM,113881.0,6718.004166666667
RM,113963.0,4779.175416666667
RM,114118.0,5052.149166666667
RM,114282.0,10690.5175
RM,114288.0,17219.401666666665
RM,114322.0,14294.568333333333
RM,114562.0,12279.184166666668
RM,114833.0,46.754444444444445
RM,114925.0,9399.685833333333
RM,114989.0,12683.1425
RM,115002.0,3688.843611111111
RM,115164.0,9622.372777777779
RM,115381.0,14003.636944444444
RM,115604.0,6279.449722222222
RM,115784.0,10690.5275
RM,115947.0,3285.183611111111
RM,116098.0,2824.2011111111115
RM,116110.0,11841.065
RM,116242.0,16990.467777777776
RM,116335.0,9010.7675
RM,116490.0,7810.427777777778
RM,116580.0,6543.013888888889
RM,116599.0,14403.756666666666
RM,116721.0,10690.423055555555
RM,116745.0,14613.051944444444
RM,117038.0,16298.90111111111
RM,117144.0,14047.568333333333
RM,117269.0,9579.338055555556
RM,117280.0,9147.41
RM,117439.0,15514.136111111111
RM,117520.0,12363.641111111112
RM,117523.0,10690.445555555554
RM,117526.0,14956.635277777777
RM,117664.0,10738.75
RM,117753.0,16568.00138888889
RM,117795.0,14469.267777777777
RM,117848.0,15610.168055555556
RM,118113.0,5450.076111111111
RM,118212.0,12115.268333333333
RM,118232.0,16742.63611111111
RM,118350.0,10132.161666666665
RM,118432.0,10881.443333333333
RM,118530.0,7810.2325
RM,118540.0,12225.075694444444
RM,118701.0,10690.497777777779
RM,118826.0,11886.750555555556
RM,119075.0,10690.528055555556
RM,119100.0,10690.443055555555
RM,119181.0,5403.246388888889
RM,119196.0,4539.240277777778
RM,119294.0,5725.476111111111
RM,119295.0,1419.3149999999998
RM,119367.0,10690.448055555555
RM,119404.0,5619.42425925926
RM,119491.0,9184.695277777779
RM,119531.0,12422.761388888888
RM,119591.0,12614.93861111111
RM,119687.0,6979.131898148148
RM,119757.0,5453.6016666666665
RM,119841.0,10690.519444444444
RM,119914.0,14740.968611111111
RM,120040.0,16918.001111111113
RM,120113.0,6339.499444444445
RM,120253.0,12603.726666666666
RM,120328.0,5359.001111111111
RM,120404.0,13915.267777777777
RM,120596.0,11478.599166666665
RM,120659.0,8220.162777777778
RM,120681.0,10157.558333333332
RM,120703.0,12279.237777777778
RM,120708.0,16690.4525
RM,120735.0,8863.689444444444
RM,120745.0,4851.350555555556
RM,120812.0,3805.501388888889
RM,120870.0,17467.00138888889
RM,120992.0,9329.084444444445
RM,121216.0,10785.183333333334
RM,121307.0,9132.312777777779
RM,121310.0,5419.185277777778
RM,121440.0,1412.3577777777778
RM,121450.0,10690.518333333333
RM,121474.0,8547.145277777778
RM,121955.0,12369.042500000001
RM,122074.0,3471.6341666666663
RM,122097.0,10690.565277777778
RM,122331.0,10690.45
RM,122334.0,9120.902222222221
RM,122397.0,5148.965833333334
RM,122458.0,8719.8975
RM,122794.0,561.7636111111111
RM,122814.0,9131.235972222223
RM,122823.0,5703.873333333334
RM,122953.0,10690.141388888887
RM,123024.0,5325.463819444444
RM,123060.0,5953.72013888889
RM,123062.0,7023.255833333334
RM,123278.0,11937.078888888887
RM,123696.0,10690.521666666667
RM,123718.0,8975.275833333335
RM,123734.0,8278.071666666667
RM,123877.0,14619.568333333333
RM,123919.0,5955.1483333333335
RM,123986.0,11500.208333333332
RM,124110.0,16796.50138888889
RM,124264.0,2811.37
RM,124327.0,897.3299999999999
RM,124359.0,7738.675833333333
RM,124360.0,13656.388055555555
RM,124378.0,7443.358888888889
RM,124743.0,15189.336388888889
RM,124761.0,4887.555555555556
RM,124828.0,8665.871944444445
RM,125018.0,7699.4325
RM,125030.0,17077.167777777777
RM,125042.0,7395.254722222222
RM,125052.0,9973.193055555555
RM,125219.0,13535.921666666667
RM,125473.0,5418.916944444444
RM,125588.0,8840.18
RM,125781.0,10679.201944444445
RM,125876.0,9147.439166666667
RM,125933.0,12093.058888888889
RM,125979.0,10690.4475
RM,126041.0,17087.967777777776
RM,126251.0,3053.956111111111
RM,126309.0,6469.246388888889
RM,126310.0,16345.901666666667
RM,126484.0,10690.434444444445
RM,126580.0,15154.868333333334
RM,126665.0,14385.328333333333
RM,126684.0,14680.326111111111
RM,126692.0,2675.7269444444446
RM,126872.0,9032.977314814814
RM,127122.0,9867.733333333334
RM,127261.0,10059.355277777777
RM,127528.0,12279.196944444444
RM,127585.0,10690.519444444444
RM,127923.0,9443.756111111112
RM,128092.0,15985.093611111111
RM,128098.0,11608.428055555556
RM,128361.0,14205.634444444444
RM,128767.0,10690.494722222222
RM,128817.0,7148.229722222222
RM,128822.0,13537.638055555555
RM,128826.0,3363.079166666667
RM,128859.0,5403.073888888889
RM,128883.0,2091.0417592592594
RM,129040.0,6927.4075
RM,129238.0,15057.053888888888
RM,129300.0,6708.174259259259
RM,129335.0,12047.723055555554
RM,129393.0,10020.946111111112
RM,129493.0,14505.601111111111
RM,129520.0,3065.128888888889
RM,129541.0,12279.17861111111
RM,129656.0,8130.572222222222
RM,129719.0,16716.167777777777
RM,129746.0,12093.063055555554
RM,129751.0,12279.242222222221
RM,129782.0,12549.634166666667
RM,129854.0,14081.868055555557
RM,129882.0,4131.5297222222225
RM,130093.0,10690.581944444444
RM,130141.0,5972.699861111111
RM,130257.0,5241.166666666666
RM,130370.0,16402.654444444444
RM,130429.0,10576.583055555555
RM,130451.0,2388.256388888889
RM,130463.0,9310.322777777777
RM,130603.0,10690.420277777777
RM,130631.0,12686.839722222221
RM,130953.0,10690.563055555556
RM,131072.0,7622.301944444444
RM,131180.0,10690.519444444444
RM,131494.0,2174.400277777778
RM,131637.0,12115.27861111111
RM,131704.0,7262.466944444444
RM,131761.0,9197.585
RM,131819.0,11533.811805555555
RM,131960.0,3744.0169444444446
RM,132055.0,3040.4655555555555
RM,132129.0,4770.9672222222225
RM,132132.0,10705.320277777779
RM,132262.0,12279.173333333334
RM,132263.0,12673.953888888887
RM,132341.0,9147.227222222222
RM,132571.0,2381.2805555555556
RM,132578.0,8696.746388888889
RM,132766.0,6369.850277777778
RM,132880.0,16729.50138888889
RM,132917.0,14691.902222222221
RM,132948.0,6159.115555555556
RM,133073.0,6309.1334027777775
RM,133298.0,6566.692777777777
RM,133346.0,17501.034722222223
RM,133350.0,12570.227777777776
RM,133440.0,16995.171944444446
RM,133506.0,17375.934444444443
RM,133507.0,11786.205
RM,133568.0,8053.526666666667
RM,133974.0,11916.099166666665
RM,134162.0,13638.500555555554
RM,134187.0,14784.167777777777
RM,134283.0,14571.701388888889
RM,134330.0,10690.569444444443
RM,134345.0,5417.679999999999
RM,134419.0,10690.560277777779
RM,134550.0,11183.116944444446
RM,134657.0,5417.599166666667
RM,134804.0,6397.027777777778
RM,134941.0,4959.269305555556
RM,134947.0,7695.1930555555555
RM,134949.0,1835.039351851852
RM,134954.0,16984.568333333333
RM,134970.0,16274.568055555555
RM,134979.0,9147.397777777778
RM,135135.0,10665.101111111111
RM,135138.0,5391.013888888889
RM,135275.0,10690.556111111111
RM,135346.0,15280.034444444444
RM,135498.0,14279.701111111111
RM,135686.0,2523.034722222222
RM,135932.0,12612.556944444445
RM,136136.0,13883.134722222223
RM,136213.0,5418.412777777778
RM,136503.0,14815.701388888889
RM,136668.0,10690.140000000001
RM,136672.0,15695.668055555556
RM,136749.0,10690.556666666667
RM,136944.0,15638.734722222223
RM,137143.0,3651.941388888889
RM,137278.0,13106.530833333332
RM,137290.0,9180.740833333333
RM,137587.0,16229.368333333334
RM,137841.0,10690.419722222223
RM,138159.0,12003.033611111112
RM,138291.0,4875.318611111111
RM,138293.0,10035.06
RM,138503.0,16285.921944444444
RM,138806.0,12115.272777777778
RM,138841.0,6249.546388888889
RM,139417.0,10690.52611111111
RM,139652.0,12279.207916666666
RM,139823.0,12346.831111111112
RM,139911.0,7210.710555555556
RM,140184.0,6873.4375
RM,140259.0,14188.535555555554
RM,140313.0,9015.361111111111
RM,140346.0,5223.583888888888
RM,140454.0,12403.495277777778
RM,140484.0,14902.801944444445
RM,140554.0,10206.483888888888
RM,140708.0,12115.28
RM,140858.0,10913.37611111111
RM,140964.0,4762.249444444445
RM,141028.0,13526.929166666667
RM,141096.0,10690.508333333333
RM,141245.0,3291.152222222222
RM,141289.0,10690.5225
RM,141327.0,15793.768055555556
RM,141446.0,10690.581111111112
RM,141542.0,5979.471018518519
RM,141611.0,13475.786944444444
RM,141755.0,13545.12361111111
RM,141798.0,7383.257500000001
RM,142100.0,14859.368055555557
RM,142160.0,8802.226944444445
RM,142234.0,7855.015
RM,142434.0,6321.646944444444
RM,142521.0,10690.508055555554
RM,142874.0,7612.082222222222
RM,143200.0,13431.429444444446
RM,143219.0,3236.092777777778
RM,143756.0,3727.0669444444443
RM,143908.0,5576.425555555556
RM,143938.0,10440.9775
RM,144267.0,9147.49111111111
RM,144696.0,10484.203888888887
RM,144728.0,12938.686944444444
RM,145119.0,10690.522222222224
RM,145138.0,10690.5275
RM,145253.0,12108.96361111111
RM,145268.0,16819.10111111111
RM,145312.0,7186.721388888889
RM,145375.0,9356.801944444445
RM,145424.0,12190.500166666667
RM,145512.0,9619.206712962963
RM,145716.0,10251.084444444445
RM,145827.0,14221.30111111111
RM,145969.0,14168.635555555555
RM,145974.0,12253.27361111111
RM,145982.0,10690.589722222221
RM,146010.0,13185.673888888889
RM,146055.0,60.742222222222225
RM,146060.0,11338.880833333333
RM,146464.0,10643.015833333333
RM,146594.0,11845.192500000001
RM,146604.0,10391.63638888889
RM,146663.0,5427.459583333333
RM,147387.0,17155.501111111113
RM,147453.0,16404.367777777778
RM,147687.0,5531.945833333333
RM,147851.0,11333.321666666667
RM,147953.0,12631.968888888889
RM,148062.0,16082.934722222222
RM,148069.0,9345.084722222224
RM,148071.0,2667.1747222222225
RM,148089.0,14394.769722222223
RM,148119.0,7810.110555555556
RM,148162.0,3819.391111111111
RM,148204.0,17412.70111111111
RM,148241.0,12055.246111111112
RM,148254.0,10690.572222222223
RM,148295.0,12279.182499999999
RM,148310.0,3171.234166666667
RM,148337.0,16977.26777777778
RM,148553.0,13055.2225
RM,148859.0,6159.946666666667
RM,148963.0,10690.106666666667
RM,148979.0,12814.1
RM,149063.0,10690.47
RM,149094.0,12130.886666666665
RM,149110.0,16573.167777777777
RM,149190.0,9147.41
RM,149281.0,10690.491666666667
RM,149408.0,16460.636666666665
RM,149521.0,12124.389166666666
RM,149525.0,13944.867777777778
RM,149659.0,13450.076388888889
RM,149691.0,10148.734722222223
RM,149826.0,10775.2775
RM,149836.0,6784.212777777778
RM,149880.0,4976.5575
RM,149982.0,5420.589166666667
RM,150129.0,12744.854722222222
RM,150387.0,16826.80138888889
RM,150495.0,14508.734999999999
RM,150605.0,13317.125
RM,150616.0,5655.493888888889
RM,150699.0,9652.246833333333
RM,150759.0,10690.51138888889
RM,150886.0,8128.582222222222
RM,150907.0,12803.203333333333
RM,151331.0,12885.354722222222
RM,151359.0,4395.148611111112
RM,151400.0,10690.553888888888
RM,151554.0,7443.414259259259
RM,151869.0,4467.247222222222
RM,151946.0,5619.416666666667
RM,151968.0,14612.13638888889
RM,152193.0,16099.434444444445
RM,152405.0,10097.981111111112
RM,152621.0,7222.805833333333
RM,152670.0,908.8425000000001
RM,152789.0,6328.662222222222
RM,152821.0,5421.434444444444
RM,152842.0,10739.0
RM,152855.0,12763.180555555557
RM,153014.0,5064.992499999999
RM,153265.0,16402.62402777778
RM,153289.0,4731.454166666666
RM,153406.0,10690.42861111111
RM,153637.0,6243.233055555555
RM,153785.0,10690.528333333332
RM,154001.0,10690.408611111112
RM,154062.0,5709.039305555556
RM,154591.0,10690.44
RM,154629.0,13538.380000000001
RM,154752.0,10690.466388888888
RM,154783.0,6264.573333333334
RM,154825.0,14193.325277777778
RM,155040.0,6144.5825
RM,155063.0,8561.01888888889
RM,155212.0,8214.245277777778
RM,155457.0,916.7633333333334
RM,155706.0,10755.380277777778
RM,156000.0,11849.348333333333
RM,156033.0,5528.342083333333
RM,156173.0,4646.3277777777785
RM,156227.0,7695.743888888889
RM,156306.0,12494.424444444445
RM,156357.0,6603.2612500000005
RM,156429.0,3375.1506944444445
RM,156525.0,14815.167777777777
RM,156636.0,15095.068333333333
RM,156668.0,15311.535277777779
RM,156888.0,16574.8025
RM,157014.0,5659.417407407408
RM,157439.0,231.33166666666665
RM,157516.0,987.4152777777778
RM,158255.0,13890.614305555555
RM,158322.0,2208.77
RM,158726.0,16108.08861111111
RM,158772.0,10690.160555555554
RM,159107.0,16641.957777777778
RM,159291.0,12279.214027777778
RM,159422.0,13665.7775
RM,159447.0,10305.044444444444
RM,159473.0,16834.2775
RM,159503.0,10353.609999999999
RM,159541.0,9073.134722222223
RM,159583.0,9411.967222222222
RM,159871.0,7908.906944444445
RM,159930.0,5415.273055555555
RM,159971.0,8107.936944444445
RM,160127.0,10690.52861111111
RM,160218.0,5424.983611111111
RM,160685.0,10690.529166666667
RM,160706.0,15194.768055555556
RM,160752.0,10137.351944444445
RM,160819.0,17050.534722222223
RM,160877.0,9697.646388888888
RM,161067.0,14465.036944444446
RM,161213.0,10036.382222222222
RM,161301.0,9310.11736111111
RM,161428.0,13517.025555555556
RM,161751.0,12757.306944444445
RM,162201.0,2763.342222222222
RM,162206.0,10989.276805555557
RM,162264.0,10331.065555555555
RM,162271.0,5382.146770833333
RM,162532.0,10690.405555555557
RM,162747.0,10851.200555555555
RM,162863.0,10310.021111111111
RM,163396.0,7967.126111111111
RM,163434.0,10690.559166666668
RM,163464.0,14771.934444444445
RM,163594.0,10690.414166666666
RM,163684.0,8416.606944444446
RM,164052.0,7251.317777777777
RM,164209.0,10690.485555555555
RM,164240.0,16717.368055555555
RM,164305.0,10690.566944444445
RM,164365.0,8041.4075
RM,164398.0,11025.230000000001
RM,164566.0,14475.401666666667
RM,165010.0,7794.895277777778
RM,165199.0,10621.172222222223
RM,165244.0,11508.315
RM,165918.0,6811.470648148148
RM,165965.0,11507.807222222222
RM,165977.0,7615.04712962963
RM,165998.0,17111.934444444443
RM,166119.0,10035.131388888889
RM,166417.0,5420.0275
RM,166467.0,10690.413333333334
RM,166471.0,10690.525277777779
RM,166621.0,11339.003333333332
RM,166860.0,13260.633055555554
RM,166929.0,10656.238055555556
RM,166968.0,7785.9025
RM,166973.0,10690.486111111111
RM,167132.0,4251.371944444445
RM,167181.0,10193.868055555557
RM,167401.0,10690.147222222224
RM,167446.0,6573.323958333333
RM,167454.0,9177.109166666667
RM,167611.0,13683.903333333332
RM,167731.0,7041.144166666667
RM,167735.0,8226.454722222223
RM,167913.0,3957.967222222222
RM,168013.0,4420.506111111111
RM,168040.0,15897.22
RM,168082.0,15297.179166666667
RM,168404.0,15325.547499999999
RM,168489.0,8859.247222222222
RM,168601.0,11709.610277777778
RM,168708.0,12928.671944444444
RM,168796.0,3954.3558333333335
RM,168812.0,14940.234722222223
RM,168864.0,10524.513888888889
RM,168866.0,10690.413333333334
RM,168957.0,9834.71388888889
RM,169064.0,8893.287222222221
RM,169316.0,2691.4041666666667
RM,169323.0,11443.04
RM,169353.0,10249.353888888889
RM,169371.0,5423.059722222222
RM,169543.0,10702.231111111112
RM,169703.0,10690.416944444445
RM,170060.0,12139.859166666667
RM,170100.0,12639.669722222223
