,app,node_id,rack_id,mttf_appNode,mttf_appRack,mttf_app
5268,none,129872.0,10937.0,7364.290317460317,7359.497792792793,9568.60980145351
5269,none,20481.0,11414.0,8787.5025,8787.5025,9568.60980145351
5270,DAE,279.0,4878.0,8793.050833333335,4539.422592592593,7433.625021965953
5271,DAE,48545.0,9990.0,8797.190833333332,8797.190833333332,7433.625021965953
5272,none,83526.0,27662.0,8797.523333333334,8797.523333333334,9568.60980145351
5273,none,91378.0,8459.0,8797.923333333334,8797.923333333334,9568.60980145351
5274,none,138341.0,5198.0,8801.503611111111,10870.841944444444,9568.60980145351
5275,NAS,61678.0,16185.0,10765.424166666668,10887.300231481482,11613.12221349353
5276,SS,165019.0,27911.0,8615.752222222221,9895.593055555555,7231.455180279618
5277,none,229321.0,15620.0,4483.187098765432,4483.187098765432,9568.60980145351
5278,WSM,170296.0,21371.0,8811.425555555556,13777.222286324786,12462.022295980883
5279,none,177901.0,10937.0,9339.325092592591,7359.497792792793,9568.60980145351
5280,WSM,121984.0,11494.0,8819.71361111111,7664.3341666666665,12462.022295980883
5281,none,80370.0,16272.0,8829.378611111111,10299.636203703703,9568.60980145351
5282,none,208067.0,4554.0,8835.25138888889,8835.25138888889,9568.60980145351
5283,WSM,11321.0,13403.0,9189.293518518518,10316.846327160492,12462.022295980883
5284,RM,125588.0,14970.0,8840.18,5463.198888888889,9314.031076842599
5285,WSM,237695.0,12755.0,10972.79986111111,9853.75211111111,12462.022295980883
5286,DAE,29480.0,7826.0,8842.112222222222,12238.390138888888,7433.625021965953
5287,NAS,227642.0,12203.0,11229.86484126984,11272.942864583332,11613.12221349353
5288,RM,96900.0,5976.0,8842.948055555555,12221.255370370369,9314.031076842599
5289,WSM,42232.0,27162.0,8843.67611111111,8843.67611111111,12462.022295980883
5290,NAS,226181.0,10465.0,12624.928194444445,12624.928194444445,11613.12221349353
5291,NAS,223692.0,1545.0,11437.533796296297,11196.568333333333,11613.12221349353
5292,DAE,173842.0,7023.0,8859.102222222222,8859.102222222222,7433.625021965953
5293,none,141296.0,19768.0,7287.160555555556,9534.656587301588,9568.60980145351
5294,none,2062.0,840.0,13754.837722222223,10638.321362433862,9568.60980145351
5295,RM,168489.0,8382.0,8859.247222222222,9179.2575,9314.031076842599
5296,RM,238338.0,12425.0,12459.188055555554,14055.021785714285,9314.031076842599
5297,DAE,207575.0,25619.0,8860.949444444444,7277.862013888889,7433.625021965953
5298,RM,120735.0,1221.0,8863.689444444444,10098.505555555555,9314.031076842599
5299,WSM,47072.0,21004.0,8865.076944444445,9350.526481481482,12462.022295980883
5300,RM,47735.0,25867.0,8869.018611111112,10145.652777777777,9314.031076842599
5301,WSM,196700.0,24601.0,8877.199444444444,12221.92513888889,12462.022295980883
5302,RM,123986.0,25893.0,11500.208333333332,11198.232539682538,9314.031076842599
5303,WSM,146013.0,4275.0,9288.090416666666,9538.26,12462.022295980883
5304,DAE,85790.0,12932.0,8883.352222222222,8883.352222222222,7433.625021965953
5305,RM,76869.0,204.0,8883.420277777777,9543.294444444444,9314.031076842599
5306,WSM,11321.0,13403.0,9189.293518518518,10316.846327160492,12462.022295980883
5307,WSM,69319.0,16768.0,6965.229074074073,9209.369444444445,12462.022295980883
5308,WSM,173052.0,1678.0,8889.984999999999,8533.750185185185,12462.022295980883
5309,none,12251.0,4166.0,8891.176666666666,8891.176666666666,9568.60980145351
5310,WSM,106196.0,14636.0,11289.479444444445,11091.333095238095,12462.022295980883
5311,RM,169064.0,1197.0,8893.287222222221,8893.287222222221,9314.031076842599
5312,RM,85406.0,6774.0,8898.908611111112,12298.450722222222,9314.031076842599
5313,WSM,42819.0,3719.0,12574.680833333334,10300.597699652779,12462.022295980883
5314,DAE,96909.0,10046.0,8903.556111111111,8903.556111111111,7433.625021965953
5315,DAE,8923.0,8532.0,8906.089166666667,8906.089166666667,7433.625021965953
5316,none,177901.0,10937.0,9339.325092592591,7359.497792792793,9568.60980145351
5317,WSM,126680.0,21938.0,8907.856666666667,14403.269652777779,12462.022295980883
5318,RM,223525.0,20117.0,8908.94638888889,9700.659861111111,9314.031076842599
5319,none,28037.0,15812.0,12553.053611111112,12375.054236111111,9568.60980145351
5320,WSM,207962.0,24850.0,8913.084722222224,12832.557841269841,12462.022295980883
5321,WSM,57406.0,26007.0,10588.088888888888,9542.004236111112,12462.022295980883
5322,DAE,144886.0,18889.0,8915.435,8915.435,7433.625021965953
5323,none,42487.0,20782.0,8920.8525,8697.70492063492,9568.60980145351
5324,RM,233762.0,12418.0,8921.307499999999,8921.307499999999,9314.031076842599
5325,RM,111267.0,22440.0,8922.189166666667,8922.189166666667,9314.031076842599
5326,none,80700.0,15888.0,8924.205,8924.205,9568.60980145351
5327,WSM,132835.0,12660.0,8924.725555555555,12275.079537037036,12462.022295980883
5328,SS,17175.0,23031.0,8931.421944444444,8931.421944444444,7231.455180279618
5329,WSM,22735.0,13403.0,10915.727777777778,10316.846327160492,12462.022295980883
5330,WSM,139360.0,19258.0,11024.655092592593,10085.582450980393,12462.022295980883
5331,RM,83056.0,23029.0,8936.567222222222,8936.567222222222,9314.031076842599
5332,WSM,80703.0,17478.0,9456.76861111111,12550.13988095238,12462.022295980883
5333,WSM,26598.0,25805.0,12314.531944444443,14530.855337301587,12462.022295980883
5334,WSM,227476.0,26289.0,8939.753333333332,9998.992407407406,12462.022295980883
5335,NAS,71821.0,12203.0,8940.0725,11272.942864583332,11613.12221349353
5336,DAE,65386.0,23438.0,8940.175277777778,11713.938333333334,7433.625021965953
5337,WSM,134973.0,24785.0,12065.422916666666,13832.472851851851,12462.022295980883
5338,WSM,39428.0,17995.0,12630.280648148148,13317.020729166667,12462.022295980883
5339,RM,74958.0,54.0,8942.955555555556,9696.730347222223,9314.031076842599
5340,none,19452.0,18246.0,11358.011574074073,13220.098333333333,9568.60980145351
5341,WSM,211764.0,20672.0,10989.571944444446,14902.353179012347,12462.022295980883
5342,NAS,124124.0,12649.0,10753.701944444445,10753.701944444445,11613.12221349353
5343,DAE,74339.0,22861.0,8953.603055555555,8953.603055555555,7433.625021965953
5344,WSM,194037.0,16047.0,8955.063055555556,8955.063055555556,12462.022295980883
5345,RM,122814.0,16597.0,9131.235972222223,9131.235972222223,9314.031076842599
5346,WSM,64596.0,23530.0,8956.97,11806.568111111112,12462.022295980883
5347,WSM,24296.0,25678.0,10298.56675925926,11429.97400793651,12462.022295980883
5348,WSM,104010.0,27405.0,11773.389537037037,10015.937604166667,12462.022295980883
5349,WSM,59551.0,27405.0,8961.466444444444,10015.937604166667,12462.022295980883
5350,WSM,66056.0,18675.0,7121.6947222222225,12157.851935763889,12462.022295980883
5351,WSM,212344.0,9473.0,8961.451666666668,11397.083287037036,12462.022295980883
5352,WSM,59551.0,27405.0,8961.466444444444,10015.937604166667,12462.022295980883
5353,WSM,130607.0,13535.0,10307.965208333333,9961.085814814815,12462.022295980883
5354,WSM,9086.0,10135.0,10267.565208333333,12533.780681818182,12462.022295980883
5355,WSM,130607.0,13535.0,10307.965208333333,9961.085814814815,12462.022295980883
5356,WSM,212344.0,9473.0,8961.451666666668,11397.083287037036,12462.022295980883
5357,WSM,59551.0,27405.0,8961.466444444444,10015.937604166667,12462.022295980883
5358,WSM,130607.0,13535.0,10307.965208333333,9961.085814814815,12462.022295980883
5359,WSM,119552.0,5227.0,9711.12638888889,8771.916555555556,12462.022295980883
5360,WSM,88171.0,7022.0,10685.152738095238,11114.332337962964,12462.022295980883
5361,WSM,9086.0,10135.0,10267.565208333333,12533.780681818182,12462.022295980883
5362,WSM,119552.0,5227.0,9711.12638888889,8771.916555555556,12462.022295980883
5363,WSM,59551.0,27405.0,8961.466444444444,10015.937604166667,12462.022295980883
5364,WSM,119552.0,5227.0,9711.12638888889,8771.916555555556,12462.022295980883
5365,WSM,4568.0,8094.0,8961.493333333334,12330.294938271605,12462.022295980883
5366,WSM,188838.0,11060.0,6331.228194444444,9260.007569444446,12462.022295980883
5367,WSM,209089.0,6809.0,11861.251805555556,10888.71171875,12462.022295980883
5368,WSM,59551.0,27405.0,8961.466444444444,10015.937604166667,12462.022295980883
5369,WSM,24296.0,25678.0,10298.56675925926,11429.97400793651,12462.022295980883
5370,WSM,88599.0,4935.0,12281.27962962963,12569.688888888888,12462.022295980883
5371,none,15306.0,12142.0,8966.897222222224,12725.130555555555,9568.60980145351
5372,NAS,165700.0,27713.0,8967.386944444444,8967.386944444444,11613.12221349353
5373,WSM,31753.0,24067.0,12020.557430555556,12446.629703703704,12462.022295980883
5374,none,107647.0,17095.0,8726.898703703704,11095.108580246913,9568.60980145351
5375,RM,123718.0,6778.0,8975.275833333335,12024.54226190476,9314.031076842599
5376,RM,212674.0,27033.0,8976.656111111111,8976.656111111111,9314.031076842599
5377,none,65458.0,18231.0,8979.130000000001,8979.130000000001,9568.60980145351
5378,RM,44994.0,15165.0,8979.221944444444,8979.221944444444,9314.031076842599
5379,none,131218.0,10937.0,10283.48138888889,7359.497792792793,9568.60980145351
5380,RM,22982.0,26631.0,8981.108333333334,11668.193333333333,9314.031076842599
5381,NAS,7577.0,22765.0,9236.140069444446,7399.522222222222,11613.12221349353
5382,WSM,160184.0,27519.0,10878.7175,13617.952453703705,12462.022295980883
5383,WSM,27950.0,11298.0,8985.380000000001,9763.070288888888,12462.022295980883
5384,WSM,160184.0,27519.0,10878.7175,13617.952453703705,12462.022295980883
5385,RM,229025.0,9798.0,8987.202500000001,8185.230000000001,9314.031076842599
5386,WSM,23860.0,23646.0,8994.418333333333,11203.949166666667,12462.022295980883
5387,WSM,24715.0,1719.0,8994.425277777778,12412.103931623931,12462.022295980883
5388,WSM,46808.0,16388.0,11771.429583333334,10416.695601851852,12462.022295980883
5389,none,107603.0,650.0,8997.735277777778,10170.65888888889,9568.60980145351
5390,none,85794.0,14239.0,8999.155,7311.4480555555565,9568.60980145351
5391,RM,70015.0,19213.0,9003.055277777778,9003.055277777778,9314.031076842599
5392,none,235651.0,15830.0,9131.119444444445,9131.119444444445,9568.60980145351
5393,RM,232329.0,7865.0,9003.3875,9003.3875,9314.031076842599
5394,RM,116335.0,4231.0,9010.7675,9562.035902777778,9314.031076842599
5395,RM,131072.0,24781.0,7622.301944444444,10162.423333333332,9314.031076842599
5396,WSM,149616.0,14797.0,9014.869444444445,9014.869444444445,12462.022295980883
5397,WSM,21312.0,22488.0,9670.897314814814,13622.385027777778,12462.022295980883
5398,none,192797.0,1121.0,9020.677222222223,9020.677222222223,9568.60980145351
5399,none,156736.0,25785.0,5922.13982638889,5922.13982638889,9568.60980145351
5400,none,19033.0,26040.0,11093.75962962963,8806.708428030302,9568.60980145351
5401,RM,103285.0,419.0,9027.385277777777,9027.385277777777,9314.031076842599
5402,RM,17011.0,19710.0,9027.517777777777,9027.517777777777,9314.031076842599
5403,WPS,52377.0,6756.0,9070.294166666667,12188.531666666666,13023.56342013889
5404,none,153509.0,22302.0,9263.50938888889,9263.50938888889,9568.60980145351
5405,none,232094.0,6952.0,9033.185833333333,6567.4361868686865,9568.60980145351
5406,WSM,234142.0,5610.0,9033.263611111111,13612.402976190477,12462.022295980883
5407,WSM,152626.0,16279.0,9863.142268518519,12563.796018518518,12462.022295980883
5408,WSM,152626.0,16279.0,9863.142268518519,12563.796018518518,12462.022295980883
5409,WSM,152748.0,12041.0,9173.703777777777,10793.899382716048,12462.022295980883
5410,WSM,177962.0,12379.0,11907.283981481482,12765.765555555556,12462.022295980883
5411,WSM,152626.0,16279.0,9863.142268518519,12563.796018518518,12462.022295980883
5412,DAE,132017.0,27429.0,9033.306388888888,9033.306388888888,7433.625021965953
5413,WSM,152626.0,16279.0,9863.142268518519,12563.796018518518,12462.022295980883
5414,WSM,152748.0,12041.0,9173.703777777777,10793.899382716048,12462.022295980883
5415,WSM,152626.0,16279.0,9863.142268518519,12563.796018518518,12462.022295980883
5416,WSM,23534.0,28312.0,9033.330833333333,8609.521805555556,12462.022295980883
5417,none,203599.0,5198.0,9035.595555555554,10870.841944444444,9568.60980145351
5418,WSM,69873.0,17441.0,12568.091805555556,13116.000308641975,12462.022295980883
5419,none,25722.0,3428.0,7777.554537037037,7777.554537037037,9568.60980145351
5420,WSM,194002.0,14836.0,9047.019166666667,12462.159318181819,12462.022295980883
5421,SS,165019.0,27911.0,8615.752222222221,9895.593055555555,7231.455180279618
5422,WSM,132518.0,21860.0,9127.968055555557,12418.883970588235,12462.022295980883
5423,WSM,174203.0,3290.0,12586.508194444445,13777.339228395062,12462.022295980883
5424,WSM,86606.0,11867.0,9057.728194444446,13241.359305555556,12462.022295980883
5425,WSM,86606.0,11867.0,9057.728194444446,13241.359305555556,12462.022295980883
5426,WSM,133277.0,23477.0,10518.859722222222,13058.991194444443,12462.022295980883
5427,DAE,110508.0,10930.0,7222.723472222222,6999.811324786324,7433.625021965953
5428,WSM,205280.0,25076.0,12067.740185185185,12067.740185185185,12462.022295980883
5429,none,36916.0,8393.0,9068.265555555556,8191.8425,9568.60980145351
5430,WSM,43616.0,3837.0,9068.865833333333,9068.865833333333,12462.022295980883
5431,WSM,7471.0,12243.0,9072.016388888887,9578.552118055555,12462.022295980883
5432,none,126919.0,16208.0,6425.614222222222,6855.240073529412,9568.60980145351
5433,none,66510.0,15814.0,5780.051416666667,6111.829232804233,9568.60980145351
5434,none,108798.0,18746.0,5637.357638888889,6161.039563492063,9568.60980145351
5435,none,207666.0,11846.0,9910.538166666667,9910.538166666667,9568.60980145351
5436,WSM,90414.0,27463.0,9078.515833333333,9078.515833333333,12462.022295980883
5437,WSM,223363.0,18353.0,9081.263611111111,13279.584880952383,12462.022295980883
5438,WSM,223363.0,18353.0,9081.263611111111,13279.584880952383,12462.022295980883
5439,WSM,223363.0,18353.0,9081.263611111111,13279.584880952383,12462.022295980883
5440,WSM,57833.0,11811.0,9083.215555555556,9015.923333333334,12462.022295980883
5441,DAE,173495.0,24227.0,9083.802777777777,9083.802777777777,7433.625021965953
5442,WSM,197918.0,7831.0,9098.38638888889,14215.255265151516,12462.022295980883
5443,WPS,111956.0,7281.0,9098.402777777777,9098.402777777777,13023.56342013889
5444,none,161663.0,16208.0,9454.403055555555,6855.240073529412,9568.60980145351
5445,RM,85220.0,23060.0,2763.2990972222224,3859.2805555555556,9314.031076842599
5446,RM,91505.0,7525.0,9099.489444444445,9099.489444444445,9314.031076842599
5447,RM,195589.0,10021.0,9104.965833333332,14221.467499999999,9314.031076842599
5448,WSM,13609.0,2504.0,9105.066944444445,8762.129583333333,12462.022295980883
5449,WSM,41834.0,8065.0,9105.095277777778,11688.247407407407,12462.022295980883
5450,none,137664.0,3046.0,9107.040277777776,9179.181527777777,9568.60980145351
5451,none,91313.0,24057.0,9107.309444444445,9107.309444444445,9568.60980145351
5452,WPS,52377.0,6756.0,9070.294166666667,12188.531666666666,13023.56342013889
5453,none,90254.0,20965.0,9292.35386574074,9855.906928571429,9568.60980145351
5454,none,90254.0,20965.0,9292.35386574074,9855.906928571429,9568.60980145351
5455,none,90254.0,20965.0,9292.35386574074,9855.906928571429,9568.60980145351
5456,none,90254.0,20965.0,9292.35386574074,9855.906928571429,9568.60980145351
5457,none,90254.0,20965.0,9292.35386574074,9855.906928571429,9568.60980145351
5458,none,90254.0,20965.0,9292.35386574074,9855.906928571429,9568.60980145351
5459,none,90254.0,20965.0,9292.35386574074,9855.906928571429,9568.60980145351
5460,none,90254.0,20965.0,9292.35386574074,9855.906928571429,9568.60980145351
5461,none,90254.0,20965.0,9292.35386574074,9855.906928571429,9568.60980145351
5462,none,136717.0,20965.0,9111.399861111111,9855.906928571429,9568.60980145351
5463,none,136717.0,20965.0,9111.399861111111,9855.906928571429,9568.60980145351
5464,none,136717.0,20965.0,9111.399861111111,9855.906928571429,9568.60980145351
5465,none,136717.0,20965.0,9111.399861111111,9855.906928571429,9568.60980145351
5466,none,136717.0,20965.0,9111.399861111111,9855.906928571429,9568.60980145351
5467,none,136717.0,20965.0,9111.399861111111,9855.906928571429,9568.60980145351
5468,none,90254.0,20965.0,9292.35386574074,9855.906928571429,9568.60980145351
5469,none,90254.0,20965.0,9292.35386574074,9855.906928571429,9568.60980145351
5470,none,136717.0,20965.0,9111.399861111111,9855.906928571429,9568.60980145351
5471,none,136717.0,20965.0,9111.399861111111,9855.906928571429,9568.60980145351
5472,none,136717.0,20965.0,9111.399861111111,9855.906928571429,9568.60980145351
5473,none,136717.0,20965.0,9111.399861111111,9855.906928571429,9568.60980145351
5474,none,136717.0,20965.0,9111.399861111111,9855.906928571429,9568.60980145351
5475,none,136717.0,20965.0,9111.399861111111,9855.906928571429,9568.60980145351
5476,none,113792.0,25226.0,9111.403888888888,9111.403888888888,9568.60980145351
5477,RM,122334.0,25442.0,9120.902222222221,10478.226527777777,9314.031076842599
5478,DAE,173996.0,25319.0,9121.510277777777,8521.88875,7433.625021965953
5479,SS,165019.0,27911.0,8615.752222222221,9895.593055555555,7231.455180279618
5480,RM,40898.0,11163.0,9123.299722222222,9123.299722222222,9314.031076842599
5481,RM,6560.0,19592.0,9123.341388888888,9123.341388888888,9314.031076842599
5482,none,28910.0,27656.0,9123.496944444445,5367.258611111111,9568.60980145351
5483,none,21136.0,9289.0,15539.844135802468,14456.603180555558,9568.60980145351
5484,WSM,139360.0,19258.0,11024.655092592593,10085.582450980393,12462.022295980883
5485,WSM,12534.0,28209.0,9754.342037037037,13177.854895833334,12462.022295980883
5486,WSM,177501.0,8094.0,9129.335277777778,12330.294938271605,12462.022295980883
5487,WSM,161639.0,22378.0,6900.234166666667,13663.529821428572,12462.022295980883
5488,WSM,180190.0,4312.0,9129.814722222221,10796.223784722222,12462.022295980883
5489,RM,57708.0,20915.0,9130.048888888889,12807.344444444445,9314.031076842599
5490,RM,121307.0,13698.0,9132.312777777779,12491.957361111112,9314.031076842599
5491,RM,185752.0,25448.0,9141.220833333333,11690.584930555557,9314.031076842599
5492,none,53477.0,12583.0,9147.0225,9147.0225,9568.60980145351
5493,none,53477.0,12583.0,9147.0225,9147.0225,9568.60980145351
5494,RM,108425.0,7614.0,9147.046666666667,8265.139166666668,9314.031076842599
5495,RM,108425.0,7614.0,9147.046666666667,8265.139166666668,9314.031076842599
5496,RM,108425.0,7614.0,9147.046666666667,8265.139166666668,9314.031076842599
5497,none,108866.0,3742.0,9147.05361111111,5979.105138888888,9568.60980145351
5498,DB,9535.0,22990.0,9147.06361111111,9147.06361111111,8076.001524090462
5499,DB,9535.0,22990.0,9147.06361111111,9147.06361111111,8076.001524090462
5500,DB,9535.0,22990.0,9147.06361111111,9147.06361111111,8076.001524090462
5501,DB,9535.0,22990.0,9147.06361111111,9147.06361111111,8076.001524090462
5502,DB,9535.0,22990.0,9147.06361111111,9147.06361111111,8076.001524090462
5503,none,101466.0,25969.0,9147.090555555556,7064.043666666667,9568.60980145351
5504,none,101466.0,25969.0,9147.090555555556,7064.043666666667,9568.60980145351
5505,RM,8733.0,1069.0,9147.103333333333,9147.103333333333,9314.031076842599
5506,SS,149004.0,24891.0,9147.104722222222,9147.104722222222,7231.455180279618
5507,RM,66234.0,2154.0,7251.087152777777,7251.087152777777,9314.031076842599
5508,RM,66234.0,2154.0,7251.087152777777,7251.087152777777,9314.031076842599
5509,RM,62722.0,20817.0,9147.13638888889,7635.276527777779,9314.031076842599
5510,RM,62722.0,20817.0,9147.13638888889,7635.276527777779,9314.031076842599
5511,RM,238434.0,16215.0,8454.617936507935,8454.617936507935,9314.031076842599
5512,RM,238434.0,16215.0,8454.617936507935,8454.617936507935,9314.031076842599
5513,RM,238434.0,16215.0,8454.617936507935,8454.617936507935,9314.031076842599
5514,RM,238434.0,16215.0,8454.617936507935,8454.617936507935,9314.031076842599
5515,RM,238434.0,16215.0,8454.617936507935,8454.617936507935,9314.031076842599
5516,none,176924.0,14046.0,9147.168333333333,9147.168333333333,9568.60980145351
5517,RM,41204.0,11863.0,7425.179513888888,7425.179513888888,9314.031076842599
5518,RM,41204.0,11863.0,7425.179513888888,7425.179513888888,9314.031076842599
5519,RM,41204.0,11863.0,7425.179513888888,7425.179513888888,9314.031076842599
5520,RM,145512.0,8967.0,9619.206712962963,10544.95353174603,9314.031076842599
5521,RM,145512.0,8967.0,9619.206712962963,10544.95353174603,9314.031076842599
5522,RM,145512.0,8967.0,9619.206712962963,10544.95353174603,9314.031076842599
5523,RM,145512.0,8967.0,9619.206712962963,10544.95353174603,9314.031076842599
5524,RM,145512.0,8967.0,9619.206712962963,10544.95353174603,9314.031076842599
5525,RM,132341.0,20299.0,9147.227222222222,6492.608134920635,9314.031076842599
5526,RM,101212.0,20299.0,9147.227222222222,6492.608134920635,9314.031076842599
5527,RM,132341.0,20299.0,9147.227222222222,6492.608134920635,9314.031076842599
5528,RM,132341.0,20299.0,9147.227222222222,6492.608134920635,9314.031076842599
5529,RM,101212.0,20299.0,9147.227222222222,6492.608134920635,9314.031076842599
5530,RM,132341.0,20299.0,9147.227222222222,6492.608134920635,9314.031076842599
5531,RM,132341.0,20299.0,9147.227222222222,6492.608134920635,9314.031076842599
5532,RM,132341.0,20299.0,9147.227222222222,6492.608134920635,9314.031076842599
5533,RM,132341.0,20299.0,9147.227222222222,6492.608134920635,9314.031076842599
5534,RM,132341.0,20299.0,9147.227222222222,6492.608134920635,9314.031076842599
5535,RM,101212.0,20299.0,9147.227222222222,6492.608134920635,9314.031076842599
5536,RM,101212.0,20299.0,9147.227222222222,6492.608134920635,9314.031076842599
5537,RM,132341.0,20299.0,9147.227222222222,6492.608134920635,9314.031076842599
5538,DB,195599.0,21023.0,9147.229166666666,9147.229166666666,8076.001524090462
5539,RM,122814.0,16597.0,9131.235972222223,9131.235972222223,9314.031076842599
5540,RM,122814.0,16597.0,9131.235972222223,9131.235972222223,9314.031076842599
5541,RM,122814.0,16597.0,9131.235972222223,9131.235972222223,9314.031076842599
5542,RM,122814.0,16597.0,9131.235972222223,9131.235972222223,9314.031076842599
5543,RM,122814.0,16597.0,9131.235972222223,9131.235972222223,9314.031076842599
5544,RM,122814.0,16597.0,9131.235972222223,9131.235972222223,9314.031076842599
5545,RM,122814.0,16597.0,9131.235972222223,9131.235972222223,9314.031076842599
5546,RM,122814.0,16597.0,9131.235972222223,9131.235972222223,9314.031076842599
5547,RM,122814.0,16597.0,9131.235972222223,9131.235972222223,9314.031076842599
5548,RM,122814.0,16597.0,9131.235972222223,9131.235972222223,9314.031076842599
5549,RM,122814.0,16597.0,9131.235972222223,9131.235972222223,9314.031076842599
5550,DB,105076.0,20260.0,7383.333888888888,7383.333888888888,8076.001524090462
5551,RM,8345.0,8382.0,9147.256388888889,9179.2575,9314.031076842599
5552,DB,99114.0,9572.0,9147.29,5251.207175925926,8076.001524090462
5553,SS,4548.0,27043.0,5710.140777777778,5710.140777777778,7231.455180279618
5554,RM,102734.0,25362.0,7143.2145833333325,6363.2979444444445,9314.031076842599
5555,none,218187.0,1479.0,9635.361064814815,9421.649444444445,9568.60980145351
5556,none,218187.0,1479.0,9635.361064814815,9421.649444444445,9568.60980145351
5557,none,218187.0,1479.0,9635.361064814815,9421.649444444445,9568.60980145351
5558,none,218187.0,1479.0,9635.361064814815,9421.649444444445,9568.60980145351
5559,none,218187.0,1479.0,9635.361064814815,9421.649444444445,9568.60980145351
5560,RM,9184.0,10596.0,9147.397777777778,8325.414050925925,9314.031076842599
5561,RM,9184.0,10596.0,9147.397777777778,8325.414050925925,9314.031076842599
5562,RM,9184.0,10596.0,9147.397777777778,8325.414050925925,9314.031076842599
5563,RM,9184.0,10596.0,9147.397777777778,8325.414050925925,9314.031076842599
5564,RM,28716.0,11605.0,9585.348611111112,8773.237418300654,9314.031076842599
5565,RM,49468.0,17494.0,6279.3975,5684.85196969697,9314.031076842599
5566,RM,134979.0,11605.0,9147.397777777778,8773.237418300654,9314.031076842599
5567,RM,134979.0,11605.0,9147.397777777778,8773.237418300654,9314.031076842599
5568,RM,134979.0,11605.0,9147.397777777778,8773.237418300654,9314.031076842599
5569,RM,28716.0,11605.0,9585.348611111112,8773.237418300654,9314.031076842599
5570,RM,28716.0,11605.0,9585.348611111112,8773.237418300654,9314.031076842599
5571,RM,206188.0,10596.0,9147.399444444445,8325.414050925925,9314.031076842599
5572,RM,206188.0,10596.0,9147.399444444445,8325.414050925925,9314.031076842599
5573,RM,206188.0,10596.0,9147.399444444445,8325.414050925925,9314.031076842599
5574,RM,65981.0,23018.0,8099.420092592592,6835.442222222223,9314.031076842599
5575,RM,191478.0,15072.0,9147.39972222222,6295.805902777777,9314.031076842599
5576,RM,76473.0,15072.0,9147.39972222222,6295.805902777777,9314.031076842599
5577,RM,191478.0,15072.0,9147.39972222222,6295.805902777777,9314.031076842599
5578,RM,65981.0,23018.0,8099.420092592592,6835.442222222223,9314.031076842599
5579,RM,174848.0,11605.0,9731.333518518519,8773.237418300654,9314.031076842599
5580,RM,77064.0,20827.0,9147.39972222222,9147.39972222222,9314.031076842599
5581,RM,191478.0,15072.0,9147.39972222222,6295.805902777777,9314.031076842599
5582,RM,174848.0,11605.0,9731.333518518519,8773.237418300654,9314.031076842599
5583,RM,27340.0,19317.0,6423.444930555555,6812.877398989899,9314.031076842599
5584,RM,67927.0,19317.0,9147.41,6812.877398989899,9314.031076842599
5585,RM,117280.0,27706.0,9147.41,6171.449666666666,9314.031076842599
5586,RM,110255.0,27166.0,9147.41,7618.631527777778,9314.031076842599
5587,RM,110255.0,27166.0,9147.41,7618.631527777778,9314.031076842599
5588,RM,115604.0,10596.0,6279.449722222222,8325.414050925925,9314.031076842599
5589,RM,110255.0,27166.0,9147.41,7618.631527777778,9314.031076842599
5590,RM,67927.0,19317.0,9147.41,6812.877398989899,9314.031076842599
5591,RM,48302.0,27166.0,9147.41,7618.631527777778,9314.031076842599
5592,RM,67927.0,19317.0,9147.41,6812.877398989899,9314.031076842599
5593,RM,48302.0,27166.0,9147.41,7618.631527777778,9314.031076842599
5594,RM,149190.0,2319.0,9147.41,6771.452569444445,9314.031076842599
5595,RM,56112.0,6124.0,9147.41,9147.41,9314.031076842599
5596,RM,48302.0,27166.0,9147.41,7618.631527777778,9314.031076842599
5597,RM,20973.0,9984.0,6909.355138888889,7296.361284722223,9314.031076842599
5598,RM,20973.0,9984.0,6909.355138888889,7296.361284722223,9314.031076842599
5599,RM,125876.0,9984.0,9147.439166666667,7296.361284722223,9314.031076842599
5600,RM,125876.0,9984.0,9147.439166666667,7296.361284722223,9314.031076842599
5601,RM,125876.0,9984.0,9147.439166666667,7296.361284722223,9314.031076842599
5602,RM,20973.0,9984.0,6909.355138888889,7296.361284722223,9314.031076842599
5603,RM,165918.0,10868.0,6811.470648148148,6811.470648148148,9314.031076842599
5604,RM,144267.0,20341.0,9147.49111111111,9147.49111111111,9314.031076842599
5605,RM,165918.0,10868.0,6811.470648148148,6811.470648148148,9314.031076842599
5606,RM,14449.0,13242.0,9147.493055555557,5335.327083333334,9314.031076842599
5607,none,67454.0,8418.0,9152.204444444445,9152.204444444445,9568.60980145351
5608,WSM,132518.0,21860.0,9127.968055555557,12418.883970588235,12462.022295980883
5609,WSM,132518.0,21860.0,9127.968055555557,12418.883970588235,12462.022295980883
5610,WSM,132518.0,21860.0,9127.968055555557,12418.883970588235,12462.022295980883
5611,RM,29019.0,6774.0,9158.886666666665,12298.450722222222,9314.031076842599
5612,RM,188466.0,4443.0,9160.693055555555,12310.529236111111,9314.031076842599
5613,NAS,170752.0,23609.0,9166.411944444444,9166.411944444444,11613.12221349353
5614,none,65269.0,20277.0,9168.746388888889,9168.746388888889,9568.60980145351
5615,none,32911.0,3005.0,9171.18861111111,6639.122916666666,9568.60980145351
5616,WSM,193247.0,22225.0,13827.729791666667,14792.844583333334,12462.022295980883
5617,WSM,100740.0,23381.0,11369.705092592592,13648.678585858586,12462.022295980883
