_id,disk_id,failure_time,model_x,model_y,app,node_id,rack_id,machine_room_id
{'$oid': '6266c2ec718b63c8dff98e98'},164584.0,1550534811000,MC1,C1,WSM,196878.0,2113.0,229.0
{'$oid': '6266c2ec718b63c8dff98e99'},17555.0,1550545412000,MA1,A3,SS,96638.0,14684.0,550.0
{'$oid': '6266c2ec718b63c8dff98e9a'},24094.0,1550545412000,MA1,A3,none,132228.0,6610.0,550.0
{'$oid': '6266c2ec718b63c8dff98e9b'},23472.0,1550545714000,MA1,A3,none,128253.0,9667.0,639.0
{'$oid': '6266c2ec718b63c8dff98e9c'},37852.0,1550546503000,MA1,A3,none,207666.0,11846.0,33.0
{'$oid': '6266c2ec718b63c8dff98e9d'},45894.0,1550546888000,MA2,A2,RM,90230.0,14526.0,24.0
{'$oid': '6266c2ec718b63c8dff98e9e'},20793.0,1550553196000,MB2,B2,none,101604.0,27745.0,11.0
{'$oid': '6266c2ec718b63c8dff98e9f'},5291.0,1550560974000,MC2,C2,DAE,53329.0,24934.0,659.0
{'$oid': '6266c2ec718b63c8dff98ea0'},14523.0,1550561513000,MC2,C2,DAE,145409.0,23931.0,185.0
{'$oid': '6266c2ec718b63c8dff98ea1'},9283.0,1550570451000,MB2,B2,WSM,45313.0,3434.0,504.0
{'$oid': '6266c2ec718b63c8dff98ea2'},321.0,1550586664000,MC2,C2,DAE,3239.0,24326.0,396.0
{'$oid': '6266c2ec718b63c8dff98ea3'},153195.0,1550594120000,MC1,C1,RM,182244.0,6417.0,557.0
{'$oid': '6266c2ec718b63c8dff98ea4'},7289.0,1550598511000,MC2,C2,none,73348.0,22851.0,130.0
{'$oid': '6266c2ec718b63c8dff98ea5'},12102.0,1550600521000,MC1,C1,WSM,13810.0,19258.0,239.0
{'$oid': '6266c2ec718b63c8dff98ea6'},177634.0,1550602722000,MC1,C1,WSM,211799.0,19258.0,239.0
{'$oid': '6266c2ec718b63c8dff98ea7'},197997.0,1550604802000,MC1,C1,WSM,235715.0,1621.0,232.0
{'$oid': '6266c2ec718b63c8dff98ea8'},74288.0,1550607108000,MC1,C1,WSM,88930.0,1621.0,232.0
{'$oid': '6266c2ec718b63c8dff98ea9'},34428.0,1550608417000,MB1,B3,WSM,184547.0,23517.0,239.0
{'$oid': '6266c2ec718b63c8dff98eaa'},113199.0,1550614917000,MC1,C1,WSM,135014.0,27500.0,194.0
{'$oid': '6266c2ec718b63c8dff98eab'},5663.0,1550632069000,MA1,A3,RM,32362.0,21115.0,669.0
{'$oid': '6266c2ec718b63c8dff98eac'},22522.0,1550632082000,MA1,A3,none,122929.0,27114.0,176.0
{'$oid': '6266c2ec718b63c8dff98ead'},21830.0,1550632693000,MB1,B3,none,119776.0,21597.0,42.0
{'$oid': '6266c2ec718b63c8dff98eae'},189234.0,1550654571000,MC1,C1,none,225369.0,9994.0,28.0
{'$oid': '6266c2ec718b63c8dff98eaf'},104090.0,1550668295000,MC1,C1,RM,125052.0,25893.0,56.0
{'$oid': '6266c2ec718b63c8dff98eb0'},26758.0,1550674371000,MB1,B3,WSM,144315.0,7144.0,261.0
{'$oid': '6266c2ec718b63c8dff98eb1'},25535.0,1550678987000,MB1,B3,none,138355.0,6952.0,42.0
{'$oid': '6266c2ec718b63c8dff98eb2'},55304.0,1550679210000,MC1,C1,NAS,65852.0,2011.0,458.0
{'$oid': '6266c2ec718b63c8dff98eb3'},27419.0,1550680327000,MA2,A2,none,54859.0,24641.0,489.0
{'$oid': '6266c2ec718b63c8dff98eb4'},67366.0,1550680733000,MC1,C1,WSM,80703.0,17478.0,219.0
{'$oid': '6266c2ec718b63c8dff98eb5'},2260.0,1550683475000,MC2,C2,none,22753.0,21393.0,37.0
{'$oid': '6266c2ec718b63c8dff98eb6'},24648.0,1550685632000,MB1,B3,none,132870.0,7787.0,159.0
{'$oid': '6266c2ec718b63c8dff98eb7'},22128.0,1550693948000,MB2,B2,RM,108390.0,13173.0,256.0
{'$oid': '6266c2ec718b63c8dff98eb8'},86776.0,1550699208000,MC1,C1,NAS,103778.0,25928.0,560.0
{'$oid': '6266c2ec718b63c8dff98eb9'},7301.0,1550704579000,MC2,C2,DAE,73475.0,2705.0,185.0
{'$oid': '6266c2ec718b63c8dff98eba'},1042.0,1550710326000,MB2,B2,WSM,4955.0,10355.0,299.0
{'$oid': '6266c2ec718b63c8dff98ebb'},77571.0,1550711849000,MC1,C1,WSM,92885.0,1614.0,438.0
{'$oid': '6266c2ec718b63c8dff98ebc'},23071.0,1550718139000,MA1,A3,DB,125688.0,22067.0,100.0
{'$oid': '6266c2ec718b63c8dff98ebd'},17549.0,1550718214000,MA1,A3,SS,96638.0,14684.0,550.0
{'$oid': '6266c2ec718b63c8dff98ebe'},32190.0,1550719500000,MA1,A3,none,176346.0,814.0,121.0
{'$oid': '6266c2ec718b63c8dff98ebf'},107518.0,1550722669000,MC1,C1,none,128996.0,9595.0,480.0
{'$oid': '6266c2ec718b63c8dff98ec0'},158324.0,1550723964000,MC1,C1,WSM,188960.0,15450.0,362.0
{'$oid': '6266c2ec718b63c8dff98ec1'},36953.0,1550730614000,MB1,B3,WSM,199255.0,9159.0,350.0
{'$oid': '6266c2ec718b63c8dff98ec2'},107117.0,1550736276000,MC1,C1,WSM,128581.0,25653.0,284.0
{'$oid': '6266c2ec718b63c8dff98ec3'},12583.0,1550739784000,MB1,B3,WSM,69319.0,16768.0,345.0
{'$oid': '6266c2ec718b63c8dff98ec4'},186720.0,1550758780000,MC1,C1,none,221896.0,3976.0,568.0
{'$oid': '6266c2ec718b63c8dff98ec5'},71275.0,1550768272000,MC1,C1,WSM,85370.0,13491.0,52.0
{'$oid': '6266c2ec718b63c8dff98ec6'},58390.0,1550770413000,MC1,C1,RM,69729.0,8357.0,279.0
{'$oid': '6266c2ec718b63c8dff98ec7'},184545.0,1550788690000,MC1,C1,WSM,219159.0,22293.0,52.0
{'$oid': '6266c2ec718b63c8dff98ec8'},145019.0,1550789667000,MC1,C1,WSM,172323.0,4275.0,284.0
{'$oid': '6266c2ec718b63c8dff98ec9'},45640.0,1550790350000,MC1,C1,none,54565.0,7391.0,82.0
{'$oid': '6266c2ec718b63c8dff98eca'},196029.0,1550791089000,MC1,C1,WSM,233253.0,16388.0,452.0
{'$oid': '6266c2ec718b63c8dff98ecb'},76271.0,1550791647000,MC1,C1,WSM,91273.0,21357.0,49.0
{'$oid': '6266c2ec718b63c8dff98ecc'},27198.0,1550794460000,MC1,C1,RM,32137.0,3243.0,279.0
{'$oid': '6266c2ec718b63c8dff98ecd'},126726.0,1550804567000,MC1,C1,none,150455.0,7391.0,82.0
{'$oid': '6266c2ec718b63c8dff98ece'},20635.0,1550804613000,MA1,A3,none,112427.0,26623.0,468.0
{'$oid': '6266c2ec718b63c8dff98ecf'},17095.0,1550805006000,MC1,C1,NAS,19723.0,5094.0,149.0
{'$oid': '6266c2ec718b63c8dff98ed0'},19037.0,1550805179000,MA1,A3,RM,104973.0,8103.0,408.0
{'$oid': '6266c2ec718b63c8dff98ed1'},37082.0,1550805192000,MA1,A3,RM,204141.0,8057.0,455.0
{'$oid': '6266c2ec718b63c8dff98ed2'},82054.0,1550806079000,MA2,A2,SS,160662.0,16416.0,212.0
{'$oid': '6266c2ec718b63c8dff98ed3'},82064.0,1550811366000,MA2,A2,SS,160662.0,16416.0,212.0
{'$oid': '6266c2ec718b63c8dff98ed4'},97129.0,1550822832000,MC1,C1,WSM,116302.0,1621.0,232.0
{'$oid': '6266c2ec718b63c8dff98ed5'},120910.0,1550827337000,MC1,C1,WSM,143657.0,2016.0,540.0
{'$oid': '6266c2ec718b63c8dff98ed6'},121546.0,1550829162000,MC1,C1,WSM,144413.0,22420.0,85.0
{'$oid': '6266c2ec718b63c8dff98ed7'},70087.0,1550839075000,MC1,C1,WSM,83961.0,4178.0,362.0
{'$oid': '6266c2ec718b63c8dff98ed8'},107975.0,1550840206000,MC1,C1,RM,129393.0,4108.0,557.0
{'$oid': '6266c2ec718b63c8dff98ed9'},169188.0,1550842507000,MC1,C1,WSM,202428.0,11860.0,16.0
{'$oid': '6266c2ec718b63c8dff98eda'},58777.0,1550850026000,MC1,C1,WSM,70237.0,11847.0,638.0
{'$oid': '6266c2ec718b63c8dff98edb'},43237.0,1550852618000,MA2,A2,none,85294.0,21246.0,394.0
{'$oid': '6266c2ec718b63c8dff98edc'},92424.0,1550863228000,MC1,C1,WSM,110394.0,15226.0,291.0
{'$oid': '6266c2ec718b63c8dff98edd'},86349.0,1550869938000,MC1,C1,WSM,103209.0,13284.0,47.0
{'$oid': '6266c2ec718b63c8dff98ede'},91757.0,1550877383000,MC1,C1,none,109600.0,7391.0,82.0
{'$oid': '6266c2ec718b63c8dff98edf'},25011.0,1550891016000,MA1,A3,RM,138293.0,21824.0,503.0
{'$oid': '6266c2ec718b63c8dff98ee0'},30342.0,1550891273000,MA1,A3,RM,166119.0,13530.0,669.0
{'$oid': '6266c2ec718b63c8dff98ee1'},17235.0,1550891274000,MA1,A3,RM,94454.0,13530.0,448.0
{'$oid': '6266c2ec718b63c8dff98ee2'},135606.0,1550895776000,MC1,C1,RM,161213.0,14523.0,256.0
{'$oid': '6266c2ec718b63c8dff98ee3'},142101.0,1550899282000,MC1,C1,WSM,168937.0,10015.0,518.0
{'$oid': '6266c2ec718b63c8dff98ee4'},31804.0,1550912668000,MB1,B3,WSM,170441.0,19258.0,239.0
{'$oid': '6266c2ec718b63c8dff98ee5'},16451.0,1550927333000,MC2,C2,DAE,163545.0,10400.0,396.0
{'$oid': '6266c2ec718b63c8dff98ee6'},65299.0,1550930453000,MC1,C1,RM,78127.0,11768.0,6.0
{'$oid': '6266c2ec718b63c8dff98ee7'},11702.0,1550931113000,MB2,B2,WSM,56888.0,3500.0,549.0
{'$oid': '6266c2ec718b63c8dff98ee8'},111522.0,1550935331000,MC1,C1,WSM,133189.0,9887.0,229.0
{'$oid': '6266c2ec718b63c8dff98ee9'},21962.0,1550938042000,MB1,B3,WSM,120363.0,3618.0,261.0
{'$oid': '6266c2ec718b63c8dff98eea'},18592.0,1550950211000,MC2,C2,DAE,185005.0,21592.0,396.0
{'$oid': '6266c2ec718b63c8dff98eeb'},187923.0,1550957107000,MC1,C1,NAS,223604.0,1545.0,252.0
{'$oid': '6266c2ec718b63c8dff98eec'},108794.0,1550957947000,MC1,C1,WSM,130198.0,22420.0,85.0
{'$oid': '6266c2ec718b63c8dff98eed'},192397.0,1550965922000,MC1,C1,WSM,229080.0,22834.0,549.0
{'$oid': '6266c2ec718b63c8dff98eee'},99972.0,1550973794000,MA2,A2,none,196540.0,7036.0,257.0
{'$oid': '6266c2ec718b63c8dff98eef'},20462.0,1550977717000,MA1,A3,none,111207.0,27387.0,542.0
{'$oid': '6266c2ec718b63c8dff98ef0'},39040.0,1550977757000,MA1,A3,none,213181.0,19768.0,220.0
{'$oid': '6266c2ec718b63c8dff98ef1'},29444.0,1550978293000,MA1,A3,none,161883.0,15814.0,486.0
{'$oid': '6266c2ec718b63c8dff98ef2'},23334.0,1550978479000,MA1,A3,RM,127261.0,26186.0,209.0
{'$oid': '6266c2ec718b63c8dff98ef3'},32188.0,1550978704000,MA1,A3,none,176346.0,814.0,121.0
{'$oid': '6266c2ec718b63c8dff98ef4'},15631.0,1550979366000,MC1,C1,RM,18033.0,422.0,56.0
{'$oid': '6266c2ec718b63c8dff98ef5'},71696.0,1550999472000,MC1,C1,none,85853.0,923.0,315.0
{'$oid': '6266c2ec718b63c8dff98ef6'},71685.0,1550999519000,MC1,C1,none,85853.0,923.0,315.0
{'$oid': '6266c2ec718b63c8dff98ef7'},177252.0,1550999972000,MC1,C1,none,211437.0,20152.0,65.0
{'$oid': '6266c2ec718b63c8dff98ef8'},126734.0,1551013408000,MC1,C1,WSM,150469.0,24067.0,658.0
{'$oid': '6266c2ec718b63c8dff98ef9'},26221.0,1551014464000,MA2,A2,RM,52484.0,25100.0,670.0
{'$oid': '6266c2ec718b63c8dff98efa'},161919.0,1551015150000,MC1,C1,DAE,193423.0,16847.0,457.0
{'$oid': '6266c2ec718b63c8dff98efb'},71835.0,1551036841000,MC1,C1,WSM,86049.0,22327.0,483.0
{'$oid': '6266c2ec718b63c8dff98efc'},47063.0,1551076675000,MC1,C1,RM,56147.0,17815.0,56.0
{'$oid': '6266c2ec718b63c8dff98efd'},25271.0,1551085409000,MB1,B3,none,137128.0,13199.0,424.0
{'$oid': '6266c2ec718b63c8dff98efe'},144380.0,1551086311000,MC1,C1,WSM,171571.0,6386.0,653.0
{'$oid': '6266c2ec718b63c8dff98eff'},131479.0,1551093979000,MC1,C1,WSM,156276.0,9887.0,229.0
{'$oid': '6266c2ec718b63c8dff98f00'},64906.0,1551099628000,MC1,C1,WSM,77700.0,9698.0,248.0
{'$oid': '6266c2ec718b63c8dff98f01'},11229.0,1551105104000,MC1,C1,none,12896.0,26870.0,342.0
{'$oid': '6266c2ec718b63c8dff98f02'},115470.0,1551105444000,MC1,C1,WSM,137488.0,14866.0,47.0
{'$oid': '6266c2ec718b63c8dff98f03'},47100.0,1551106690000,MC1,C1,WSM,56169.0,20625.0,225.0
{'$oid': '6266c2ec718b63c8dff98f04'},10741.0,1551106888000,MC1,C1,WSM,12369.0,21633.0,497.0
{'$oid': '6266c2ec718b63c8dff98f05'},896.0,1551107128000,MB1,B3,WSM,5314.0,10159.0,252.0
{'$oid': '6266c2ec718b63c8dff98f06'},98849.0,1551107648000,MC1,C1,WSM,118482.0,3434.0,504.0
{'$oid': '6266c2ec718b63c8dff98f07'},45095.0,1551111227000,MC1,C1,WSM,54018.0,17842.0,248.0
{'$oid': '6266c2ec718b63c8dff98f08'},173848.0,1551111306000,MC1,C1,WSM,207684.0,17439.0,225.0
{'$oid': '6266c2ec718b63c8dff98f09'},128301.0,1551117532000,MC1,C1,RM,152405.0,2599.0,501.0
{'$oid': '6266c2ec718b63c8dff98f0a'},9466.0,1551132086000,MC1,C1,WSM,10912.0,23214.0,378.0
{'$oid': '6266c2ec718b63c8dff98f0b'},12668.0,1551138380000,MC1,C1,WSM,14297.0,11298.0,426.0
{'$oid': '6266c2ec718b63c8dff98f0c'},18336.0,1551150212000,MA1,A3,RM,100734.0,3491.0,503.0
{'$oid': '6266c2ec718b63c8dff98f0d'},2519.0,1551150247000,MC1,C1,WSM,2840.0,11298.0,426.0
{'$oid': '6266c2ec718b63c8dff98f0e'},39046.0,1551150559000,MA1,A3,none,213181.0,19768.0,220.0
{'$oid': '6266c2ec718b63c8dff98f0f'},7141.0,1551150574000,MA1,A3,SS,40331.0,19190.0,408.0
{'$oid': '6266c2ec718b63c8dff98f10'},22096.0,1551150654000,MA1,A3,none,120340.0,6161.0,65.0
{'$oid': '6266c2ec718b63c8dff98f11'},6913.0,1551151745000,MC1,C1,WSM,7983.0,4029.0,47.0
{'$oid': '6266c2ec718b63c8dff98f12'},40420.0,1551152695000,MB2,B2,WSM,193567.0,4940.0,176.0
{'$oid': '6266c2ec718b63c8dff98f13'},19862.0,1551153481000,MB2,B2,WSM,97073.0,17439.0,225.0
{'$oid': '6266c2ec718b63c8dff98f14'},52901.0,1551160262000,MC1,C1,WSM,62841.0,9473.0,540.0
{'$oid': '6266c2ec718b63c8dff98f15'},16048.0,1551164555000,MB1,B3,WSM,88258.0,11298.0,426.0
{'$oid': '6266c2ec718b63c8dff98f16'},59966.0,1551166909000,MC1,C1,none,71600.0,19004.0,42.0
{'$oid': '6266c2ec718b63c8dff98f17'},20920.0,1551171767000,MB1,B3,WSM,114858.0,25181.0,63.0
{'$oid': '6266c2ec718b63c8dff98f18'},28199.0,1551171768000,MB1,B3,WSM,151750.0,19698.0,411.0
{'$oid': '6266c2ec718b63c8dff98f19'},89653.0,1551174611000,MC1,C1,WSM,107194.0,20379.0,391.0
{'$oid': '6266c2ec718b63c8dff98f1a'},89663.0,1551175278000,MC1,C1,WSM,107194.0,20379.0,391.0
{'$oid': '6266c2ec718b63c8dff98f1b'},89669.0,1551175671000,MC1,C1,WSM,107194.0,20379.0,391.0
{'$oid': '6266c2ec718b63c8dff98f1c'},89664.0,1551175703000,MC1,C1,WSM,107194.0,20379.0,391.0
{'$oid': '6266c2ec718b63c8dff98f1d'},89658.0,1551175767000,MC1,C1,WSM,107194.0,20379.0,391.0
{'$oid': '6266c2ec718b63c8dff98f1e'},19420.0,1551175818000,MB1,B3,WSM,107194.0,20379.0,391.0
{'$oid': '6266c2ec718b63c8dff98f1f'},19421.0,1551175847000,MB1,B3,WSM,107194.0,20379.0,391.0
{'$oid': '6266c2ec718b63c8dff98f20'},17633.0,1551187750000,MC1,C1,WSM,20361.0,13080.0,531.0
{'$oid': '6266c2ed718b63c8dff98f21'},34315.0,1551190924000,MB1,B3,none,183606.0,10401.0,466.0
{'$oid': '6266c2ed718b63c8dff98f22'},61120.0,1551193079000,MC1,C1,WSM,73091.0,11801.0,232.0
{'$oid': '6266c2ed718b63c8dff98f23'},43047.0,1551206081000,MB2,B2,RM,207453.0,3677.0,501.0
{'$oid': '6266c2ed718b63c8dff98f24'},190344.0,1551206968000,MC1,C1,NAS,226545.0,3806.0,201.0
{'$oid': '6266c2ed718b63c8dff98f25'},196334.0,1551210155000,MC1,C1,WSM,233696.0,21357.0,49.0
{'$oid': '6266c2ed718b63c8dff98f26'},106151.0,1551218836000,MC1,C1,none,127555.0,8154.0,150.0
{'$oid': '6266c2ed718b63c8dff98f27'},43717.0,1551226132000,MC1,C1,WSM,52365.0,7831.0,64.0
{'$oid': '6266c2ed718b63c8dff98f28'},20950.0,1551229177000,MC2,C2,WSM,208847.0,1907.0,445.0
{'$oid': '6266c2ed718b63c8dff98f29'},106568.0,1551232882000,MC1,C1,WSM,127917.0,2921.0,225.0
{'$oid': '6266c2ed718b63c8dff98f2a'},133049.0,1551235087000,MC1,C1,WSM,158076.0,25715.0,194.0
{'$oid': '6266c2ed718b63c8dff98f2b'},37801.0,1551236680000,MA1,A3,none,207586.0,16208.0,542.0
{'$oid': '6266c2ed718b63c8dff98f2c'},33609.0,1551237339000,MA1,A3,none,185182.0,12057.0,292.0
{'$oid': '6266c2ed718b63c8dff98f2d'},60242.0,1551240582000,MA2,A2,RM,118350.0,21975.0,670.0
{'$oid': '6266c2ed718b63c8dff98f2e'},185419.0,1551240631000,MC1,C1,WSM,220102.0,13491.0,52.0
{'$oid': '6266c2ed718b63c8dff98f2f'},127055.0,1551247830000,MC1,C1,WSM,150788.0,12041.0,345.0
{'$oid': '6266c2ed718b63c8dff98f30'},193568.0,1551254006000,MC1,C1,WSM,230635.0,1621.0,232.0
{'$oid': '6266c2ed718b63c8dff98f31'},24316.0,1551258486000,MC1,C1,WSM,28308.0,4632.0,248.0
{'$oid': '6266c2ed718b63c8dff98f32'},135257.0,1551259267000,MC1,C1,RM,160752.0,2647.0,56.0
{'$oid': '6266c2ed718b63c8dff98f33'},157615.0,1551265144000,MC1,C1,WSM,188049.0,23530.0,562.0
{'$oid': '6266c2ed718b63c8dff98f34'},126786.0,1551265319000,MC1,C1,WSM,150492.0,1064.0,248.0
{'$oid': '6266c2ed718b63c8dff98f35'},87160.0,1551265506000,MC1,C1,WSM,104119.0,19230.0,585.0
{'$oid': '6266c2ed718b63c8dff98f36'},64751.0,1551284555000,MC1,C1,WSM,77474.0,16994.0,16.0
{'$oid': '6266c2ed718b63c8dff98f37'},78820.0,1551284565000,MC1,C1,WSM,94526.0,16994.0,16.0
{'$oid': '6266c2ed718b63c8dff98f38'},27830.0,1551300245000,MB1,B3,RM,149691.0,6191.0,501.0
{'$oid': '6266c2ed718b63c8dff98f39'},55578.0,1551302611000,MA2,A2,none,109477.0,17248.0,176.0
{'$oid': '6266c2ed718b63c8dff98f3a'},86972.0,1551308519000,MC1,C1,WSM,103979.0,13064.0,194.0
{'$oid': '6266c2ed718b63c8dff98f3b'},33059.0,1551311463000,MC1,C1,WSM,39369.0,11504.0,151.0
{'$oid': '6266c2ed718b63c8dff98f3c'},42763.0,1551323107000,MA1,A3,none,235286.0,27387.0,542.0
{'$oid': '6266c2ed718b63c8dff98f3d'},1156.0,1551323247000,MA1,A3,none,7041.0,2154.0,176.0
{'$oid': '6266c2ed718b63c8dff98f3e'},22519.0,1551323286000,MA1,A3,none,122929.0,27114.0,176.0
{'$oid': '6266c2ed718b63c8dff98f3f'},3634.0,1551323399000,MA1,A3,SS,21738.0,19190.0,145.0
{'$oid': '6266c2ed718b63c8dff98f40'},94907.0,1551323867000,MA2,A2,RM,186381.0,4599.0,203.0
{'$oid': '6266c2ed718b63c8dff98f41'},6247.0,1551323981000,MC1,C1,RM,7093.0,15474.0,235.0
{'$oid': '6266c2ed718b63c8dff98f42'},23939.0,1551324611000,MA1,A3,none,131218.0,10937.0,65.0
{'$oid': '6266c2ed718b63c8dff98f43'},12083.0,1551332010000,MC2,C2,RM,120681.0,8786.0,74.0
{'$oid': '6266c2ed718b63c8dff98f44'},17228.0,1551344597000,MC2,C2,DAE,171513.0,10653.0,185.0
{'$oid': '6266c2ed718b63c8dff98f45'},12755.0,1551344757000,MB1,B3,WSM,70148.0,8414.0,195.0
{'$oid': '6266c2ed718b63c8dff98f46'},1881.0,1551344804000,MB1,B3,WSM,10530.0,3322.0,63.0
{'$oid': '6266c2ed718b63c8dff98f47'},78980.0,1551351382000,MC1,C1,WSM,94670.0,17519.0,438.0
{'$oid': '6266c2ed718b63c8dff98f48'},14453.0,1551361993000,MB2,B2,WSM,70538.0,24562.0,152.0
{'$oid': '6266c2ed718b63c8dff98f49'},14445.0,1551361993000,MB2,B2,WSM,70538.0,24562.0,152.0
{'$oid': '6266c2ed718b63c8dff98f4a'},108470.0,1551364968000,MA2,A2,none,212944.0,14679.0,550.0
{'$oid': '6266c2ed718b63c8dff98f4b'},3872.0,1551377189000,MC2,C2,DAE,39118.0,17403.0,185.0
{'$oid': '6266c2ed718b63c8dff98f4c'},111188.0,1551384324000,MC1,C1,NAS,132750.0,17735.0,137.0
{'$oid': '6266c2ed718b63c8dff98f4d'},26882.0,1551393014000,MC1,C1,WSM,31753.0,24067.0,658.0
{'$oid': '6266c2ed718b63c8dff98f4e'},126740.0,1551394586000,MC1,C1,WSM,150469.0,24067.0,658.0
{'$oid': '6266c2ed718b63c8dff98f4f'},108546.0,1551399559000,MC1,C1,WSM,129888.0,1621.0,232.0
{'$oid': '6266c2ed718b63c8dff98f50'},137800.0,1551403769000,MC1,C1,WSM,164012.0,13064.0,194.0
{'$oid': '6266c2ed718b63c8dff98f51'},32187.0,1551410949000,MA1,A3,none,176346.0,814.0,121.0
{'$oid': '6266c2ed718b63c8dff98f52'},196822.0,1551411444000,MC1,C1,none,234293.0,12142.0,605.0
{'$oid': '6266c2ed718b63c8dff98f53'},161595.0,1551419459000,MC1,C1,WSM,193033.0,11680.0,362.0
{'$oid': '6266c2ed718b63c8dff98f54'},59758.0,1551433843000,MC1,C1,none,71378.0,15313.0,93.0
{'$oid': '6266c2ed718b63c8dff98f55'},166021.0,1551436417000,MC1,C1,WSM,198550.0,5469.0,305.0
{'$oid': '6266c2ed718b63c8dff98f56'},187914.0,1551454526000,MC1,C1,NAS,223604.0,1545.0,252.0
{'$oid': '6266c2ed718b63c8dff98f57'},23500.0,1551459862000,MC1,C1,WSM,27463.0,26289.0,284.0
{'$oid': '6266c2ed718b63c8dff98f58'},140449.0,1551462725000,MC1,C1,RM,167181.0,13976.0,501.0
{'$oid': '6266c2ed718b63c8dff98f59'},33133.0,1551465457000,MB2,B2,none,160640.0,22504.0,87.0
{'$oid': '6266c2ed718b63c8dff98f5a'},63448.0,1551468119000,MC1,C1,none,75918.0,893.0,331.0
{'$oid': '6266c2ed718b63c8dff98f5b'},8197.0,1551476069000,MB1,B3,none,44801.0,5974.0,466.0
{'$oid': '6266c2ed718b63c8dff98f5c'},108535.0,1551479468000,MC1,C1,WSM,129888.0,1621.0,232.0
{'$oid': '6266c2ed718b63c8dff98f5d'},8292.0,1551485871000,MB1,B3,WSM,45323.0,20312.0,442.0
{'$oid': '6266c2ed718b63c8dff98f5e'},11952.0,1551495801000,MB1,B3,none,65014.0,16829.0,239.0
{'$oid': '6266c2ed718b63c8dff98f5f'},12983.0,1551496207000,MA1,A3,RM,72319.0,204.0,408.0
{'$oid': '6266c2ed718b63c8dff98f60'},33383.0,1551497127000,MA1,A3,RM,182944.0,1181.0,289.0
{'$oid': '6266c2ed718b63c8dff98f61'},33373.0,1551497127000,MA1,A3,RM,182944.0,1181.0,289.0
{'$oid': '6266c2ed718b63c8dff98f62'},27525.0,1551497127000,MA1,A3,RM,151554.0,1181.0,289.0
{'$oid': '6266c2ed718b63c8dff98f63'},4603.0,1551497127000,MA1,A3,RM,27359.0,1181.0,289.0
{'$oid': '6266c2ed718b63c8dff98f64'},33375.0,1551497127000,MA1,A3,RM,182944.0,1181.0,289.0
{'$oid': '6266c2ed718b63c8dff98f65'},88459.0,1551497233000,MC1,C1,WSM,105774.0,26721.0,597.0
{'$oid': '6266c2ed718b63c8dff98f66'},118291.0,1551508142000,MC1,C1,RM,140554.0,4651.0,56.0
{'$oid': '6266c2ed718b63c8dff98f67'},20114.0,1551517400000,MB1,B3,DB,111234.0,15405.0,32.0
{'$oid': '6266c2ed718b63c8dff98f68'},140278.0,1551517774000,MC1,C1,none,166990.0,6224.0,382.0
{'$oid': '6266c2ed718b63c8dff98f69'},50737.0,1551526482000,MC1,C1,WSM,60462.0,13064.0,194.0
{'$oid': '6266c2ed718b63c8dff98f6a'},11839.0,1551539530000,MC1,C1,none,13606.0,15313.0,93.0
{'$oid': '6266c2ed718b63c8dff98f6b'},142163.0,1551542148000,MC1,C1,WSM,169006.0,21041.0,162.0
{'$oid': '6266c2ed718b63c8dff98f6c'},160230.0,1551544909000,MC1,C1,WSM,191444.0,27972.0,261.0
{'$oid': '6266c2ed718b63c8dff98f6d'},32180.0,1551582011000,MA1,A3,none,176346.0,814.0,121.0
{'$oid': '6266c2ed718b63c8dff98f6e'},170844.0,1551583665000,MC1,C1,none,204470.0,21665.0,150.0
{'$oid': '6266c2ed718b63c8dff98f6f'},171866.0,1551583700000,MC1,C1,WSM,205447.0,16240.0,52.0
{'$oid': '6266c2ed718b63c8dff98f70'},179799.0,1551590177000,MC1,C1,NAS,214079.0,2011.0,458.0
{'$oid': '6266c2ed718b63c8dff98f71'},75961.0,1551596818000,MC1,C1,WSM,90947.0,12633.0,133.0
{'$oid': '6266c2ed718b63c8dff98f72'},155028.0,1551606133000,MC1,C1,DAE,184600.0,15523.0,457.0
{'$oid': '6266c2ed718b63c8dff98f73'},174140.0,1551614493000,MC1,C1,WSM,208059.0,21106.0,18.0
{'$oid': '6266c2ed718b63c8dff98f74'},27762.0,1551625964000,MC1,C1,WSM,32940.0,26718.0,52.0
{'$oid': '6266c2ed718b63c8dff98f75'},18513.0,1551643959000,MC2,C2,DAE,184182.0,20087.0,185.0
{'$oid': '6266c2ed718b63c8dff98f76'},46458.0,1551647434000,MA2,A2,RM,91417.0,500.0,550.0
{'$oid': '6266c2ed718b63c8dff98f77'},7191.0,1551652031000,MC2,C2,DAE,72228.0,3149.0,6.0
{'$oid': '6266c2ed718b63c8dff98f78'},59006.0,1551654184000,MC1,C1,none,70556.0,7391.0,82.0
{'$oid': '6266c2ed718b63c8dff98f79'},35022.0,1551662474000,MB2,B2,RM,169353.0,21730.0,545.0
{'$oid': '6266c2ed718b63c8dff98f7a'},188891.0,1551665186000,MC1,C1,RM,224955.0,25893.0,56.0
{'$oid': '6266c2ed718b63c8dff98f7b'},122825.0,1551668704000,MC1,C1,RM,145716.0,17078.0,279.0
{'$oid': '6266c2ed718b63c8dff98f7c'},42815.0,1551668833000,MA1,A3,none,235651.0,15830.0,176.0
