,Unnamed: 0,timestamp,app,n_b_written,r_sectors,w_r_d,disk_id,cum_sum,AFR_SSDs,mttf_SDDs,MTTFMes_SSDs,MTTFDia_SSDs
181,1637,2018-07-02,WSM,539247334913.5926,13.84313725490196,265.2688581314879,1.0,32.0,0.0035545681755068,2464434.375,3375.9375,102684.765625
182,1646,2018-07-03,WSM,538446646333.9255,13.677287533313592,260.0665087355641,0.0,32.0,0.0035351260186502,2477988.0416666665,3394.5041666666666,103249.50173611112
183,1655,2018-07-04,WSM,540643086611.8576,13.834731158088236,265.6565946691176,1.0,33.0,0.0036255679446081,2416173.171717172,3309.826262626262,100673.88215488216
184,1664,2018-07-05,WSM,541711985367.3984,13.858793767607658,266.23808428678205,1.0,34.0,0.0037152277899038,2357863.4999999995,3229.95,98244.3125
185,1673,2018-07-06,WSM,542509529674.4503,13.735578028039532,266.6131923695702,0.0,34.0,0.0036952415915139,2370616.3137254906,3247.419607843138,98775.6797385621
186,1682,2018-07-07,WSM,543413226703.1484,13.870085077029202,267.0996780869165,0.0,34.0,0.0036752673126409,2383500.098039216,3265.0686274509803,99312.50408496732
187,1691,2018-07-08,WSM,544345220823.7005,13.875718555989884,267.56162336169234,0.0,34.0,0.00365550781096,2396383.882352941,3282.717647058824,99849.32843137256
188,1700,2018-07-09,WSM,544974658930.6326,13.87215582624684,267.8933003907148,0.0,34.0,0.0036359596408479,2409267.666666667,3300.366666666667,100386.15277777778
189,1709,2018-07-10,WSM,545858418198.6277,13.877441967363824,268.3499195587221,0.0,34.0,0.0036166194299924,2422151.450980392,3318.0156862745093,100922.977124183
190,1718,2018-07-11,WSM,546132394091.82544,13.91956934768841,268.26173066958376,0.0,34.0,0.0035974838774527,2435035.2352941176,3335.664705882353,101459.80147058822
191,1727,2018-07-12,WSM,547615248152.9639,13.906228453229144,269.2550563088945,0.0,34.0,0.0035785497517819,2447919.019607843,3353.313725490196,101996.62581699346
192,1736,2018-07-13,WSM,547934992469.6984,13.942063172429664,269.37656061216273,0.0,34.0,0.0035598138892071,2460802.803921568,3370.962745098039,102533.45016339868
193,1745,2018-07-14,WSM,549788946745.3787,13.825864350227231,270.38974860495887,0.0,34.0,0.0035412731918675,2473686.588235294,3388.6117647058823,103070.27450980392
194,1754,2018-07-15,WSM,545537594478.2031,14.102842857973371,267.4557293180629,0.0,34.0,0.0035229246261065,2486570.3725490198,3406.2607843137253,103607.09885620914
195,1763,2018-07-16,WSM,553397534309.5988,14.105447948973024,273.53139446427525,1.0,35.0,0.0036078465508414,2428041.180952381,3326.083809523809,101168.38253968253
196,1772,2018-07-17,WSM,550032595650.4752,13.995056702529803,272.1943006687991,0.0,35.0,0.0035895441706229,2440421.285714285,3343.042857142857,101684.22023809524
197,1781,2018-07-18,WSM,553245618015.1377,14.062113972730453,273.1479431301713,0.0,35.0,0.0035712301697524,2452936.2666666666,3360.1866666666665,102205.67777777778
198,1790,2018-07-19,WSM,551800197475.422,14.196058940474796,271.772131914396,0.0,35.0,0.0035531020978247,2465451.2476190478,3377.330476190476,102727.13531746031
199,1799,2018-07-20,WSM,553983841742.8341,14.06215477644049,271.00273271701843,1.0,36.0,0.0036361616273843,2409133.833333333,3300.1833333333334,100380.57638888888
200,1808,2018-07-21,WSM,553193739335.695,14.101089015151516,273.9337713068182,0.0,36.0,0.0036180904522613,2421166.666666667,3316.666666666667,100881.94444444444
201,1817,2018-07-22,WSM,556302935167.6392,14.05397465437788,273.6885944700461,0.0,36.0,0.0036,2433333.333333333,3333.333333333333,101388.88888888888
202,1826,2018-07-23,WSM,547282310307.78015,13.389982590062944,271.00341479745566,0.0,36.0,0.0035820895522388,2445500.0,3350.0,101895.83333333331
203,1835,2018-07-24,WSM,556936092872.5015,14.209917735718806,274.14019444284645,0.0,36.0,0.0035643564356435,2457666.6666666665,3366.6666666666665,102402.77777777778
204,1844,2018-07-25,WSM,557995461195.3105,14.173217471370204,274.6255395062439,0.0,36.0,0.0035467980295566,2469833.333333333,3383.333333333333,102909.72222222222
205,1853,2018-07-26,WSM,558749474568.3362,13.915174962466798,275.5206721330408,0.0,36.0,0.0035294117647058,2482000.0,3400.0,103416.66666666666
206,1862,2018-07-27,WSM,556658611561.2295,14.14284748969525,274.7383607000473,0.0,36.0,0.0035121951219512,2494166.6666666665,3416.6666666666665,103923.61111111112
207,1871,2018-07-28,WSM,562470078860.4379,13.973712590994875,274.9309112968455,0.0,36.0,0.0034951456310679,2506333.333333333,3433.333333333333,104430.55555555556
208,1880,2018-07-29,WSM,566392342703.0493,13.562542720437458,280.2598769651401,0.0,36.0,0.0034782608695652,2518500.0,3450.0,104937.5
209,1889,2018-07-30,WSM,563919464252.7972,14.12456868822738,279.0083045792152,0.0,36.0,0.0034615384615384,2530666.666666667,3466.666666666667,105444.44444444444
210,1898,2018-07-31,WSM,563085322907.9589,14.22737725652524,277.261871909854,1.0,37.0,0.0035406698564593,2474108.108108108,3389.189189189189,103087.83783783784
211,1907,2018-08-01,WSM,564082271969.3577,14.239275445658423,277.79223691776883,0.0,37.0,0.0035240053018818,2485807.837837838,3405.2162162162163,103575.32657657658
212,1916,2018-08-02,WSM,564874575225.7086,14.238314264359223,278.21778876559534,0.0,37.0,0.0035073038549535,2497645.018018017,3421.431531531531,104068.5424174174
213,1925,2018-08-03,WSM,565682734375.8534,14.319188298548882,278.17135919523616,0.0,37.0,0.0034907599688452,2509482.198198198,3437.6468468468465,104561.75825825824
214,1934,2018-08-04,WSM,566558080142.6888,14.251380897583427,279.01191024165706,0.0,37.0,0.0034743714243905,2521319.378378378,3453.862162162162,105054.97409909908
215,1943,2018-08-05,WSM,567356405994.9141,14.24854759850446,279.5858498705781,1.0,38.0,0.0035515991802244,2466494.543859649,3378.759649122808,102770.60599415204
216,1952,2018-08-06,WSM,568156674442.0266,14.24343126545162,279.99919507847983,1.0,39.0,0.0036283101223133,2414347.0940170945,3307.324786324787,100597.7955840456
217,1961,2018-08-07,WSM,560493951329.6223,14.172822437290144,269.78523931792745,0.0,39.0,0.0036117130632883,2425441.8461538465,3322.523076923077,101060.07692307694
218,1970,2018-08-08,WSM,562714374021.8555,14.698042870456664,276.7814849332091,0.0,39.0,0.0035950692242869,2436670.743589744,3337.9051282051287,101527.94764957266
219,1979,2018-08-09,WSM,572016536565.1683,14.375418349682633,282.4593768032314,1.0,40.0,0.0036703364933911,2386702.15,3269.455,99445.92291666666
220,1988,2018-08-10,WSM,572383222963.745,14.3587106412319,282.4073201562859,0.0,40.0,0.003653779987638,2397517.1,3284.27,99896.54583333334
221,1997,2018-08-11,WSM,573539938315.1392,14.367056518983697,283.1863801348159,0.0,40.0,0.0036371718967851,2408464.6666666665,3299.2666666666664,100352.69444444444
222,2006,2018-08-12,WSM,573932482138.9146,14.361123879567916,283.2070213743967,0.0,40.0,0.0036207141053969,2419412.2333333334,3314.2633333333333,100808.84305555555
223,2015,2018-08-13,WSM,574704740833.1992,14.363552797885786,283.6143283925084,0.0,40.0,0.0036044045823996,2430359.8000000003,3329.2600000000007,101264.99166666668
224,2024,2018-08-14,WSM,575650541530.0204,14.372248088750936,284.1135318464015,0.0,40.0,0.0035882413331512,2441307.366666667,3344.256666666667,101721.14027777778
225,2033,2018-08-15,WSM,577335926353.6819,14.35902147697255,285.03319168485126,1.0,41.0,0.0036615279585939,2392443.837398373,3277.320325203252,99685.1598915989
226,2042,2018-08-16,WSM,576965193315.4547,14.259714764131878,285.717420174375,0.0,41.0,0.0036454570714087,2402990.8536585364,3291.7682926829266,100124.61890243902
227,2051,2018-08-17,WSM,579029172938.313,14.417283950617284,285.92454780361754,0.0,41.0,0.0036293267303847,2413670.81300813,3306.39837398374,100569.61720867208
228,2060,2018-08-18,WSM,580305008200.4884,14.48077254699086,286.6013105707881,1.0,42.0,0.0037014687143883,2366628.1349206343,3241.9563492063485,98609.5056216931
229,2069,2018-08-19,WSM,579168941445.9371,14.34652548747324,285.82792339292945,0.0,42.0,0.0036854390059844,2376921.714285714,3256.0571428571425,99038.40476190476
230,2078,2018-08-20,WSM,582385209557.7838,14.109891379708806,288.07320314305525,0.0,42.0,0.0036693453858709,2387346.809523809,3270.338095238095,99472.78373015871
231,2087,2018-08-21,WSM,582485110471.7656,14.517231459639836,287.5316149818768,0.0,42.0,0.0036533917102802,2397771.904761905,3284.619047619048,99907.16269841268
232,2096,2018-08-22,WSM,576742948411.0844,14.874905422446409,283.729651346069,0.0,42.0,0.0036375761617508,2408197.0,3298.9,100341.54166666666
233,2105,2018-08-23,WSM,577545123751.9324,14.620610417157671,278.77893000235684,0.0,42.0,0.0036218969541571,2418622.095238095,3313.1809523809525,100775.92063492064
234,2114,2018-08-24,WSM,585461708126.75,14.52133655394525,289.3658270071314,0.0,42.0,0.0036063523320362,2429047.1904761908,3327.461904761905,101210.2996031746
235,2123,2018-08-25,WSM,586143311940.2506,14.570254110612854,289.7287570426584,0.0,42.0,0.0035909405699335,2439472.285714285,3341.742857142857,101644.67857142857
236,2132,2018-08-26,WSM,587313995738.725,14.449053983683388,290.18295434820345,0.0,42.0,0.0035756599717636,2449897.3809523806,3356.023809523809,102079.05753968252
237,2141,2018-08-27,WSM,588389631030.3591,14.605332872609996,290.9513936880903,0.0,42.0,0.0035605088701883,2460322.476190476,3370.3047619047616,102513.4365079365
238,2150,2018-08-28,WSM,589180859106.7416,14.611021536335368,291.36939997696646,0.0,42.0,0.0035454856260103,2470747.571428572,3384.5857142857144,102947.81547619047
239,2159,2018-08-29,WSM,589892685797.3914,14.71213084436225,292.2039070627673,0.0,42.0,0.0035305886275817,2481172.6666666665,3398.866666666667,103382.19444444444
240,2168,2018-08-30,WSM,590968874566.9738,14.670353090259775,292.3151497695853,0.0,42.0,0.0035158162902278,2491597.7619047617,3413.147619047619,103816.5734126984
241,2177,2018-08-31,WSM,592007954306.3859,14.724518226143488,293.4590249564713,0.0,42.0,0.0035011670556852,2502022.8571428573,3427.428571428572,104250.95238095238
242,2186,2018-09-01,WSM,592490668872.4379,14.68743515850144,293.18587896253604,0.0,42.0,0.0034866393915537,2512447.952380952,3441.7095238095235,104685.33134920632
243,2195,2018-09-02,WSM,593270538424.6921,14.673303324099724,293.57860110803324,0.0,42.0,0.0034722317907622,2522873.047619047,3455.9904761904754,105119.7103174603
244,2204,2018-09-03,WSM,593523814697.1931,14.59616387552877,293.4810221938924,0.0,42.0,0.0034579427710471,2533298.1428571427,3470.2714285714283,105554.08928571428
245,2213,2018-09-04,WSM,594964072822.6332,14.703436743166876,294.4639603275285,0.0,42.0,0.0034437708744444,2543723.238095238,3484.5523809523806,105988.46825396824
246,2222,2018-09-05,WSM,596373752503.2993,14.744579984968492,295.39344357076783,0.0,42.0,0.0034297146667936,2554148.333333333,3498.833333333333,106422.8472222222
247,2231,2018-09-06,WSM,596785488012.0165,14.726851583762812,294.7828478776999,1.0,43.0,0.0034971006595694,2504932.1860465114,3431.413953488372,104372.17441860464
248,2240,2018-09-07,WSM,597793934097.4222,14.618593632634196,295.86173224706766,0.0,43.0,0.0034831359293796,2514975.062015503,3445.1713178294567,104790.62758397932
249,2249,2018-09-08,WSM,598336764885.7855,14.717854052494951,296.2813960196135,0.0,43.0,0.0034690910264385,2525157.1472868216,3459.1193798449613,105214.8811369509
250,2258,2018-09-09,WSM,598968891869.5812,14.703486027081532,296.536329588015,0.0,43.0,0.0034551589339629,2535339.23255814,3473.0674418604654,105639.13468992247
251,2267,2018-09-10,WSM,580647579369.7646,15.104420629604824,279.682162234577,0.0,43.0,0.003441338298227,2545521.317829457,3487.015503875969,106063.38824289406
252,2276,2018-09-11,WSM,596750744154.8622,14.893984479841295,293.80728163836864,0.0,43.0,0.0034276277870787,2555703.403100775,3500.963565891473,106487.64179586564
253,2285,2018-09-12,WSM,595235816804.7134,14.652328495657748,294.18161683277964,0.0,43.0,0.003414026089511,2565885.4883720926,3514.9116279069763,106911.8953488372
254,2294,2018-09-13,WSM,598185234071.7643,14.671350598072234,295.3720241551504,0.0,43.0,0.0034005319152441,2576067.5736434106,3528.8596899224804,107336.14890180876
255,2303,2018-09-14,WSM,593378438360.3225,14.895726192587338,294.1085889933203,0.0,43.0,0.003387143994318,2586249.658914729,3542.8077519379844,107760.40245478036
256,2312,2018-09-15,WSM,597863272041.3324,14.818038620850592,294.8064403220161,1.0,44.0,0.0034523229621977,2537421.9318181816,3475.9204545454545,105725.91382575755
257,2321,2018-09-16,WSM,594170320600.719,14.702158778447318,293.001404083543,0.0,44.0,0.003439028457092,2547231.0303030303,3489.357575757576,106134.62626262628
258,2330,2018-09-17,WSM,587812191285.2885,14.844389893425936,289.0387977487726,0.0,44.0,0.0034256470234068,2557181.1515151514,3502.987878787879,106549.21464646464
259,2339,2018-09-18,WSM,588865076227.9954,14.860386329866271,290.9563150074294,0.0,44.0,0.0034123693217657,2567131.272727273,3516.618181818182,106963.80303030304
260,2348,2018-09-19,WSM,599488089274.511,14.805547288851852,296.9284523809524,2.0,46.0,0.0035537029756682,2465034.3768115942,3376.759420289855,102709.76570048308
261,2357,2018-09-20,WSM,600946275566.2322,14.841325196163906,296.9768671897704,0.0,46.0,0.0035404284431521,2474276.811594202,3389.420289855072,103094.86714975844
262,2366,2018-09-21,WSM,593109560846.1398,14.983046842695966,294.2768621891429,0.0,46.0,0.0035268635832167,2483793.260869565,3402.45652173913,103491.3858695652
263,2375,2018-09-22,WSM,605199297342.8859,14.939097078784302,300.0144585423429,0.0,46.0,0.0035134022718304,2493309.7101449277,3415.492753623188,103887.90458937196
264,2384,2018-09-23,WSM,604639470878.4269,14.936112079990698,299.2094523892571,0.0,46.0,0.003500043327831,2502826.15942029,3428.5289855072465,104284.42330917876
265,2393,2018-09-24,WSM,596173421873.0895,15.023103878363129,295.16255865059094,1.0,47.0,0.0035625852746475,2458888.5106382985,3368.340425531916,102453.68794326244
266,2402,2018-09-25,WSM,599861780028.3219,14.914823529411764,297.6548823529412,0.0,47.0,0.0035493388517301,2468065.283687943,3380.91134751773,102836.05348699764
267,2411,2018-09-26,WSM,592255890030.3923,14.58706617028942,291.5385492974661,0.0,47.0,0.0035359954725883,2477378.7375886524,3393.6695035461,103224.11406619386
268,2420,2018-09-27,WSM,596055768244.1788,14.93400347035242,296.2331119487824,0.0,47.0,0.003522752043852,2486692.1914893617,3406.427659574468,103612.17464539009
269,2429,2018-09-28,WSM,595577367927.2952,14.634736274920671,294.1754774591391,1.0,48.0,0.0035842799455388,2444005.527777778,3347.9527777777785,101833.56365740742
270,2438,2018-09-29,WSM,613505933235.5513,14.576140958983247,304.1333911034084,1.0,49.0,0.0036455530452767,2402927.591836734,3291.6816326530607,100121.98299319726
271,2447,2018-09-30,WSM,611863571720.5038,13.995836997947816,301.0866608032835,0.0,49.0,0.0036322529234076,2411726.326530612,3303.734693877551,100488.59693877552
272,2456,2018-10-01,WSM,592524761588.1193,15.413919912830291,295.38563159686754,0.0,49.0,0.0036188497760887,2420658.646258504,3315.97074829932,100860.77692743763
273,2465,2018-10-02,WSM,599553931562.0262,14.7355901189387,298.9915212882762,0.0,49.0,0.0036055451813237,2429590.965986395,3328.2068027210885,101232.95691609978
274,2474,2018-10-03,WSM,608281399661.3486,14.409805961926914,300.3649608227228,0.0,49.0,0.0035923380561174,2438523.285714286,3340.442857142857,101605.13690476192
275,2483,2018-10-04,WSM,596152602439.4514,14.52076437894211,294.6875663523387,1.0,50.0,0.0036522727890662,2398506.4933333327,3285.6253333333325,99937.77055555551
276,2492,2018-10-05,WSM,603547848806.5215,14.51946683199008,298.4087048174096,0.0,50.0,0.0036391941206797,2407126.333333333,3297.4333333333334,100296.93055555556
277,2501,2018-10-06,WSM,611968577578.9694,14.89908485338978,306.41096999128376,0.0,50.0,0.0036260086347352,2415879.52,3309.4239999999995,100661.64666666664
278,2510,2018-10-07,WSM,609837347667.7042,14.59381898454746,303.4187515329899,2.0,52.0,0.0037574350848895,2331377.602564102,3193.667948717948,97140.73344017092
279,2519,2018-10-08,WSM,603481900594.7731,14.600142467054493,299.039534607622,0.0,52.0,0.0037443354924601,2339533.948717949,3204.841025641026,97480.5811965812
280,2528,2018-10-09,WSM,607909628591.8682,14.593902081501026,300.8817941952507,0.0,52.0,0.0037309149351394,2347949.5384615385,3216.369230769231,97831.23076923078
281,2537,2018-10-10,WSM,609189713446.3959,14.720343596878593,302.968114714424,0.0,52.0,0.0037175902389425,2356365.128205129,3227.8974358974365,98181.88034188036
282,2546,2018-10-11,WSM,611037543679.4263,14.613844527947393,303.77236965711603,0.0,52.0,0.0037043603804409,2364780.717948718,3239.425641025641,98532.52991452992
283,2555,2018-10-12,WSM,620117194810.8661,14.422014105676958,307.2121632558677,0.0,52.0,0.0036912243507231,2373196.307692308,3250.953846153847,98883.17948717951
284,2564,2018-10-13,WSM,606642977507.2803,14.600864723999052,299.9952615056566,0.0,52.0,0.0036781811551375,2381611.897435897,3262.4820512820515,99233.82905982908
285,2573,2018-10-14,WSM,612176530433.1387,14.401924893717524,303.71423510657144,0.0,52.0,0.0036652298130419,2390027.4871794875,3274.0102564102567,99584.47863247864
286,2582,2018-10-15,WSM,610310436251.4989,14.575848479501206,302.17309728267264,1.0,53.0,0.0037226072298183,2353189.433962264,3223.547169811321,98049.55974842768
287,2591,2018-10-16,WSM,616983851752.1685,14.565812565812566,306.24107874107875,0.0,53.0,0.0037097974038417,2361314.9308176097,3234.6779874213835,98388.12211740042
288,2600,2018-10-17,WSM,622365757919.5457,14.638541420816615,309.4454475718416,0.0,53.0,0.0036968712804834,2369571.2767295595,3245.988050314465,98732.1365303983
289,2609,2018-10-18,WSM,616685177013.783,14.50381769059086,305.59007342143906,0.0,53.0,0.0036840349218706,2377827.6226415094,3257.298113207547,99076.15094339622
290,2618,2018-10-19,WSM,610659604822.3851,14.441973094170404,302.2426307922272,0.0,53.0,0.0036712873961894,2386083.968553459,3268.608176100629,99420.16535639412
291,2627,2018-10-20,WSM,623825906536.8298,14.5369288301975,308.8530357038509,0.0,53.0,0.0036586277844784,2394340.3144654087,3279.9182389937105,99764.17976939204
292,2636,2018-10-21,WSM,615586293051.4331,14.536207914943889,305.885587714117,0.0,53.0,0.003646055180408,2402596.6603773586,3291.2283018867925,100108.19418238993
293,2645,2018-10-22,WSM,616937523271.5015,14.700802265219442,306.95280792826804,0.0,53.0,0.0036335686900642,2410853.006289308,3302.538364779874,100452.20859538784
294,2654,2018-10-23,WSM,624160066507.6658,14.65709135314299,310.45054369948247,0.0,53.0,0.0036211674317363,2419109.352201258,3313.848427672956,100796.22300838574
295,2663,2018-10-24,WSM,625979473622.1359,14.660076753110827,311.9335387835795,0.0,53.0,0.00360885053571,2427365.698113208,3325.1584905660384,101140.23742138366
296,2672,2018-10-25,WSM,630485312320.8265,14.402238849254683,313.1726697987356,0.0,53.0,0.0035966171440635,2435622.044025157,3336.4685534591194,101484.25183438156
297,2681,2018-10-26,WSM,620859657523.0195,14.368312878031594,307.71738109219024,0.0,53.0,0.0035844664104687,2443878.3899371065,3347.778616352201,101828.26624737943
298,2690,2018-10-27,WSM,631833968680.3743,14.357587638376383,314.12782518450183,0.0,53.0,0.0035723974999957,2452134.7358490564,3359.088679245283,102172.28066037736
299,2699,2018-10-28,WSM,630411389798.567,14.387422181231264,313.0144108830989,0.0,53.0,0.0035604095889219,2460391.0817610063,3370.398742138365,102516.29507337528
300,2708,2018-10-29,WSM,619573221597.8588,14.660049336309177,307.66715611417834,0.0,53.0,0.0035485018645443,2468647.427672956,3381.7088050314464,102860.30948637315
301,2717,2018-10-30,WSM,633119639242.8607,14.598014598540146,314.7105401459854,2.0,55.0,0.0036701329032975,2386834.5454545454,3269.6363636363635,99451.4393939394
302,2726,2018-10-31,WSM,631034199727.9247,14.632054440924556,313.9050803707615,0.0,55.0,0.0036583466379517,2394524.3212121213,3280.170303030303,99771.84671717172
303,2735,2018-11-01,WSM,637489206554.6678,14.555343401029914,317.3642307469768,0.0,55.0,0.0036462329073624,2402479.5515151517,3291.0678787878783,100103.31464646464
304,2744,2018-11-02,WSM,628554274617.9669,14.670386772955418,312.9672276350753,0.0,55.0,0.0036341991353909,2410434.7818181817,3301.9654545454546,100434.78257575758
305,2753,2018-11-03,WSM,632270021453.0538,14.607001857872737,313.81961216906643,0.0,55.0,0.0036222445329719,2418390.012121212,3312.863030303029,100766.25050505048
306,2762,2018-11-04,WSM,632849771764.88,14.497582289542674,313.5170123514332,0.0,55.0,0.0036103683213884,2426345.242424242,3323.760606060606,101097.71843434343
307,2771,2018-11-05,WSM,623632833870.1296,14.652940480416518,310.3479469885221,0.0,55.0,0.0035985697321028,2434300.4727272727,3334.6581818181817,101429.18636363636
308,2780,2018-11-06,WSM,625824552214.211,14.838734522187334,312.3164286983826,0.0,55.0,0.0035868480065911,2442255.7030303027,3345.555757575757,101760.65429292928
309,2789,2018-11-07,WSM,626982865575.7236,14.748592759376669,313.0302186407537,0.0,55.0,0.00357520239618,2450210.9333333336,3356.4533333333334,102092.12222222224
310,2798,2018-11-08,WSM,626816919545.0273,14.696779168396702,311.6495640310813,0.0,55.0,0.0035636321618882,2458166.163636364,3367.350909090909,102423.59015151516
311,2807,2018-11-13,WSM,627144167185.7192,14.941647734066722,312.549922276695,0.0,55.0,0.0035068864268263,2497942.3151515154,3421.838787878788,104080.9297979798
312,2816,2018-11-14,WSM,646938475091.3704,14.786817413602192,322.14754384942603,0.0,55.0,0.0034957534540427,2505897.5454545454,3432.7363636363634,104412.39772727272
313,2825,2018-11-15,WSM,645931516370.2029,14.625094658356147,321.4424768451098,0.0,55.0,0.0034846909431122,2513852.775757576,3443.6339393939397,104743.86565656566
314,2834,2018-11-16,WSM,643256698463.7041,14.871309746954076,320.9863519212746,0.0,55.0,0.0034736982272033,2521808.006060606,3454.5315151515147,105075.33358585858
315,2843,2018-11-17,WSM,641441467296.355,14.905734577683864,319.7501320655045,0.0,55.0,0.0034627746478725,2529763.2363636363,3465.429090909091,105406.80151515151
316,2852,2018-11-18,WSM,645468756367.4683,14.622321844434094,322.00197950628785,1.0,56.0,0.0035146817286585,2492402.0654761903,3414.2494047619043,103850.08606150791
317,2861,2018-11-19,WSM,636909685835.6422,14.877988018269171,317.5470075330684,0.0,56.0,0.0035038932146829,2500076.1904761908,3424.761904761905,104169.84126984129
318,2870,2018-11-20,WSM,651339674962.2333,14.720998957005447,323.60192374550934,1.0,57.0,0.0035553522605595,2463890.877192982,3375.19298245614,102662.11988304093
319,2879,2018-11-21,WSM,641030074259.4249,14.696379320462414,319.1176574144709,0.0,57.0,0.0035445079300591,2471429.087719298,3385.5192982456138,102976.21198830409
320,2888,2018-11-22,WSM,649459829079.8976,14.65043811292288,323.8681018975222,0.0,57.0,0.0035335342212973,2479104.333333333,3396.0333333333333,103296.01388888888
321,2897,2018-11-23,WSM,638930080302.5896,14.91969939049648,319.22693650511866,0.0,57.0,0.0035226282514785,2486779.578947369,3406.5473684210533,103615.81578947372
322,2906,2018-11-24,WSM,638604141746.9142,15.057055982829548,318.86669051451736,0.0,57.0,0.0035117893953201,2494454.824561404,3417.0614035087724,103935.6176900585
323,2915,2018-11-25,WSM,653256015483.6908,14.869557614967652,325.5186804219852,0.0,57.0,0.0035010170352118,2502130.070175439,3427.575438596492,104255.4195906433
324,2924,2018-11-26,WSM,656027565271.5626,14.89564061054579,326.9983812221773,0.0,57.0,0.003490310561098,2509805.3157894737,3438.0894736842106,104575.22149122808
325,2933,2018-11-27,WSM,641585443218.4525,15.3524703616778,322.54721068784977,0.0,57.0,0.0034796693703629,2517480.5614035088,3448.6035087719297,104895.02339181288
326,2942,2018-11-28,WSM,651443792216.3105,15.146286792898012,325.3384651684068,0.0,57.0,0.0034690928677175,2525155.8070175443,3459.1175438596497,105214.82529239768
327,2951,2018-11-29,WSM,644534182186.323,15.003741981468282,321.5327868852459,1.0,58.0,0.0035192573153527,2489161.551724138,3409.8103448275865,103715.06465517243
328,2960,2018-11-30,WSM,653676947371.4713,15.118639122315592,326.5340219421102,1.0,59.0,0.0035693171815569,2454250.926553672,3361.9875706214684,102260.45527306966
329,2969,2018-12-01,WSM,658682188018.3619,14.905652704351365,328.43426479986056,0.0,59.0,0.0035587641772519,2461528.655367232,3371.957062146893,102563.69397363464
330,2978,2018-12-02,WSM,651447269902.9065,15.217380660954712,327.66933904528764,0.0,59.0,0.0035480771977406,2468942.898305085,3382.113559322034,102872.62076271186
331,2987,2018-12-03,WSM,660122014715.6796,15.144801908197104,329.3912967595556,0.0,59.0,0.0035374542121186,2476357.1412429377,3392.270056497175,103181.54755178907
332,2996,2018-12-04,WSM,653094402712.5704,15.06972228759708,325.1002000470699,0.0,59.0,0.0035268946473063,2483771.3841807907,3402.426553672316,103490.47434086628
333,3005,2018-12-05,WSM,659552126233.8037,15.045396493672357,328.7399280157901,1.0,60.0,0.0035759979020812,2449665.8666666667,3355.7066666666665,102069.41111111113
334,3014,2018-12-06,WSM,658165361007.5322,15.04642064696952,328.22194324419013,0.0,60.0,0.0035655849738325,2456819.8666666667,3365.5066666666667,102367.49444444444
335,3023,2018-12-07,WSM,657864909107.5603,15.24415401746469,328.4730703862158,0.0,60.0,0.0035550359058626,2464110.1333333333,3375.4933333333333,102671.25555555556
336,3032,2018-12-08,WSM,662024577888.7808,15.02702389236836,330.4905474367896,0.0,60.0,0.0035445490742819,2471400.4000000004,3385.4800000000005,102975.01666666668
337,3041,2018-12-09,WSM,653210549309.4534,15.207704597905202,327.04325699745544,1.0,61.0,0.0035930259954449,2438056.393442623,3339.803278688524,101585.68306010928
338,3050,2018-12-10,WSM,652170109455.991,15.2924522690775,326.4191399512282,0.0,61.0,0.0035826885663127,2445091.12021858,3349.439890710383,101878.79667577417
339,3059,2018-12-11,WSM,657235597629.9526,15.056256634037032,326.71169949286474,0.0,61.0,0.0035722128687504,2452261.4754098365,3359.262295081968,102177.56147540984
340,3068,2018-12-12,WSM,657848599987.6427,15.24291932502534,330.5448691193131,0.0,61.0,0.0035617982539727,2459431.8306010934,3369.0846994535523,102476.32627504556
341,3077,2018-12-13,WSM,657104759273.9573,14.900172918329345,339.1729183293429,0.0,61.0,0.0035514441892809,2466602.1857923497,3378.907103825137,102775.09107468124
342,3086,2018-12-14,WSM,665164675618.3751,14.909277071051816,325.25280794291035,0.0,61.0,0.0035411501481526,2473772.5409836066,3388.729508196722,103073.85587431694
343,3095,2018-12-15,WSM,675926175802.6671,14.733471318746304,339.7460082791248,1.0,62.0,0.0035887994726136,2440927.6881720438,3343.736559139785,101705.3203405018
344,3104,2018-12-16,WSM,676918900416.7179,14.729971028203158,340.2520546325312,0.0,62.0,0.0035786562017695,2447846.204301075,3353.213978494624,101993.59184587814
345,3113,2018-12-17,WSM,670483903378.4146,14.683636363636364,335.8838082747109,0.0,62.0,0.0035683727069368,2454900.516129032,3362.8774193548384,102287.52150537634
346,3122,2018-12-18,WSM,666618623404.1948,14.806581638791965,334.9095175069185,0.0,62.0,0.0035581481433066,2461954.8279569894,3372.5408602150537,102581.45116487455
347,3131,2018-12-19,WSM,665051444135.2847,15.049246709938664,333.38134937176204,0.0,62.0,0.0035479820057543,2469009.1397849456,3382.204301075268,102875.38082437274
348,3140,2018-12-20,WSM,666817062900.1302,15.553556535207912,333.91892052901227,0.0,62.0,0.0035378737949117,2476063.451612903,3391.867741935483,103169.31048387096
349,3149,2018-12-21,WSM,679514539641.8699,15.134095149253731,340.0625036441024,0.0,62.0,0.0035278230170852,2483117.7634408604,3401.531182795699,103463.24014336916
350,3158,2018-12-22,WSM,663666414604.8257,15.692658622966563,332.0021009664446,1.0,63.0,0.0035745683645656,2450645.5343915345,3357.048677248677,102110.23059964729
351,3167,2018-12-23,WSM,678138490933.1278,15.427995088580952,338.4813775361048,0.0,63.0,0.0035646690374544,2457451.1428571427,3366.3714285714286,102393.79761904762
