,0
725,7811.0
726,7811.0
727,7811.0
728,7811.0
729,7811.0
730,7811.0
731,7811.0
732,7811.0
733,7811.0
734,7811.0
735,7811.0
736,7811.0
737,7811.0
738,7811.0
739,7811.0
740,7811.0
741,7811.0
742,7811.0
743,7811.0
744,7811.0
745,7811.0
746,7811.0
747,7811.0
748,7811.0
749,7811.0
750,7811.0
751,7811.0
752,7811.0
753,7811.0
754,7811.0
755,7811.0
756,7811.0
757,7811.0
758,7811.0
759,7811.0
760,7811.0
761,7811.0
762,7811.0
763,7811.0
764,7811.0
765,7811.0
766,7811.0
767,7811.0
768,7811.0
769,7811.0
770,7811.0
771,7811.0
772,7811.0
773,7811.0
774,7811.0
775,7811.0
776,7811.0
777,7811.0
778,7811.0
779,7811.0
780,7811.0
781,7811.0
782,7811.0
783,7811.0
784,7811.0
785,7811.0
786,7811.0
787,7811.0
788,7811.0
789,7811.0
790,7811.0
791,7811.0
792,7811.0
793,7811.0
794,7811.0
795,7811.0
796,7811.0
797,7811.0
798,7811.0
799,7811.0
800,7811.0
801,7811.0
802,7811.0
803,7811.0
804,7811.0
805,7811.0
806,7811.0
807,7811.0
808,7811.0
809,7811.0
810,7811.0
811,7811.0
812,7811.0
813,7811.0
814,7811.0
815,7811.0
816,7811.0
817,7811.0
818,7811.0
819,7811.0
820,7811.0
821,7811.0
822,7811.0
823,7811.0
824,7811.0
825,7811.0
826,7811.0
827,7811.0
828,7811.0
829,7811.0
830,7811.0
831,7811.0
832,7811.0
833,7811.0
834,7811.0
835,7811.0
836,7811.0
837,7811.0
838,7811.0
839,7811.0
840,7811.0
841,7811.0
842,7811.0
843,7811.0
844,7811.0
845,7811.0
846,7811.0
847,7811.0
848,7811.0
849,7811.0
850,7811.0
851,7811.0
852,7811.0
853,7811.0
854,7811.0
855,7811.0
856,7811.0
857,7811.0
858,7811.0
859,7811.0
860,7811.0
861,7811.0
862,7811.0
863,7811.0
864,7811.0
865,7811.0
866,7811.0
867,7811.0
868,7811.0
869,7811.0
870,7811.0
871,7811.0
872,7811.0
873,7811.0
874,7811.0
875,7811.0
876,7811.0
877,7811.0
878,7811.0
879,7811.0
880,7811.0
881,7811.0
882,7811.0
883,7811.0
884,7811.0
885,7811.0
886,7811.0
887,7811.0
888,7811.0
889,7811.0
890,7811.0
891,7811.0
892,7811.0
893,7811.0
894,7811.0
895,7811.0
896,7811.0
897,7811.0
898,7811.0
899,7811.0
900,7811.0
901,7811.0
902,7811.0
903,7811.0
904,7811.0
905,7811.0
906,7811.0
907,7811.0
908,7811.0
909,7811.0
910,7811.0
911,7811.0
912,7811.0
913,7811.0
914,7811.0
915,7811.0
916,7811.0
917,7811.0
918,7811.0
919,7834.0
920,7835.0
921,7846.0
922,7850.0
923,7852.0
924,7858.0
925,7858.0
926,7868.0
927,7883.0
928,7892.0
929,7901.0
930,7910.0
931,7923.0
932,7955.0
933,8008.0
934,8110.0
935,8168.0
936,8209.0
937,8352.0
938,8595.0
939,8604.0
940,8607.0
941,8650.0
942,8700.0
943,8734.0
944,8740.0
945,8751.0
946,8794.0
947,8798.0
948,8843.0
949,8860.0
950,8861.0
951,8884.0
952,8904.0
953,8907.0
954,8916.0
955,8941.0
956,8954.0
957,9034.0
958,9058.0
959,9084.0
960,9122.0
961,9184.0
962,9220.0
963,9229.0
964,9260.0
965,9277.0
966,9288.0
967,9325.0
968,9410.0
969,9576.0
970,9730.0
971,9746.0
972,9747.0
973,9775.0
974,9775.0
975,9870.0
976,9872.0
977,9884.0
978,9902.0
979,9944.0
980,9944.0
981,9951.0
982,9984.0
983,10046.0
984,10052.0
985,10070.0
986,10162.0
987,10171.0
988,10234.0
989,10245.0
990,10247.0
991,10402.0
992,10435.0
993,10465.0
994,10468.0
995,10507.0
996,10526.0
997,10533.0
998,10540.0
999,10563.0
1000,10624.0
1001,10650.0
1002,10699.0
1003,10714.0
1004,10821.0
1005,10877.0
1006,10880.0
1007,10899.0
1008,10982.0
1009,11010.0
1010,11014.0
1011,11023.0
1012,11043.0
1013,11068.0
1014,11107.0
1015,11141.0
1016,11147.0
1017,11224.0
1018,11233.0
1019,11329.0
1020,11332.0
1021,11372.0
1022,11396.0
1023,11519.0
1024,11553.0
1025,11607.0
1026,11685.0
1027,11747.0
1028,11776.0
1029,11820.0
1030,11859.0
1031,11886.0
1032,11996.0
1033,12031.0
1034,12066.0
1035,12131.0
1036,12149.0
1037,12195.0
1038,12250.0
1039,12276.0
1040,12280.0
1041,12280.0
1042,12280.0
1043,12280.0
1044,12286.0
1045,12347.0
1046,12347.0
1047,12347.0
1048,12347.0
1049,12347.0
1050,12347.0
1051,12347.0
1052,12347.0
1053,12347.0
1054,12347.0
1055,12347.0
1056,12347.0
1057,12347.0
1058,12347.0
1059,12347.0
1060,12347.0
1061,12347.0
1062,12347.0
1063,12347.0
1064,12347.0
1065,12347.0
1066,12347.0
1067,12347.0
1068,12347.0
1069,12347.0
1070,12366.0
1071,12392.0
1072,12398.0
1073,12435.0
1074,12503.0
1075,12515.0
1076,12528.0
1077,12546.0
1078,12548.0
1079,12577.0
1080,12598.0
1081,12618.0
1082,12625.0
1083,12658.0
1084,12659.0
1085,12669.0
1086,12670.0
1087,12680.0
1088,12706.0
1089,12707.0
1090,12811.0
1091,12853.0
1092,12914.0
1093,12960.0
1094,13006.0
1095,13014.0
1096,13015.0
1097,13018.0
1098,13107.0
1099,13144.0
1100,13151.0
1101,13196.0
1102,13231.0
1103,13271.0
1104,13288.0
1105,13332.0
1106,13343.0
1107,13392.0
1108,13402.0
1109,13439.0
1110,13485.0
1111,13497.0
1112,13564.0
1113,13564.0
1114,13583.0
1115,13598.0
1116,13684.0
1117,13736.0
1118,13744.0
1119,13761.0
1120,13834.0
1121,13876.0
1122,13889.0
1123,13891.0
1124,13926.0
1125,13999.0
1126,14105.0
1127,14158.0
1128,14177.0
1129,14179.0
1130,14219.0
1131,14227.0
1132,14322.0
1133,14345.0
1134,14382.0
1135,14386.0
1136,14409.0
1137,14488.0
1138,14568.0
1139,14647.0
1140,14650.0
1141,14766.0
1142,14769.0
1143,14778.0
1144,14791.0
1145,14792.0
1146,14795.0
1147,14807.0
1148,14907.0
1149,14943.0
1150,15039.0
1151,15045.0
1152,15127.0
1153,15207.0
1154,15250.0
1155,15253.0
1156,15324.0
1157,15453.0
1158,15483.0
1159,15483.0
1160,15517.0
1161,15530.0
1162,15544.0
1163,15609.0
1164,15622.0
1165,15635.0
1166,15637.0
1167,15644.0
1168,15655.0
1169,15669.0
1170,15729.0
1171,15802.0
1172,15852.0
1173,15857.0
1174,15874.0
1175,15877.0
1176,16061.0
1177,16203.0
1178,16210.0
1179,16211.0
1180,16240.0
1181,16259.0
1182,16261.0
1183,16262.0
1184,16268.0
1185,16310.0
1186,16372.0
1187,16403.0
1188,16403.0
1189,16403.0
1190,16403.0
1191,16516.0
1192,16522.0
1193,16523.0
1194,16606.0
1195,16629.0
1196,16651.0
1197,16702.0
1198,16725.0
1199,16860.0
1200,16861.0
1201,16896.0
1202,16911.0
1203,16911.0
1204,16965.0
1205,17025.0
1206,17127.0
1207,17131.0
1208,17159.0
1209,17244.0
1210,17343.0
1211,17360.0
1212,17401.0
1213,17488.0
