,0
626,5332.0
627,5332.0
628,5332.0
629,5332.0
630,5332.0
631,5332.0
632,5332.0
633,5332.0
634,5332.0
635,5332.0
636,5332.0
637,5332.0
638,5332.0
639,5332.0
640,5332.0
641,5332.0
642,5332.0
643,5332.0
644,5332.0
645,5332.0
646,5332.0
647,5332.0
648,5332.0
649,5332.0
650,5332.0
651,5332.0
652,5332.0
653,5332.0
654,5332.0
655,5332.0
656,5332.0
657,5332.0
658,5332.0
659,5332.0
660,5332.0
661,5332.0
662,5332.0
663,5332.0
664,5332.0
665,5332.0
666,5332.0
667,5332.0
668,5332.0
669,5332.0
670,5332.0
671,5332.0
672,5332.0
673,5332.0
674,5332.0
675,5332.0
676,5332.0
677,5332.0
678,5332.0
679,5332.0
680,5332.0
681,5332.0
682,5332.0
683,5332.0
684,5332.0
685,5332.0
686,5332.0
687,5332.0
688,5332.0
689,5332.0
690,5332.0
691,5332.0
692,5332.0
693,5332.0
694,5332.0
695,5332.0
696,5332.0
697,5332.0
698,5332.0
699,5343.0
700,5356.0
701,5363.0
702,5365.0
703,5380.0
704,5380.0
705,5380.0
706,5389.0
707,5390.0
708,5392.0
709,5393.0
710,5409.0
711,5411.0
712,5411.0
713,5417.0
714,5419.0
715,5421.0
716,5424.0
717,5441.0
718,5443.0
719,5465.0
720,5466.0
721,5485.0
722,5489.0
723,5498.0
724,5500.0
725,5500.0
726,5505.0
727,5505.0
728,5532.0
729,5548.0
730,5548.0
731,5555.0
732,5555.0
733,5556.0
734,5562.0
735,5572.0
736,5572.0
737,5572.0
738,5583.0
739,5583.0
740,5592.0
741,5596.0
742,5596.0
743,5596.0
744,5615.0
745,5620.0
746,5621.0
747,5622.0
748,5624.0
749,5628.0
750,5630.0
751,5636.0
752,5644.0
753,5668.0
754,5668.0
755,5668.0
756,5668.0
757,5690.0
758,5692.0
759,5692.0
760,5692.0
761,5715.0
762,5716.0
763,5716.0
764,5720.0
765,5721.0
766,5721.0
767,5724.0
768,5726.0
769,5728.0
770,5728.0
771,5728.0
772,5728.0
773,5730.0
774,5733.0
775,5740.0
776,5740.0
777,5740.0
778,5756.0
779,5764.0
780,5764.0
781,5764.0
782,5764.0
783,5764.0
784,5764.0
785,5764.0
786,5764.0
787,5764.0
788,5764.0
789,5764.0
790,5764.0
791,5764.0
792,5764.0
793,5764.0
794,5764.0
795,5764.0
796,5764.0
797,5764.0
798,5764.0
799,5764.0
800,5764.0
801,5764.0
802,5764.0
803,5773.0
804,5776.0
805,5777.0
806,5781.0
807,5791.0
808,5793.0
809,5793.0
810,5793.0
811,5800.0
812,5801.0
813,5812.0
814,5812.0
815,5812.0
816,5812.0
817,5812.0
818,5815.0
819,5818.0
820,5818.0
821,5818.0
822,5818.0
823,5818.0
824,5818.0
825,5818.0
826,5818.0
827,5818.0
828,5818.0
829,5818.0
830,5819.0
831,5819.0
832,5819.0
833,5819.0
834,5819.0
835,5819.0
836,5819.0
837,5823.0
838,5824.0
839,5830.0
840,5831.0
841,5836.0
842,5840.0
843,5850.0
844,5850.0
845,5860.0
846,5860.0
847,5871.0
848,5890.0
849,5908.0
850,5917.0
851,5917.0
852,5917.0
853,5918.0
854,5932.0
855,5932.0
856,5932.0
857,5953.0
858,5953.0
859,5956.0
860,5958.0
861,5964.0
862,5980.0
863,5980.0
864,5980.0
865,5980.0
866,5980.0
867,5993.0
868,6004.0
869,6004.0
870,6004.0
871,6028.0
872,6028.0
873,6052.0
874,6059.0
875,6083.0
876,6084.0
877,6100.0
878,6108.0
879,6117.0
880,6117.0
881,6118.0
882,6124.0
883,6124.0
884,6124.0
885,6142.0
886,6151.0
887,6151.0
888,6153.0
889,6157.0
890,6160.0
891,6160.0
892,6160.0
893,6164.0
894,6166.0
895,6167.0
896,6172.0
897,6172.0
898,6172.0
899,6172.0
900,6172.0
901,6178.0
902,6178.0
903,6196.0
904,6196.0
905,6220.0
906,6228.0
907,6244.0
908,6255.0
909,6256.0
910,6258.0
911,6262.0
912,6262.0
913,6264.0
914,6266.0
915,6269.0
916,6270.0
917,6270.0
918,6270.0
919,6292.0
920,6299.0
921,6304.0
922,6316.0
923,6316.0
924,6317.0
925,6325.0
926,6340.0
927,6340.0
928,6340.0
929,6340.0
930,6370.0
931,6370.0
932,6388.0
933,6412.0
934,6418.0
935,6426.0
936,6432.0
937,6436.0
938,6448.0
939,6448.0
940,6448.0
941,6460.0
942,6460.0
943,6460.0
944,6466.0
945,6484.0
946,6496.0
947,6496.0
948,6497.0
949,6497.0
950,6508.0
951,6523.0
952,6536.0
953,6544.0
954,6546.0
955,6553.0
956,6556.0
957,6561.0
958,6572.0
959,6586.0
960,6605.0
961,6610.0
962,6634.0
963,6640.0
964,6643.0
965,6676.0
966,6676.0
967,6676.0
968,6684.0
969,6706.0
970,6711.0
971,6724.0
972,6724.0
973,6724.0
974,6724.0
975,6724.0
976,6739.0
977,6748.0
978,6755.0
979,6759.0
980,6760.0
981,6763.0
982,6767.0
983,6772.0
984,6772.0
985,6796.0
986,6797.0
987,6813.0
988,6814.0
989,6814.0
990,6815.0
991,6815.0
992,6816.0
993,6820.0
994,6822.0
995,6844.0
996,6844.0
997,6868.0
998,6887.0
999,6905.0
1000,6905.0
1001,6916.0
1002,6916.0
1003,6916.0
1004,6961.0
1005,6964.0
1006,6964.0
1007,6964.0
1008,6972.0
1009,6988.0
1010,6988.0
1011,6988.0
1012,6994.0
1013,6994.0
1014,6994.0
1015,6994.0
1016,6994.0
1017,6994.0
1018,6994.0
1019,7012.0
1020,7012.0
1021,7012.0
1022,7018.0
1023,7018.0
1024,7018.0
1025,7060.0
1026,7067.0
1027,7075.0
1028,7084.0
1029,7094.0
1030,7108.0
1031,7108.0
1032,7111.0
1033,7124.0
1034,7132.0
1035,7156.0
1036,7156.0
1037,7159.0
1038,7162.0
1039,7162.0
1040,7179.0
1041,7180.0
1042,7180.0
1043,7180.0
1044,7180.0
1045,7186.0
1046,7204.0
1047,7204.0
1048,7210.0
1049,7228.0
1050,7239.0
1051,7245.0
1052,7249.0
1053,7252.0
1054,7252.0
1055,7261.0
1056,7261.0
1057,7270.0
1058,7276.0
1059,7276.0
1060,7281.0
1061,7298.0
1062,7300.0
1063,7300.0
1064,7311.0
1065,7313.0
1066,7317.0
1067,7334.0
1068,7335.0
1069,7348.0
1070,7372.0
1071,7377.0
1072,7378.0
1073,7389.0
1074,7420.0
1075,7420.0
1076,7420.0
1077,7420.0
1078,7426.0
1079,7444.0
1080,7444.0
1081,7450.0
1082,7450.0
1083,7467.0
1084,7468.0
1085,7468.0
1086,7479.0
1087,7492.0
1088,7492.0
1089,7510.0
1090,7542.0
1091,7576.0
1092,7594.0
1093,7612.0
1094,7612.0
1095,7612.0
1096,7612.0
1097,7618.0
1098,7618.0
1099,7628.0
1100,7660.0
1101,7670.0
1102,7681.0
1103,7684.0
1104,7693.0
1105,7694.0
1106,7714.0
1107,7714.0
1108,7721.0
1109,7725.0
1110,7730.0
1111,7738.0
1112,7744.0
1113,7744.0
1114,7751.0
1115,7753.0
1116,7756.0
1117,7757.0
1118,7767.0
1119,7770.0
1120,7780.0
1121,7780.0
1122,7793.0
1123,7804.0
1124,7804.0
1125,7809.0
1126,7810.0
1127,7810.0
1128,7810.0
1129,7810.0
1130,7810.0
1131,7810.0
1132,7810.0
1133,7810.0
1134,7810.0
1135,7810.0
1136,7810.0
1137,7810.0
1138,7810.0
1139,7810.0
1140,7810.0
1141,7810.0
1142,7810.0
1143,7810.0
1144,7810.0
1145,7810.0
1146,7810.0
1147,7810.0
1148,7811.0
1149,7811.0
1150,7811.0
1151,7811.0
1152,7811.0
1153,7811.0
1154,7811.0
1155,7811.0
1156,7811.0
1157,7811.0
1158,7811.0
1159,7811.0
1160,7811.0
1161,7811.0
1162,7811.0
1163,7811.0
1164,7811.0
1165,7811.0
1166,7811.0
1167,7811.0
1168,7811.0
1169,7811.0
1170,7811.0
1171,7811.0
1172,7811.0
1173,7811.0
1174,7811.0
1175,7811.0
1176,7811.0
1177,7811.0
1178,7811.0
1179,7811.0
1180,7811.0
1181,7811.0
1182,7811.0
1183,7811.0
1184,7811.0
1185,7811.0
1186,7811.0
1187,7811.0
1188,7811.0
1189,7811.0
1190,7811.0
1191,7811.0
1192,7811.0
1193,7811.0
1194,7811.0
1195,7811.0
1196,7811.0
1197,7811.0
1198,7811.0
1199,7811.0
1200,7811.0
1201,7811.0
1202,7811.0
1203,7811.0
1204,7811.0
1205,7811.0
1206,7811.0
1207,7811.0
1208,7811.0
1209,7811.0
1210,7811.0
1211,7811.0
1212,7811.0
1213,7811.0
1214,7811.0
1215,7811.0
1216,7811.0
1217,7811.0
1218,7811.0
1219,7811.0
1220,7811.0
1221,7811.0
1222,7811.0
1223,7811.0
1224,7811.0
1225,7811.0
1226,7811.0
1227,7811.0
1228,7811.0
1229,7811.0
1230,7811.0
1231,7811.0
1232,7811.0
1233,7811.0
1234,7811.0
1235,7811.0
1236,7811.0
1237,7811.0
1238,7811.0
1239,7811.0
1240,7811.0
1241,7811.0
1242,7812.0
1243,7818.0
1244,7819.0
1245,7828.0
1246,7828.0
1247,7828.0
1248,7834.0
1249,7852.0
1250,7852.0
1251,7852.0
1252,7852.0
1253,7852.0
1254,7858.0
1255,7858.0
1256,7858.0
1257,7858.0
1258,7859.0
1259,7876.0
1260,7876.0
1261,7883.0
1262,7893.0
1263,7894.0
1264,7900.0
1265,7900.0
1266,7906.0
1267,7924.0
1268,7924.0
1269,7926.0
1270,7930.0
1271,7937.0
1272,7937.0
1273,7950.0
1274,7953.0
1275,7960.0
1276,7972.0
1277,7972.0
1278,7979.0
1279,7979.0
1280,7979.0
1281,7991.0
1282,7996.0
1283,8002.0
1284,8003.0
1285,8011.0
1286,8020.0
1287,8026.0
1288,8026.0
1289,8026.0
1290,8044.0
1291,8050.0
1292,8051.0
1293,8065.0
1294,8068.0
1295,8068.0
1296,8068.0
1297,8074.0
1298,8098.0
1299,8108.0
1300,8117.0
1301,8119.0
1302,8121.0
1303,8123.0
1304,8140.0
1305,8140.0
1306,8140.0
1307,8140.0
1308,8146.0
1309,8151.0
1310,8170.0
1311,8171.0
1312,8188.0
1313,8194.0
1314,8194.0
1315,8200.0
1316,8212.0
1317,8243.0
1318,8250.0
1319,8251.0
1320,8260.0
1321,8260.0
1322,8267.0
1323,8276.0
1324,8284.0
1325,8284.0
1326,8284.0
1327,8292.0
1328,8298.0
1329,8300.0
1330,8308.0
1331,8308.0
1332,8314.0
1333,8319.0
1334,8330.0
1335,8332.0
1336,8332.0
1337,8332.0
1338,8332.0
1339,8332.0
1340,8332.0
1341,8332.0
1342,8362.0
1343,8373.0
1344,8399.0
1345,8413.0
1346,8428.0
1347,8428.0
1348,8439.0
1349,8458.0
1350,8459.0
1351,8471.0
1352,8476.0
1353,8476.0
1354,8482.0
1355,8488.0
1356,8493.0
1357,8500.0
1358,8500.0
1359,8512.0
1360,8512.0
1361,8516.0
1362,8521.0
1363,8521.0
1364,8529.0
1365,8530.0
1366,8530.0
1367,8537.0
1368,8543.0
1369,8548.0
1370,8548.0
1371,8548.0
1372,8548.0
1373,8554.0
1374,8566.0
1375,8570.0
1376,8578.0
1377,8578.0
1378,8580.0
1379,8615.0
1380,8630.0
1381,8636.0
1382,8639.0
1383,8643.0
1384,8644.0
1385,8644.0
1386,8644.0
1387,8650.0
1388,8679.0
1389,8685.0
1390,8685.0
1391,8692.0
1392,8692.0
1393,8698.0
1394,8698.0
1395,8701.0
1396,8705.0
1397,8716.0
1398,8734.0
1399,8740.0
1400,8741.0
1401,8744.0
1402,8764.0
1403,8766.0
1404,8770.0
1405,8784.0
1406,8788.0
1407,8788.0
1408,8788.0
1409,8798.0
1410,8798.0
1411,8802.0
1412,8812.0
1413,8812.0
1414,8830.0
1415,8836.0
1416,8860.0
1417,8860.0
1418,8892.0
1419,8908.0
1420,8914.0
1421,8921.0
1422,8925.0
1423,8944.0
1424,8967.0
1425,8974.0
1426,8980.0
1427,8980.0
1428,8998.0
1429,9000.0
1430,9004.0
1431,9021.0
1432,9028.0
1433,9028.0
1434,9034.0
1435,9034.0
1436,9036.0
1437,9043.0
1438,9069.0
1439,9076.0
1440,9076.0
1441,9076.0
1442,9076.0
1443,9100.0
1444,9108.0
1445,9108.0
1446,9112.0
1447,9112.0
1448,9112.0
1449,9112.0
1450,9112.0
1451,9112.0
1452,9112.0
1453,9112.0
1454,9112.0
1455,9112.0
1456,9112.0
1457,9112.0
1458,9112.0
1459,9112.0
1460,9112.0
1461,9112.0
1462,9112.0
1463,9112.0
1464,9112.0
1465,9112.0
1466,9112.0
1467,9112.0
1468,9112.0
1469,9112.0
1470,9124.0
1471,9130.0
1472,9148.0
1473,9148.0
1474,9148.0
1475,9148.0
1476,9148.0
1477,9148.0
1478,9148.0
1479,9148.0
1480,9148.0
1481,9148.0
1482,9148.0
1483,9153.0
1484,9169.0
1485,9172.0
1486,9178.0
1487,9196.0
1488,9201.0
1489,9202.0
1490,9228.0
1491,9244.0
1492,9252.0
1493,9265.0
1494,9274.0
1495,9274.0
1496,9274.0
1497,9274.0
1498,9274.0
1499,9274.0
1500,9274.0
1501,9292.0
1502,9297.0
1503,9298.0
1504,9303.0
1505,9306.0
1506,9316.0
1507,9322.0
1508,9335.0
1509,9340.0
1510,9340.0
1511,9341.0
1512,9356.0
1513,9364.0
1514,9364.0
1515,9364.0
1516,9364.0
1517,9364.0
1518,9364.0
1519,9370.0
1520,9384.0
1521,9388.0
1522,9394.0
1523,9394.0
1524,9398.0
1525,9412.0
1526,9412.0
1527,9412.0
1528,9415.0
1529,9453.0
1530,9460.0
1531,9466.0
1532,9473.0
1533,9484.0
1534,9486.0
1535,9487.0
1536,9502.0
1537,9532.0
1538,9532.0
1539,9532.0
1540,9540.0
1541,9546.0
1542,9546.0
1543,9547.0
1544,9556.0
1545,9576.0
1546,9580.0
1547,9583.0
1548,9586.0
1549,9593.0
1550,9600.0
1551,9601.0
1552,9603.0
1553,9603.0
1554,9607.0
1555,9610.0
1556,9624.0
1557,9624.0
1558,9625.0
1559,9627.0
1560,9648.0
1561,9648.0
1562,9658.0
1563,9658.0
1564,9663.0
1565,9685.0
1566,9689.0
1567,9696.0
1568,9696.0
1569,9696.0
1570,9706.0
1571,9706.0
1572,9706.0
1573,9720.0
1574,9724.0
1575,9725.0
1576,9728.0
1577,9728.0
1578,9730.0
1579,9730.0
1580,9730.0
1581,9744.0
1582,9748.0
1583,9768.0
1584,9772.0
1585,9792.0
1586,9796.0
1587,9796.0
1588,9796.0
1589,9809.0
1590,9810.0
1591,9812.0
1592,9840.0
1593,9862.0
1594,9898.0
1595,9909.0
1596,9911.0
1597,9922.0
1598,9924.0
1599,9940.0
1600,9940.0
1601,9940.0
1602,9942.0
1603,9954.0
1604,9964.0
1605,9964.0
1606,9970.0
1607,9977.0
1608,9977.0
1609,9978.0
1610,9979.0
1611,9988.0
1612,9989.0
1613,9999.0
1614,10008.0
1615,10012.0
1616,10012.0
1617,10025.0
1618,10032.0
1619,10059.0
1620,10060.0
1621,10060.0
1622,10060.0
1623,10060.0
1624,10066.0
1625,10066.0
1626,10066.0
1627,10090.0
1628,10095.0
1629,10108.0
1630,10108.0
1631,10112.0
1632,10119.0
1633,10127.0
1634,10132.0
1635,10132.0
1636,10150.0
1637,10156.0
1638,10156.0
1639,10156.0
1640,10156.0
1641,10167.0
1642,10180.0
1643,10180.0
1644,10186.0
1645,10195.0
1646,10196.0
1647,10198.0
1648,10204.0
1649,10210.0
1650,10216.0
1651,10228.0
1652,10228.0
1653,10248.0
1654,10252.0
1655,10270.0
1656,10272.0
1657,10287.0
1658,10300.0
1659,10300.0
1660,10306.0
1661,10324.0
1662,10326.0
1663,10354.0
1664,10379.0
1665,10388.0
1666,10395.0
1667,10396.0
1668,10420.0
1669,10423.0
1670,10429.0
1671,10432.0
1672,10452.0
1673,10468.0
1674,10483.0
1675,10485.0
1676,10488.0
1677,10492.0
1678,10495.0
1679,10511.0
1680,10540.0
1681,10540.0
1682,10540.0
1683,10540.0
1684,10541.0
1685,10564.0
1686,10580.0
1687,10588.0
1688,10588.0
1689,10636.0
1690,10658.0
1691,10666.0
1692,10684.0
1693,10684.0
1694,10690.0
1695,10690.0
1696,10690.0
1697,10690.0
1698,10690.0
1699,10690.0
1700,10690.0
1701,10690.0
1702,10691.0
1703,10691.0
1704,10700.0
1705,10708.0
1706,10708.0
1707,10714.0
1708,10732.0
1709,10742.0
1710,10746.0
1711,10756.0
1712,10762.0
1713,10762.0
1714,10762.0
1715,10762.0
1716,10762.0
1717,10762.0
1718,10762.0
1719,10762.0
1720,10762.0
1721,10762.0
1722,10762.0
1723,10762.0
1724,10762.0
1725,10762.0
1726,10762.0
1727,10762.0
1728,10762.0
1729,10762.0
1730,10762.0
1731,10762.0
1732,10762.0
1733,10762.0
1734,10762.0
1735,10762.0
1736,10762.0
1737,10762.0
1738,10762.0
1739,10762.0
1740,10762.0
1741,10762.0
1742,10762.0
1743,10762.0
1744,10762.0
1745,10762.0
1746,10762.0
1747,10762.0
1748,10762.0
1749,10762.0
1750,10762.0
1751,10762.0
1752,10780.0
1753,10786.0
1754,10786.0
1755,10786.0
1756,10794.0
1757,10818.0
1758,10819.0
1759,10834.0
1760,10852.0
1761,10877.0
1762,10882.0
1763,10882.0
1764,10913.0
1765,10916.0
1766,10932.0
1767,10941.0
1768,10981.0
1769,10992.0
1770,10996.0
1771,11004.0
1772,11010.0
1773,11012.0
1774,11013.0
1775,11014.0
1776,11018.0
1777,11020.0
1778,11027.0
1779,11031.0
1780,11032.0
1781,11043.0
1782,11044.0
1783,11047.0
1784,11068.0
1785,11074.0
1786,11074.0
1787,11092.0
1788,11093.0
1789,11098.0
1790,11102.0
1791,11116.0
1792,11116.0
1793,11116.0
1794,11120.0
1795,11140.0
1796,11146.0
1797,11151.0
1798,11153.0
1799,11164.0
1800,11218.0
1801,11259.0
1802,11283.0
1803,11283.0
1804,11283.0
1805,11283.0
1806,11283.0
1807,11283.0
1808,11283.0
1809,11283.0
1810,11283.0
1811,11283.0
1812,11283.0
1813,11283.0
1814,11284.0
1815,11284.0
1816,11297.0
1817,11308.0
1818,11315.0
1819,11328.0
1820,11332.0
1821,11345.0
1822,11348.0
1823,11356.0
1824,11367.0
1825,11409.0
1826,11428.0
1827,11428.0
1828,11452.0
1829,11477.0
1830,11481.0
1831,11500.0
1832,11500.0
1833,11500.0
1834,11515.0
1835,11524.0
1836,11524.0
1837,11548.0
1838,11548.0
1839,11559.0
1840,11572.0
1841,11596.0
1842,11598.0
1843,11599.0
1844,11620.0
1845,11620.0
1846,11620.0
1847,11620.0
1848,11644.0
1849,11667.0
1850,11668.0
1851,11690.0
1852,11692.0
1853,11716.0
1854,11716.0
1855,11740.0
1856,11740.0
1857,11779.0
1858,11788.0
1859,11788.0
1860,11794.0
1861,11794.0
1862,11794.0
1863,11794.0
1864,11794.0
1865,11794.0
1866,11794.0
1867,11794.0
1868,11814.0
1869,11830.0
1870,11836.0
1871,11836.0
1872,11842.0
1873,11850.0
1874,11871.0
1875,11871.0
1876,11882.0
1877,11903.0
1878,11908.0
1879,11966.0
