,0
438,13928.0
439,13930.0
440,13978.0
441,13998.0
442,14002.0
443,14002.0
444,14015.0
445,14036.0
446,14098.0
447,14119.0
448,14127.0
449,14245.0
450,14362.0
451,14482.0
452,14506.0
453,14590.0
454,14620.0
455,14722.0
456,14775.0
457,14866.0
458,14890.0
459,14966.0
460,14966.0
461,14966.0
462,14966.0
463,14966.0
464,14966.0
465,14966.0
466,14966.0
467,14966.0
468,14966.0
469,14966.0
470,14966.0
471,15010.0
472,15013.0
473,15034.0
474,15034.0
475,15050.0
476,15157.0
477,15166.0
478,15221.0
479,15226.0
480,15323.0
481,15372.0
482,15458.0
483,15477.0
484,15496.0
485,15584.0
486,15586.0
487,15587.0
488,15593.0
489,15714.0
490,15727.0
491,15736.0
492,15770.0
493,15778.0
494,15826.0
495,15874.0
496,15894.0
497,16018.0
498,16066.0
499,16090.0
500,16124.0
501,16174.0
502,16195.0
503,16237.0
504,16244.0
505,16403.0
506,16403.0
507,16403.0
508,16403.0
509,16403.0
510,16403.0
511,16403.0
512,16403.0
513,16403.0
514,16403.0
515,16431.0
516,16480.0
517,16539.0
518,16555.0
519,16570.0
520,16582.0
521,16618.0
522,16698.0
523,16777.0
524,16835.0
525,16859.0
526,16889.0
527,16930.0
528,17088.0
529,17122.0
530,17170.0
531,17170.0
532,17229.0
533,17253.0
534,17410.0
535,17444.0
536,17456.0
537,17481.0
538,17482.0
539,17506.0
540,17516.0
