,disk_id,timestamp,r_sectors,u_errors,n_b_written,n_b_read,app
2214,19015.0,594720.0,94.0,100.0,,,DAE
2215,19015.0,594720.0,100.0,100.0,99.0,99.0,DAE
2216,19015.0,596160.0,100.0,100.0,,,DAE
2217,19015.0,596160.0,94.0,100.0,,,DAE
2218,19015.0,596160.0,100.0,100.0,100.0,100.0,DAE
2219,19015.0,596160.0,100.0,100.0,,,DAE
2220,19015.0,596160.0,100.0,100.0,99.0,99.0,DAE
2221,19015.0,596160.0,100.0,100.0,99.0,99.0,DAE
2222,19015.0,597600.0,100.0,100.0,,,DAE
2223,19015.0,597600.0,100.0,100.0,,,DAE
2224,19015.0,597600.0,100.0,100.0,99.0,99.0,DAE
2225,19015.0,597600.0,100.0,100.0,100.0,100.0,DAE
2226,19015.0,597600.0,100.0,100.0,99.0,99.0,DAE
2227,19015.0,597600.0,94.0,100.0,,,DAE
2228,19015.0,599040.0,94.0,100.0,,,DAE
2229,19015.0,599040.0,100.0,100.0,99.0,99.0,DAE
2230,19015.0,599040.0,100.0,100.0,,,DAE
2231,19015.0,599040.0,100.0,100.0,100.0,100.0,DAE
2232,19015.0,599040.0,100.0,100.0,99.0,99.0,DAE
2233,19015.0,599040.0,100.0,100.0,,,DAE
2234,19015.0,600480.0,94.0,100.0,,,DAE
2235,19015.0,600480.0,100.0,100.0,,,DAE
2236,19015.0,600480.0,100.0,100.0,99.0,99.0,DAE
2237,19015.0,600480.0,100.0,100.0,,,DAE
2238,19015.0,600480.0,100.0,100.0,99.0,99.0,DAE
2239,19015.0,600480.0,100.0,100.0,100.0,100.0,DAE
2240,19015.0,601920.0,100.0,100.0,,,DAE
2241,19015.0,601920.0,100.0,100.0,,,DAE
2242,19015.0,601920.0,100.0,100.0,99.0,99.0,DAE
2243,19015.0,601920.0,94.0,100.0,,,DAE
2244,19015.0,601920.0,100.0,100.0,100.0,100.0,DAE
2245,19015.0,601920.0,100.0,100.0,99.0,99.0,DAE
2246,19015.0,603360.0,100.0,100.0,100.0,100.0,DAE
2247,19015.0,603360.0,100.0,100.0,,,DAE
2248,19015.0,603360.0,94.0,100.0,,,DAE
2249,19015.0,603360.0,100.0,100.0,99.0,99.0,DAE
2250,19015.0,603360.0,100.0,100.0,,,DAE
2251,19015.0,603360.0,100.0,100.0,99.0,99.0,DAE
2252,19015.0,604800.0,100.0,100.0,99.0,99.0,DAE
2253,19015.0,604800.0,100.0,100.0,,,DAE
2254,19015.0,604800.0,94.0,100.0,,,DAE
2255,19015.0,604800.0,100.0,100.0,100.0,100.0,DAE
2256,19015.0,604800.0,100.0,100.0,,,DAE
2257,19015.0,604800.0,100.0,100.0,99.0,99.0,DAE
2258,19015.0,606240.0,94.0,100.0,,,DAE
2259,19015.0,606240.0,100.0,100.0,,,DAE
2260,19015.0,606240.0,100.0,100.0,100.0,100.0,DAE
2261,19015.0,606240.0,100.0,100.0,99.0,99.0,DAE
2262,19015.0,606240.0,100.0,100.0,,,DAE
2263,19015.0,606240.0,100.0,100.0,99.0,99.0,DAE
2264,19015.0,607680.0,100.0,100.0,,,DAE
2265,19015.0,607680.0,94.0,100.0,,,DAE
2266,19015.0,607680.0,100.0,100.0,100.0,100.0,DAE
2267,19015.0,607680.0,100.0,100.0,99.0,99.0,DAE
2268,19015.0,607680.0,100.0,100.0,,,DAE
2269,19015.0,607680.0,100.0,100.0,99.0,99.0,DAE
2270,19015.0,609120.0,100.0,100.0,100.0,100.0,DAE
2271,19015.0,609120.0,94.0,100.0,,,DAE
2272,19015.0,609120.0,100.0,100.0,,,DAE
2273,19015.0,609120.0,100.0,100.0,99.0,99.0,DAE
2274,19015.0,609120.0,100.0,100.0,,,DAE
2275,19015.0,609120.0,100.0,100.0,99.0,99.0,DAE
2276,19015.0,610560.0,100.0,100.0,,,DAE
2277,19015.0,610560.0,100.0,100.0,99.0,99.0,DAE
2278,19015.0,610560.0,94.0,100.0,,,DAE
2279,19015.0,610560.0,100.0,100.0,,,DAE
2280,19015.0,610560.0,100.0,100.0,100.0,100.0,DAE
2281,19015.0,610560.0,100.0,100.0,99.0,99.0,DAE
2282,19015.0,612000.0,100.0,100.0,99.0,99.0,DAE
2283,19015.0,612000.0,100.0,100.0,100.0,100.0,DAE
2284,19015.0,612000.0,100.0,100.0,,,DAE
2285,19015.0,612000.0,94.0,100.0,,,DAE
2286,19015.0,612000.0,100.0,100.0,99.0,99.0,DAE
2287,19015.0,612000.0,100.0,100.0,,,DAE
2288,19015.0,613440.0,100.0,100.0,99.0,99.0,DAE
2289,19015.0,613440.0,100.0,100.0,99.0,99.0,DAE
2290,19015.0,613440.0,94.0,100.0,,,DAE
2291,19015.0,613440.0,100.0,100.0,,,DAE
2292,19015.0,613440.0,100.0,100.0,100.0,100.0,DAE
2293,19015.0,613440.0,100.0,100.0,,,DAE
2294,19015.0,614880.0,100.0,100.0,,,DAE
2295,19015.0,614880.0,100.0,100.0,,,DAE
2296,19015.0,614880.0,100.0,100.0,99.0,99.0,DAE
2297,19015.0,614880.0,100.0,100.0,99.0,99.0,DAE
2298,19015.0,614880.0,100.0,100.0,100.0,100.0,DAE
2299,19015.0,614880.0,94.0,100.0,,,DAE
2300,19015.0,616320.0,100.0,100.0,,,DAE
2301,19015.0,616320.0,100.0,100.0,99.0,99.0,DAE
2302,19015.0,616320.0,100.0,100.0,,,DAE
2303,19015.0,616320.0,100.0,100.0,99.0,99.0,DAE
2304,19015.0,616320.0,94.0,100.0,,,DAE
2305,19015.0,616320.0,100.0,100.0,100.0,100.0,DAE
2306,19015.0,617760.0,100.0,100.0,100.0,100.0,DAE
2307,19015.0,617760.0,100.0,100.0,,,DAE
2308,19015.0,617760.0,94.0,100.0,,,DAE
2309,19015.0,617760.0,100.0,100.0,99.0,99.0,DAE
2310,19015.0,617760.0,100.0,100.0,99.0,99.0,DAE
2311,19015.0,617760.0,100.0,100.0,,,DAE
2312,19015.0,619200.0,100.0,100.0,99.0,99.0,DAE
2313,19015.0,619200.0,100.0,100.0,,,DAE
2314,19015.0,619200.0,100.0,100.0,99.0,99.0,DAE
2315,19015.0,619200.0,100.0,100.0,100.0,100.0,DAE
2316,19015.0,619200.0,94.0,100.0,,,DAE
2317,19015.0,619200.0,100.0,100.0,,,DAE
2318,19015.0,620640.0,100.0,100.0,99.0,99.0,DAE
2319,19015.0,620640.0,100.0,100.0,100.0,100.0,DAE
2320,19015.0,620640.0,100.0,100.0,99.0,99.0,DAE
2321,19015.0,620640.0,94.0,100.0,,,DAE
2322,19015.0,620640.0,100.0,100.0,,,DAE
2323,19015.0,620640.0,100.0,100.0,,,DAE
2324,19015.0,622080.0,100.0,100.0,,,DAE
2325,19015.0,622080.0,100.0,100.0,100.0,100.0,DAE
2326,19015.0,622080.0,100.0,100.0,99.0,99.0,DAE
2327,19015.0,622080.0,100.0,100.0,,,DAE
2328,19015.0,622080.0,94.0,100.0,,,DAE
2329,19015.0,622080.0,100.0,100.0,99.0,99.0,DAE
2330,19015.0,623520.0,94.0,100.0,,,DAE
2331,19015.0,623520.0,100.0,100.0,99.0,99.0,DAE
2332,19015.0,623520.0,100.0,100.0,99.0,99.0,DAE
2333,19015.0,623520.0,100.0,100.0,100.0,100.0,DAE
2334,19015.0,623520.0,100.0,100.0,,,DAE
2335,19015.0,623520.0,100.0,100.0,,,DAE
2336,19015.0,624960.0,94.0,100.0,,,DAE
2337,19015.0,624960.0,100.0,100.0,99.0,99.0,DAE
2338,19015.0,624960.0,100.0,100.0,99.0,99.0,DAE
2339,19015.0,624960.0,100.0,100.0,100.0,100.0,DAE
2340,19015.0,624960.0,100.0,100.0,,,DAE
2341,19015.0,624960.0,100.0,100.0,,,DAE
2342,19015.0,626400.0,100.0,100.0,100.0,100.0,DAE
2343,19015.0,626400.0,100.0,100.0,,,DAE
2344,19015.0,626400.0,94.0,100.0,,,DAE
2345,19015.0,626400.0,100.0,100.0,99.0,99.0,DAE
2346,19015.0,626400.0,100.0,100.0,99.0,99.0,DAE
2347,19015.0,626400.0,100.0,100.0,,,DAE
2348,19015.0,627840.0,100.0,100.0,,,DAE
2349,19015.0,627840.0,100.0,100.0,99.0,99.0,DAE
2350,19015.0,627840.0,100.0,100.0,,,DAE
2351,19015.0,627840.0,94.0,100.0,,,DAE
2352,19015.0,627840.0,100.0,100.0,99.0,99.0,DAE
2353,19015.0,627840.0,100.0,100.0,100.0,100.0,DAE
2354,19015.0,629280.0,100.0,100.0,99.0,99.0,DAE
2355,19015.0,629280.0,100.0,100.0,99.0,99.0,DAE
2356,19015.0,629280.0,100.0,100.0,100.0,100.0,DAE
2357,19015.0,629280.0,100.0,100.0,,,DAE
2358,19015.0,629280.0,100.0,100.0,,,DAE
2359,19015.0,629280.0,94.0,100.0,,,DAE
2360,19015.0,630720.0,100.0,100.0,99.0,99.0,DAE
2361,19015.0,630720.0,100.0,100.0,,,DAE
2362,19015.0,630720.0,100.0,100.0,100.0,100.0,DAE
2363,19015.0,630720.0,100.0,100.0,,,DAE
2364,19015.0,630720.0,94.0,100.0,,,DAE
2365,19015.0,630720.0,100.0,100.0,99.0,99.0,DAE
2366,19015.0,632160.0,100.0,100.0,,,DAE
2367,19015.0,632160.0,100.0,100.0,99.0,99.0,DAE
2368,19015.0,632160.0,100.0,100.0,99.0,99.0,DAE
2369,19015.0,632160.0,100.0,100.0,,,DAE
2370,19015.0,632160.0,100.0,100.0,100.0,100.0,DAE
2371,19015.0,632160.0,94.0,100.0,,,DAE
2372,19015.0,633600.0,100.0,100.0,,,DAE
2373,19015.0,633600.0,94.0,100.0,,,DAE
2374,19015.0,633600.0,100.0,100.0,99.0,99.0,DAE
2375,19015.0,633600.0,100.0,100.0,,,DAE
2376,19015.0,633600.0,100.0,100.0,100.0,100.0,DAE
2377,19015.0,633600.0,100.0,100.0,99.0,99.0,DAE
2378,19015.0,635040.0,100.0,100.0,99.0,99.0,DAE
2379,19015.0,635040.0,100.0,100.0,,,DAE
2380,19015.0,635040.0,100.0,100.0,100.0,100.0,DAE
2381,19015.0,635040.0,100.0,100.0,99.0,99.0,DAE
2382,19015.0,635040.0,94.0,100.0,,,DAE
2383,19015.0,635040.0,100.0,100.0,,,DAE
2384,19015.0,636480.0,100.0,100.0,99.0,99.0,DAE
2385,19015.0,636480.0,100.0,100.0,100.0,100.0,DAE
2386,19015.0,636480.0,100.0,100.0,99.0,99.0,DAE
2387,19015.0,636480.0,100.0,100.0,,,DAE
2388,19015.0,636480.0,94.0,100.0,,,DAE
2389,19015.0,636480.0,100.0,100.0,,,DAE
2390,19015.0,637920.0,100.0,100.0,100.0,100.0,DAE
2391,19015.0,637920.0,100.0,100.0,,,DAE
2392,19015.0,637920.0,94.0,100.0,,,DAE
2393,19015.0,637920.0,100.0,100.0,99.0,99.0,DAE
2394,19015.0,637920.0,100.0,100.0,,,DAE
2395,19015.0,637920.0,100.0,100.0,99.0,99.0,DAE
2396,19015.0,639360.0,94.0,100.0,,,DAE
2397,19015.0,639360.0,100.0,100.0,,,DAE
2398,19015.0,639360.0,100.0,100.0,99.0,99.0,DAE
2399,19015.0,639360.0,100.0,100.0,,,DAE
2400,19015.0,639360.0,100.0,100.0,99.0,99.0,DAE
2401,19015.0,639360.0,100.0,100.0,100.0,100.0,DAE
2402,19015.0,640800.0,100.0,100.0,,,DAE
2403,19015.0,640800.0,100.0,100.0,99.0,99.0,DAE
2404,19015.0,640800.0,100.0,100.0,,,DAE
2405,19015.0,640800.0,100.0,100.0,100.0,100.0,DAE
2406,19015.0,640800.0,100.0,100.0,99.0,99.0,DAE
2407,19015.0,640800.0,94.0,100.0,,,DAE
2408,19015.0,642240.0,100.0,100.0,99.0,99.0,DAE
2409,19015.0,642240.0,100.0,100.0,,,DAE
2410,19015.0,642240.0,100.0,100.0,100.0,100.0,DAE
2411,19015.0,642240.0,100.0,100.0,,,DAE
2412,19015.0,642240.0,100.0,100.0,99.0,99.0,DAE
2413,19015.0,642240.0,94.0,100.0,,,DAE
2414,19015.0,643680.0,100.0,100.0,100.0,100.0,DAE
2415,19015.0,643680.0,100.0,100.0,,,DAE
2416,19015.0,643680.0,100.0,100.0,,,DAE
2417,19015.0,643680.0,94.0,100.0,,,DAE
2418,19015.0,643680.0,100.0,100.0,99.0,99.0,DAE
2419,19015.0,643680.0,100.0,100.0,99.0,99.0,DAE
2420,19015.0,645120.0,100.0,100.0,99.0,99.0,DAE
2421,19015.0,645120.0,100.0,100.0,,,DAE
2422,19015.0,645120.0,100.0,100.0,100.0,100.0,DAE
2423,19015.0,645120.0,94.0,100.0,,,DAE
2424,19015.0,645120.0,100.0,100.0,,,DAE
2425,19015.0,645120.0,100.0,100.0,99.0,99.0,DAE
2426,19015.0,646560.0,94.0,100.0,,,DAE
2427,19015.0,646560.0,100.0,100.0,,,DAE
2428,19015.0,646560.0,100.0,100.0,99.0,99.0,DAE
2429,19015.0,646560.0,100.0,100.0,,,DAE
2430,19015.0,646560.0,100.0,100.0,100.0,100.0,DAE
2431,19015.0,646560.0,100.0,100.0,99.0,99.0,DAE
2432,19015.0,648000.0,100.0,100.0,99.0,99.0,DAE
2433,19015.0,648000.0,100.0,100.0,,,DAE
2434,19015.0,648000.0,100.0,100.0,,,DAE
2435,19015.0,648000.0,100.0,100.0,100.0,100.0,DAE
2436,19015.0,648000.0,94.0,100.0,,,DAE
2437,19015.0,648000.0,100.0,100.0,99.0,99.0,DAE
2438,19015.0,649440.0,100.0,100.0,100.0,100.0,DAE
2439,19015.0,649440.0,100.0,100.0,99.0,99.0,DAE
2440,19015.0,649440.0,100.0,100.0,99.0,99.0,DAE
2441,19015.0,649440.0,100.0,100.0,,,DAE
2442,19015.0,649440.0,100.0,100.0,,,DAE
2443,19015.0,649440.0,94.0,100.0,,,DAE
2444,19015.0,650880.0,100.0,100.0,99.0,99.0,DAE
2445,19015.0,650880.0,100.0,100.0,99.0,99.0,DAE
2446,19015.0,650880.0,94.0,100.0,,,DAE
2447,19015.0,650880.0,100.0,100.0,,,DAE
2448,19015.0,650880.0,100.0,100.0,,,DAE
2449,19015.0,650880.0,100.0,100.0,100.0,100.0,DAE
2450,19015.0,652320.0,100.0,100.0,99.0,99.0,DAE
2451,19015.0,652320.0,100.0,100.0,100.0,100.0,DAE
2452,19015.0,652320.0,100.0,100.0,,,DAE
2453,19015.0,652320.0,100.0,100.0,,,DAE
2454,19015.0,652320.0,100.0,100.0,99.0,99.0,DAE
2455,19015.0,652320.0,94.0,100.0,,,DAE
2456,19015.0,653760.0,94.0,100.0,,,DAE
2457,19015.0,653760.0,100.0,100.0,,,DAE
2458,19015.0,653760.0,100.0,100.0,99.0,99.0,DAE
2459,19015.0,653760.0,100.0,100.0,,,DAE
2460,19015.0,653760.0,100.0,100.0,99.0,99.0,DAE
2461,19015.0,653760.0,100.0,100.0,100.0,100.0,DAE
2462,19015.0,655200.0,100.0,100.0,,,DAE
2463,19015.0,655200.0,100.0,100.0,100.0,100.0,DAE
2464,19015.0,655200.0,100.0,100.0,99.0,99.0,DAE
2465,19015.0,655200.0,100.0,100.0,99.0,99.0,DAE
2466,19015.0,655200.0,100.0,100.0,,,DAE
2467,19015.0,655200.0,94.0,100.0,,,DAE
2468,19015.0,656640.0,100.0,100.0,,,DAE
2469,19015.0,656640.0,94.0,100.0,,,DAE
2470,19015.0,656640.0,100.0,100.0,,,DAE
2471,19015.0,656640.0,100.0,100.0,100.0,100.0,DAE
2472,19015.0,656640.0,100.0,100.0,99.0,99.0,DAE
2473,19015.0,658080.0,100.0,100.0,,,DAE
2474,19015.0,658080.0,100.0,100.0,,,DAE
2475,19015.0,658080.0,94.0,100.0,,,DAE
2476,19015.0,658080.0,100.0,100.0,99.0,99.0,DAE
2477,19015.0,658080.0,100.0,100.0,100.0,100.0,DAE
2478,19015.0,659520.0,100.0,100.0,99.0,99.0,DAE
2479,19015.0,659520.0,94.0,100.0,,,DAE
2480,19015.0,659520.0,100.0,100.0,,,DAE
2481,19015.0,659520.0,100.0,100.0,100.0,100.0,DAE
2482,19015.0,659520.0,100.0,100.0,,,DAE
2483,19015.0,660960.0,100.0,100.0,100.0,100.0,DAE
2484,19015.0,660960.0,94.0,100.0,,,DAE
2485,19015.0,660960.0,100.0,100.0,,,DAE
2486,19015.0,660960.0,100.0,100.0,,,DAE
2487,19015.0,660960.0,100.0,100.0,99.0,99.0,DAE
2488,19015.0,662400.0,100.0,100.0,100.0,100.0,DAE
2489,19015.0,662400.0,94.0,100.0,,,DAE
2490,19015.0,662400.0,100.0,100.0,99.0,99.0,DAE
2491,19015.0,662400.0,100.0,100.0,,,DAE
2492,19015.0,662400.0,100.0,100.0,,,DAE
2493,19015.0,663840.0,100.0,100.0,,,DAE
2494,19015.0,663840.0,100.0,100.0,100.0,100.0,DAE
2495,19015.0,663840.0,100.0,100.0,99.0,99.0,DAE
2496,19015.0,663840.0,100.0,100.0,,,DAE
2497,19015.0,663840.0,94.0,100.0,,,DAE
2498,19015.0,665280.0,100.0,100.0,99.0,99.0,DAE
2499,19015.0,665280.0,100.0,100.0,100.0,100.0,DAE
2500,19015.0,665280.0,100.0,100.0,,,DAE
2501,19015.0,665280.0,94.0,100.0,,,DAE
2502,19015.0,665280.0,100.0,100.0,,,DAE
2503,19015.0,666720.0,94.0,100.0,,,DAE
2504,19015.0,666720.0,100.0,100.0,99.0,99.0,DAE
2505,19015.0,666720.0,100.0,100.0,,,DAE
2506,19015.0,666720.0,100.0,100.0,,,DAE
2507,19015.0,666720.0,100.0,100.0,100.0,100.0,DAE
2508,19015.0,668160.0,100.0,100.0,99.0,99.0,DAE
2509,19015.0,668160.0,100.0,100.0,,,DAE
2510,19015.0,668160.0,100.0,100.0,100.0,100.0,DAE
2511,19015.0,668160.0,94.0,100.0,,,DAE
2512,19015.0,668160.0,100.0,100.0,,,DAE
2513,19015.0,669600.0,100.0,100.0,99.0,99.0,DAE
2514,19015.0,669600.0,100.0,100.0,100.0,100.0,DAE
2515,19015.0,669600.0,100.0,100.0,,,DAE
2516,19015.0,669600.0,94.0,100.0,,,DAE
2517,19015.0,669600.0,100.0,100.0,,,DAE
2518,19015.0,671040.0,100.0,100.0,99.0,99.0,DAE
2519,19015.0,671040.0,100.0,100.0,,,DAE
2520,19015.0,671040.0,100.0,100.0,,,DAE
2521,19015.0,671040.0,94.0,100.0,,,DAE
2522,19015.0,671040.0,100.0,100.0,100.0,100.0,DAE
2523,19015.0,672480.0,100.0,100.0,,,DAE
2524,19015.0,672480.0,94.0,100.0,,,DAE
2525,19015.0,672480.0,100.0,100.0,99.0,99.0,DAE
2526,19015.0,672480.0,100.0,100.0,,,DAE
2527,19015.0,673920.0,100.0,100.0,100.0,100.0,DAE
2528,19015.0,673920.0,100.0,100.0,99.0,99.0,DAE
2529,19015.0,673920.0,100.0,100.0,,,DAE
2530,19015.0,673920.0,94.0,100.0,,,DAE
2531,19015.0,673920.0,100.0,100.0,,,DAE
2532,19015.0,675360.0,100.0,100.0,,,DAE
2533,19015.0,675360.0,100.0,100.0,99.0,99.0,DAE
2534,19015.0,675360.0,100.0,100.0,100.0,100.0,DAE
2535,19015.0,675360.0,94.0,100.0,,,DAE
2536,19015.0,675360.0,100.0,100.0,,,DAE
2537,19015.0,676800.0,100.0,100.0,,,DAE
2538,19015.0,676800.0,94.0,100.0,,,DAE
2539,19015.0,676800.0,100.0,100.0,99.0,99.0,DAE
2540,19015.0,676800.0,100.0,100.0,,,DAE
2541,19015.0,676800.0,100.0,100.0,100.0,100.0,DAE
2542,19015.0,678240.0,100.0,100.0,100.0,100.0,DAE
2543,19015.0,678240.0,100.0,100.0,,,DAE
2544,19015.0,678240.0,100.0,100.0,99.0,99.0,DAE
2545,19015.0,678240.0,100.0,100.0,,,DAE
2546,19015.0,678240.0,94.0,100.0,,,DAE
2547,19015.0,679680.0,100.0,100.0,100.0,100.0,DAE
2548,19015.0,679680.0,100.0,100.0,99.0,99.0,DAE
2549,19015.0,679680.0,100.0,100.0,,,DAE
2550,19015.0,679680.0,94.0,100.0,,,DAE
2551,19015.0,679680.0,100.0,100.0,,,DAE
2552,19015.0,681120.0,100.0,100.0,100.0,100.0,DAE
2553,19015.0,681120.0,100.0,100.0,,,DAE
2554,19015.0,681120.0,100.0,100.0,99.0,99.0,DAE
2555,19015.0,681120.0,94.0,100.0,,,DAE
2556,19015.0,681120.0,100.0,100.0,,,DAE
2557,19015.0,682560.0,100.0,100.0,99.0,99.0,DAE
2558,19015.0,682560.0,100.0,100.0,,,DAE
2559,19015.0,682560.0,100.0,100.0,,,DAE
2560,19015.0,682560.0,100.0,100.0,100.0,100.0,DAE
2561,19015.0,682560.0,94.0,100.0,,,DAE
2562,19015.0,684000.0,100.0,100.0,,,DAE
2563,19015.0,684000.0,94.0,100.0,,,DAE
2564,19015.0,684000.0,100.0,100.0,99.0,99.0,DAE
2565,19015.0,684000.0,100.0,100.0,100.0,100.0,DAE
2566,19015.0,684000.0,100.0,100.0,,,DAE
2567,19015.0,685440.0,100.0,100.0,99.0,99.0,DAE
2568,19015.0,685440.0,100.0,100.0,,,DAE
2569,19015.0,685440.0,100.0,100.0,,,DAE
2570,19015.0,685440.0,94.0,100.0,,,DAE
2571,19015.0,685440.0,100.0,100.0,100.0,100.0,DAE
2572,19015.0,686880.0,100.0,100.0,100.0,100.0,DAE
2573,19015.0,686880.0,94.0,100.0,,,DAE
2574,19015.0,686880.0,100.0,100.0,,,DAE
2575,19015.0,688320.0,94.0,100.0,,,DAE
2576,19015.0,688320.0,100.0,100.0,,,DAE
2577,19015.0,688320.0,100.0,100.0,,,DAE
2578,19015.0,688320.0,100.0,100.0,99.0,99.0,DAE
2579,19015.0,688320.0,100.0,100.0,100.0,100.0,DAE
2580,19015.0,689760.0,100.0,100.0,,,DAE
2581,19015.0,689760.0,94.0,100.0,,,DAE
2582,19015.0,689760.0,100.0,100.0,100.0,100.0,DAE
2583,19015.0,689760.0,100.0,100.0,99.0,99.0,DAE
2584,19015.0,689760.0,100.0,100.0,,,DAE
2585,19015.0,691200.0,100.0,100.0,,,DAE
2586,19015.0,691200.0,100.0,100.0,100.0,100.0,DAE
2587,19015.0,691200.0,94.0,100.0,,,DAE
2588,19015.0,691200.0,100.0,100.0,,,DAE
2589,19015.0,691200.0,100.0,100.0,99.0,99.0,DAE
2590,19015.0,692640.0,100.0,100.0,99.0,99.0,DAE
2591,19015.0,692640.0,100.0,100.0,,,DAE
2592,19015.0,692640.0,100.0,100.0,,,DAE
2593,19015.0,692640.0,94.0,100.0,,,DAE
2594,19015.0,692640.0,100.0,100.0,100.0,100.0,DAE
2595,19015.0,694080.0,100.0,100.0,,,DAE
2596,19015.0,694080.0,94.0,100.0,,,DAE
2597,19015.0,694080.0,100.0,100.0,100.0,100.0,DAE
2598,19015.0,694080.0,100.0,100.0,99.0,99.0,DAE
2599,19015.0,694080.0,100.0,100.0,,,DAE
2600,19015.0,695520.0,100.0,100.0,100.0,100.0,DAE
2601,19015.0,695520.0,100.0,100.0,,,DAE
2602,19015.0,695520.0,94.0,100.0,,,DAE
2603,19015.0,695520.0,100.0,100.0,,,DAE
2604,19015.0,695520.0,100.0,100.0,99.0,99.0,DAE
2605,19015.0,696960.0,100.0,100.0,100.0,100.0,DAE
2606,19015.0,696960.0,100.0,100.0,99.0,99.0,DAE
2607,19015.0,696960.0,94.0,100.0,,,DAE
2608,19015.0,696960.0,100.0,100.0,,,DAE
2609,19015.0,696960.0,100.0,100.0,,,DAE
2610,19015.0,698400.0,100.0,100.0,,,DAE
2611,19015.0,698400.0,100.0,100.0,,,DAE
2612,19015.0,698400.0,100.0,100.0,99.0,99.0,DAE
2613,19015.0,698400.0,94.0,100.0,,,DAE
2614,19015.0,698400.0,100.0,100.0,100.0,100.0,DAE
2615,19015.0,699840.0,100.0,100.0,,,DAE
2616,19015.0,699840.0,100.0,100.0,100.0,100.0,DAE
2617,19015.0,699840.0,100.0,100.0,,,DAE
2618,19015.0,699840.0,100.0,100.0,99.0,99.0,DAE
2619,19015.0,699840.0,94.0,100.0,,,DAE
2620,19015.0,701280.0,100.0,100.0,,,DAE
2621,19015.0,701280.0,100.0,100.0,,,DAE
2622,19015.0,701280.0,100.0,100.0,99.0,99.0,DAE
2623,19015.0,701280.0,94.0,100.0,,,DAE
2624,19015.0,701280.0,100.0,100.0,100.0,100.0,DAE
2625,19015.0,702720.0,100.0,100.0,100.0,100.0,DAE
2626,19015.0,702720.0,100.0,100.0,99.0,99.0,DAE
2627,19015.0,702720.0,100.0,100.0,,,DAE
2628,19015.0,702720.0,94.0,100.0,,,DAE
2629,19015.0,702720.0,100.0,100.0,,,DAE
2630,19015.0,704160.0,100.0,100.0,99.0,99.0,DAE
2631,19015.0,704160.0,100.0,100.0,100.0,100.0,DAE
2632,19015.0,704160.0,100.0,100.0,,,DAE
2633,19015.0,704160.0,100.0,100.0,,,DAE
2634,19015.0,704160.0,94.0,100.0,,,DAE
2635,19015.0,705600.0,100.0,100.0,,,DAE
2636,19015.0,705600.0,100.0,100.0,,,DAE
2637,19015.0,705600.0,100.0,100.0,100.0,100.0,DAE
2638,19015.0,705600.0,94.0,100.0,,,DAE
2639,19015.0,705600.0,100.0,100.0,99.0,99.0,DAE
2640,19015.0,707040.0,94.0,100.0,,,DAE
2641,19015.0,707040.0,100.0,100.0,,,DAE
2642,19015.0,707040.0,100.0,100.0,99.0,99.0,DAE
2643,19015.0,707040.0,100.0,100.0,,,DAE
2644,19015.0,707040.0,100.0,100.0,100.0,100.0,DAE
2645,19015.0,708480.0,100.0,100.0,,,DAE
2646,19015.0,708480.0,94.0,100.0,,,DAE
2647,19015.0,708480.0,100.0,100.0,100.0,100.0,DAE
2648,19015.0,708480.0,100.0,100.0,,,DAE
2649,19015.0,708480.0,100.0,100.0,99.0,99.0,DAE
2650,19015.0,709920.0,100.0,100.0,100.0,100.0,DAE
2651,19015.0,709920.0,100.0,100.0,,,DAE
2652,19015.0,709920.0,100.0,100.0,99.0,99.0,DAE
2653,19015.0,709920.0,100.0,100.0,,,DAE
2654,19015.0,709920.0,94.0,100.0,,,DAE
2655,19015.0,711360.0,100.0,100.0,99.0,99.0,DAE
2656,19015.0,711360.0,94.0,100.0,,,DAE
2657,19015.0,711360.0,100.0,100.0,,,DAE
2658,19015.0,711360.0,100.0,100.0,,,DAE
2659,19015.0,711360.0,100.0,100.0,100.0,100.0,DAE
2660,19015.0,712800.0,100.0,100.0,,,DAE
2661,19015.0,712800.0,94.0,100.0,,,DAE
2662,19015.0,712800.0,100.0,100.0,100.0,100.0,DAE
2663,19015.0,712800.0,100.0,100.0,99.0,99.0,DAE
2664,19015.0,712800.0,100.0,100.0,,,DAE
2665,19015.0,714240.0,100.0,100.0,99.0,99.0,DAE
2666,19015.0,714240.0,94.0,100.0,,,DAE
2667,19015.0,714240.0,100.0,100.0,,,DAE
2668,19015.0,714240.0,100.0,100.0,100.0,100.0,DAE
2669,19015.0,714240.0,100.0,100.0,,,DAE
2670,19015.0,715680.0,100.0,100.0,,,DAE
2671,19015.0,715680.0,94.0,100.0,,,DAE
2672,19015.0,715680.0,100.0,100.0,99.0,99.0,DAE
2673,19015.0,715680.0,100.0,100.0,100.0,100.0,DAE
2674,19015.0,715680.0,100.0,100.0,,,DAE
2675,19015.0,717120.0,94.0,100.0,,,DAE
2676,19015.0,717120.0,100.0,100.0,,,DAE
2677,19015.0,717120.0,100.0,100.0,,,DAE
2678,19015.0,717120.0,100.0,100.0,100.0,100.0,DAE
2679,19015.0,717120.0,100.0,100.0,99.0,99.0,DAE
2680,19015.0,718560.0,100.0,100.0,100.0,100.0,DAE
2681,19015.0,718560.0,100.0,100.0,,,DAE
2682,19015.0,718560.0,100.0,100.0,,,DAE
